A_ARTICLE_ID,PRODUCT_CODE,PROD_NAME,PRODUCT_TYPE_NO,PRODUCT_TYPE_NAME,PRODUCT_GROUP_NAME,GRAPHICAL_APPEARANCE_NO,GRAPHICAL_APPEARANCE_NAME,COLOUR_GROUP_CODE,COLOUR_GROUP_NAME,PERCEIVED_COLOUR_VALUE_ID,PERCEIVED_COLOUR_VALUE_NAME,PERCEIVED_COLOUR_MASTER_ID,PERCEIVED_COLOUR_MASTER_NAME,DEPARTMENT_NO,DEPARTMENT_NAME,INDEX_CODE,INDEX_NAME,INDEX_GROUP_NO,INDEX_GROUP_NAME,SECTION_NO,SECTION_NAME,GARMENT_GROUP_NO,GARMENT_GROUP_NAME,DETAIL_DESC
56546,714345,Falun soft shirt,259,Shirt,Garment Upper body,1010017,Stripe,92,Green,1,Dusty Light,19,Green,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Short-sleeved shirt in a cotton weave with a narrow collar, buttons down the front and yoke at the back. Cap sleeves and a rounded hem."
16441,569997,R-NECK BASIC FIT FANCY,255,T-shirt,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirt in soft cotton jersey.
10689,542533,V-NECK SS SLIM 3 PK,255,T-shirt,Garment Upper body,1010010,Melange,82,Turquoise,1,Dusty Light,7,Turquoise,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,V-neck T-shirts in soft jersey.
94227,861498,Zindra scarf conscious,80,Scarf,Accessories,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Scarf in an airy weave made from recycled polyester with frayed, raw edges at the sides."
46513,685973,SC REINDEER biker,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"STUDIO COLLECTION. Short jacket in supple leather with a high, padded stand-up collar with ribbing on the inside and adjustable straps with metal buckles. Zip and concealed press-studs, flap chest pockets with a concealed press-stud and side pockets with a concealed press-stud. Zip at the cuffs and a sewn-on, adjustable belt with a metal buckle at the hem. Lined."
46522,686026,Flower Sandal,90,Pumps,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Sandals with covered block heels and an adjustable ankle strap with a metal buckle. Imitation leather linings and insoles and thermoplastic rubber (TPR) soles. Heel 9 cm.
33721,639591,SS PJ,283,Underwear body,Underwear,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft organic cotton jersey with press-studs at the front and down one leg, short sleeves and short legs."
93340,857716,Barza,272,Trousers,Garment Lower body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Trousers in soft, patterned viscose jersey with side pockets, a low crotch and tapered legs. Wide, elasticated waistband for best fit over the tummy."
47364,688700,RELAXED NEW,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,8956,Young Boy Denim,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1016,Trousers Denim,"5-pocket jeans in washed stretch denim in a relaxed fit with an adjustable, elasticated waist, zip fly and button and tapered legs."
26482,617209,Lund rain trouser,276,Outdoor trousers,Garment Lower body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,6512,Baby Boy Outdoor,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1007,Outdoor,"Rain trousers in wind- and waterproof functional fabric with closed seams and adjustable elastic braces with plastic fasteners. Press-studs at the sides, elastication at the back of the waist and hems, a reinforced elastic strap under the feet and reflective details. Unlined. The trousers have a water-repellent coating without fluorocarbons."
31955,633749,Tilted Lines,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Short, fitted skirt in sturdy jersey with concealed elastication at the waist and an asymmetric hem with a wide flounce. Unlined."
14670,564065,Basic Hood Jkt AOP,308,Hoodie,Garment Upper body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Jacket in organic cotton sweatshirt fabric with a lined hood, zip down the front and ribbing at the cuffs and hem. Soft brushed inside."
54684,708311,vermont fancy slacks (1),272,Trousers,Garment Lower body,1010026,Other structure,51,Light Pink,1,Dusty Light,4,Pink,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with creases, a regular waist, hook-and-eye fastener and zip fly. Diagonal side pockets and fake welt back pockets."
28408,622966,Laura sneaker,94,Sneakers,Shoes,1010001,All over pattern,52,Pink,7,Medium,4,Pink,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Trainers with lacing at the front, fabric linings and insoles and rubber soles."
60024,726227,Lorena occasion dress,265,Dress,Garment Full body,1010001,All over pattern,42,Red,5,Bright,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, off-the-shoulder, fitted dress in a smocked weave with short, frill-trimmed sleeves and a frill trim at the top and hem."
61947,734828,TESS TANK,253,Vest top,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Sleeveless top in soft, printed jersey with a gently flared, rounded hem."
54128,706644,ADAM,308,Hoodie,Garment Upper body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Long-sleeved top in soft sweatshirt fabric with a print motif on the front, a jersey-lined hood with a wrapover front, and ribbing at the cuffs and hem. Soft brushed inside."
19432,584076,Robert slipon canvas BB,94,Sneakers,Shoes,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,4221,Young Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Slip-on trainers in cotton canvas with elastic gores in the sides and a loop at the back. Canvas linings and insoles and rubber soles.
75847,783144,Chester slim blz,264,Blazer,Garment Upper body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,5131,Blazer,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in a linen and cotton weave with narrow notch lapels and a decorative buttonhole. Welt chest pocket, flap front pockets and three inner pockets, one with a button. Fastening with two buttons at the front, decorative buttons at the cuffs, and a single back vent. Lined. Slim Fit – a fit that tapers at the chest and waist which, combined with slightly narrower sleeves, creates a fitted silhouette."
47300,688537,Simple as that Cheeky Tanga,59,Swimwear bottom,Swimwear,1010026,Other structure,17,Yellowish Brown,4,Dark,13,Brown,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a mid waist and cutaway coverage at the back.
46714,686564,Pat ls bd light solid (1),259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5767,Shirt,F,Menswear,3,Menswear,21,Contemporary Casual,1011,Shirts,"Shirt in airy end-on-end cotton with a button-down collar, classic front and open chest pocket. Long sleeves with adjustable buttoning at the cuffs, a yoke with a pleat and hanger at the back, and a rounded hem. Slightly longer at the back. Regular fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
40020,663355,Butter,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short, straight-cut dress in a viscose weave with a round neckline that has a small opening and concealed button at the back. Long sleeves with slits and ties. Unlined."
2183,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets."
12010,551080,Longsleeve Tee,255,T-shirt,Garment Upper body,1010014,Placement print,63,Dark Purple,5,Bright,6,Lilac Purple,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Long-sleeved top in thin, printed cotton jersey with ribbed cuffs."
56221,713526,Summer flower sweater,252,Sweater,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Long-sleeved jumper in soft, slub-knit cotton with a knitted motif on the front and roll edges at the cuffs and hem."
35007,644754,Mini Meadow Trouser Wash,272,Trousers,Garment Lower body,1010001,All over pattern,52,Pink,7,Medium,4,Pink,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,"Treggings in soft, denim-look jersey with an elasticated waist, fake front pockets and real back pockets."
17407,573773,STELLA 3-p socks,302,Socks,Socks & Tights,1010001,All over pattern,52,Pink,7,Medium,4,Pink,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,Fine-knit socks in a soft cotton blend with a foldover shaft and soft terry on the inside. The cotton content of the socks is organic.
66833,749176,BERTIL s/s SB 5-p,255,T-shirt,Garment Upper body,1010012,Mixed solid/pattern,73,Dark Blue,5,Bright,2,Blue,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,T-shirts in soft organic cotton jersey with a round neck and straight-cut hem.
28822,624070,JOLLY,252,Sweater,Garment Upper body,1010014,Placement print,51,Light Pink,1,Dusty Light,4,Pink,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Knitted jumper with a motif on the front, long sleeves and ribbing around the neckline, cuffs and hem."
4320,481797,Shaftless fancy basic 5p,302,Socks,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,Pattern-knit trainer socks in a cotton blend.
51664,699420,Oprah long dress,265,Dress,Garment Full body,1010008,Front print,8,Dark Grey,4,Dark,12,Grey,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Sleeveless dress in soft, printed jersey with an elasticated seam at the waist and a rounded hem. Longer at the back. Unlined."
36751,651671,Animal beanie,75,Hat/beanie,Accessories,1010008,Front print,7,Grey,2,Medium Dusty,12,Grey,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Hat knitted in a soft cotton blend with ears on the top and a ribbed hem.
54781,708404,Vilde top,254,Top,Garment Upper body,1010017,Stripe,42,Red,5,Bright,18,Red,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Round-necked top in soft cotton jersey with drawstring shoulders, cap sleeves and slits in the sides."
57111,715781,LOGG Lassie line LS,254,Top,Garment Upper body,1010017,Stripe,10,White,1,Dusty Light,9,White,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Long-sleeved top in linen jersey with a V-neck and rounded hem. Slightly longer at the back.
56066,712852,Adele Bib Skirt L/S,270,Garment Set,Garment Full body,1010002,Application/3D,42,Red,7,Medium,18,Red,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,Set with a long-sleeved top and dungaree dress in jersey. Printed top with a concealed press-stud on one shoulder. Dress with an elasticated waist and straps that cross at the back.
57586,717318,Oliver low velcro SB,94,Sneakers,Shoes,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,4211,Kids Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Trainers in a cotton weave with a hook and loop fastening at the front and a loop at the back. Canvas linings and insoles and rubber soles.
61848,734435,Saskia,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,7,Medium,18,Red,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short dress in an airy weave with an opening at the top and small, pleated stand-up collar with ties at the front. Short, pleated cap sleeves and a narrow, elasticated seam at the waist. Lined."
20103,587088,Gift Pack.,78,Other accessories,Accessories,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,8560,Men Sport Acc,S,Sport,26,Sport,22,Men H&M Sport,1019,Accessories,"Running set with a hat, gloves and tube scarf in thermal fleece. Gloves with a reflective print and touchscreen-compatible material at the tops of the thumb and index finger. Hat and tube scarf with reflective appliqués."
13150,556559,SKINNY SS Trash 79,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"5-pocket slim-fit jeans in washed, superstretch, flexible denim for maximum mobility. Hard-worn details with patches on the inside, an adjustable elasticated waist and zip fly with a press-stud."
102495,904199,Cool Sully earcuff pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Set with earrings and ear cuffs in metal decorated with pearly plastic beads and glass rhinestones. Six ear cuffs and one pair of hoop earrings.
8329,522398,Vincent (1),254,Top,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"V-neck top in airy jersey made from recycled polyester. Buttons at the top, 3/4-length sleeves and a rounded hem with slits in the sides. Slightly longer at the back."
92529,854154,NW LUNA TRS (J),296,Pyjama bottom,Nightwear,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Pyjama bottoms in jersey made from a viscose blend with a soft, brushed finish. Elasticated, drawstring waist and straight, wide legs."
102708,905905,BB Mr Tom Jkt,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8852,Young Boy Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded jacket with a lined, detachable hood, stand-up collar and concealed zip with a wind flap and hook and loop fastening. Diagonal welt pockets with a concealed zip, and ribbing at the cuffs and hem. Recycled polyester lining."
65138,743907,TVP VILDE 2P LS TEE,255,T-shirt,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,6545,Baby Boy Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1005,Jersey Fancy,Long-sleeved tops in soft cotton jersey with a press-stud on one shoulder (except in sizes 1½-4Y).
30602,629024,MC Dora dress,265,Dress,Garment Full body,1010021,Lace,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Short dress with cap sleeves, a seam at the waist and a gently bell-shaped skirt."
79583,798413,Cactus highrise hipster,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace with a high waist, lined gusset and cutaway coverage at the back."
5111,490473,Basic 5p Shaftless,302,Socks,Socks & Tights,1010001,All over pattern,52,Pink,1,Dusty Light,4,Pink,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit trainer socks in a soft cotton blend.
37109,652730,Katie Skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Knee-length skirt with decorative buttons down the front and a concealed zip at the back.
4308,481754,Nanna hood,308,Hoodie,Garment Upper body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Top in sweatshirt fabric with a hood that wraps over slightly at the front, a kangaroo pocket and ribbing at the cuffs and hem."
61472,733318,Noah interactive hood,308,Hoodie,Garment Upper body,1010002,Application/3D,9,Black,4,Dark,5,Black,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in soft sweatshirt fabric with an interactive appliqué on the front and jersey-lined, wrapover hood. Dropped shoulders, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
63533,739494,BARRY,262,Jacket,Garment Upper body,1010002,Application/3D,10,White,3,Light,9,White,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,Hooded jacket in soft pile with appliqués and a zip down the front with a chin guard. Unlined.
10222,539296,Tatjana Structure,252,Sweater,Garment Upper body,1010026,Other structure,12,Light Beige,1,Dusty Light,11,Beige,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Wide, slightly shorter jumper in a textured cotton knit with dropped shoulders and ribbing around the neckline, cuffs and hem."
72139,766777,Clara Fancy,274,Shorts,Garment Lower body,1010005,Colour blocking,30,Other Orange,5,Bright,3,Orange,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Shorts in lightweight sweatshirt fabric with an elasticated, drawstring waistband, side pockets and rounded hems. Contrasting colour stripes and trims at the sides and hems."
