C_CUSTOMER_ID,FN,ACTIVE,CLUB_MEMBER_STATUS,FASHION_NEWS_FREQUENCY,AGE,POSTAL_CODE
354932,,,ACTIVE,NONE,27.0,151acedae27f70af3553e30fa4019e0f53c0906ce3bb426d80856ae2365a401c
215191,1.0,1.0,ACTIVE,Regularly,21.0,3689515896050f52234989a25d4e7250285f52b2d596e5b99708fbfcf026694b
981631,,,ACTIVE,NONE,42.0,242788a5fd4a1fa6cfe52f0df141e372162fef436585290284f6021ab0a4dfbe
1230858,1.0,1.0,ACTIVE,Regularly,23.0,dcf8101c0a6027d9934e647937fd19c2b28e45ee204d8464e3e6785df27335d0
192697,1.0,1.0,ACTIVE,Regularly,64.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
406042,,,ACTIVE,NONE,43.0,7b709e18319b2964285e588e7d6c9731cb979afeb8c98993e68fe45b41878987
1016022,1.0,1.0,ACTIVE,Regularly,27.0,8220bdfba9dab1ed6d3d8654c4e714689d43755945eb4130cad7d9d0937eecab
533977,,,ACTIVE,NONE,27.0,20962189a64016fef0ae83dd6c1717b54c591419d41a9c19678e4351fa1095e7
712897,,,ACTIVE,NONE,31.0,64a54f3f6a1b77788b80b2c49e5eeef412642694d82aa8384f38d44c5c6eca97
946027,,,ACTIVE,NONE,32.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
115491,,,ACTIVE,NONE,27.0,210bc4c470eca9d89e9548043c6f7d64fb09af42702a14af95fdbd1f824e8c0b
713175,1.0,1.0,ACTIVE,Regularly,23.0,041414167bf3c67efe9cac5ccf683288d205d7469bc9fc046447ef8c3e15f8f0
101467,,,ACTIVE,NONE,25.0,76da5eeb9d97c6464e24f2dba0269d2cf514173a5f3abf102d8a2a06c861328c
298311,,,PRE-CREATE,NONE,61.0,db322f014bd3cfa537cc72ece3931381ac62129052ba666b90ee5b19be01495b
949210,,,ACTIVE,Regularly,49.0,6d9a2f5dd3180289d4f2a30295434c7a22633e9d053870d2f71e6fb85f1db058
51670,,,ACTIVE,NONE,58.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
700330,1.0,1.0,ACTIVE,Regularly,27.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1220363,,,ACTIVE,NONE,27.0,3bc50f862c6ce4d151176beae066ca89796c8f686552ec932529dc348da7e22e
1243519,1.0,1.0,ACTIVE,Regularly,21.0,d9233e96095f71409e712d3015c40bb4c409ce76bce21517cbceceffe216cfb6
1245400,,,ACTIVE,NONE,52.0,771722b36beb213fdf7eab21d1df7539a70d95288e281e95439c38295e51246a
758353,,,ACTIVE,NONE,22.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1286543,1.0,1.0,ACTIVE,Regularly,65.0,f2f8d882be995ef0c40b1aca2bd8eb5a0be331db28fdb6070c6e2c1bf237ea7f
739251,,,ACTIVE,,44.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1156046,,,ACTIVE,NONE,54.0,cdc57db67cc328f64d320a99b2d42c81c7dd7aec0a7b89d7646e282fe1cb376e
893898,,,ACTIVE,NONE,38.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1162963,,,ACTIVE,NONE,25.0,ff4d0261c12650d34c7820454ea4e4938544b93108a959164183f0ab05fd7354
1097070,,,ACTIVE,NONE,55.0,846d8df17bc93eddfce454b70bcce75eedb661f3f56214eb72f5de8eb3b4fc17
884982,,,ACTIVE,NONE,50.0,693754f0a3d22ca43987b467887da306a033537e5faa375dc08e65e2b037433b
412120,,,ACTIVE,NONE,26.0,d3dafb77736a4c22e4bbadb05e3a76b1e608ea83ac400f56aed571342f073b9b
454417,,,ACTIVE,NONE,18.0,d661cadda02bea98e3c2b8a46d9b8783e0cb33f8ddd367a6676eb1eefdd90b93
330664,1.0,1.0,ACTIVE,Regularly,66.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
40995,,,ACTIVE,NONE,26.0,6cdfcf329e71631eddc1614ba32b8c2902d67c8645cb38e66af3c970a265d42c
979904,1.0,1.0,ACTIVE,Regularly,23.0,c0999ce36084a3ffce3fc61022c04bc0f370fe6ca5e1a414c078eec111460c25
309955,1.0,1.0,ACTIVE,Regularly,65.0,da4a8a715d1d29790aa03c3a01f726789403946c7d7992ecbca5d26170834dbd
555187,,,ACTIVE,NONE,36.0,d4ceeee9f8132c8def583e45e4b9013bc283f7b0cfe097116da4dec37a005ddc
104456,,,ACTIVE,NONE,50.0,c2395e899b0b762595cfdc80d7856b6606f9765b15a105786a8cf4c9eadcd531
897961,,,ACTIVE,NONE,49.0,bf24da37365de54b4782f22cd35482179fc4dbea688cddd8e7a8bc8c57589613
623440,,,ACTIVE,NONE,44.0,46da40ca595618fe3a900e1ceec1ca05b3056985e1245ec274926769aeb9d0d1
126888,1.0,1.0,ACTIVE,Regularly,24.0,23424eb74fc1e6e3c67ea1ee7f374645aeba03c7a3147f3d136d4d702e2f3ecd
386378,,,ACTIVE,NONE,53.0,f208fa02daf6d5df4cd5fa7bfd2442bb2eaf7e02e1c18d80a9c0652e17a6f1e8
420144,,,ACTIVE,NONE,19.0,a1106524f4b4f1553e6059d11cd575889a238623741d86e6446b175ab3e129c1
790592,1.0,1.0,ACTIVE,Regularly,31.0,cfed237589ed599610589f44a51f3d3cf5fb7e4563ce645c5dbc155ab6d2a6b7
859439,,,PRE-CREATE,NONE,52.0,2a7cf86fa0d1301b725856807d896129d8ea5c2ff1a5458516716a35bbdd7cc9
827743,,,ACTIVE,NONE,31.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
917922,1.0,1.0,ACTIVE,Regularly,21.0,7ba709c05ed9ba132383a41335a4dc7c884a129d7551db56a87295f9acdf520d
1265519,,,ACTIVE,NONE,43.0,36b7701d57bca7b287a055642eed9557943ae68046d8b96cc74d762a808ebf8c
1087387,,,ACTIVE,NONE,20.0,a0c2ee8d04b345587b734f6ef5a221d68f04c658fcf0812270b72ec1b2096c7f
846230,1.0,1.0,ACTIVE,Regularly,28.0,4e047c303f9bcba01f9b89f5c3156b36e2b5df57e05044eaaeb2e4c86be470d9
1235407,1.0,1.0,ACTIVE,Regularly,34.0,5ea5a27e4cc650ed4e79eebdd5ca35aa5ab0244d7461d7b43d35da538ca8fa7b
572392,,,ACTIVE,NONE,65.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
705639,,,ACTIVE,NONE,32.0,23dd65dcba3f4840ba0e2b832a55754e33ea8452a461daf1b85ca5329b977670
954619,,,ACTIVE,NONE,21.0,ebdcec5237a1da4e5849db36cf3d4e27a03f8b251ac74cfe2c13a9c5dfbaceaa
658876,1.0,1.0,ACTIVE,Regularly,27.0,a7f8609c163d02f08c12bd51bfe4b141ca68629b21b4dfa37d04ca6e3cfe6f75
770654,1.0,1.0,ACTIVE,Regularly,55.0,6de142da78742f162882a6086aac5cdeeac72e16947bfaccaf23df89aff8a205
113883,,,ACTIVE,NONE,30.0,8a5178d42fec834371dbd84e5d2276319e3a33c357a7c428191c1e826d60af05
1092693,1.0,1.0,ACTIVE,Regularly,60.0,8da1b1779fafcdea54d89093f09d437e4badc5dfd92d0559992706529844a172
934718,1.0,1.0,ACTIVE,Regularly,20.0,21bf8a5a272029a1176970f275384bfbe39048c65d8f0eec2cefe605c6e34933
740427,,,ACTIVE,NONE,41.0,1f17a7d3fcb5fa0edf9191475431ee80866d4f1a083e1af8149b4df24be4c6b2
968342,,,ACTIVE,NONE,57.0,33258840b54110a862918bcab63ad33987647d93583f104f2a4f51854ab28a0b
323544,,,PRE-CREATE,NONE,25.0,2121388f12a6243e9c6b7b313715783ee101b76137d7d8a5b1d4dcee1e29ddbe
104138,,,PRE-CREATE,NONE,52.0,eadb7a72e7d54d1f99ca692d81b327fc74b26896e893a42c1a4774994c66ce94
551030,1.0,1.0,ACTIVE,Regularly,74.0,cc4669d6e4b87c2feb91cf530d2e11b15f940f4b1fde307deedf3d76f1de31a6
343272,1.0,1.0,ACTIVE,Regularly,25.0,0a146a14709e456b3e04f4beb6f2527d6514b61678b0e2135fa76b15875f5c00
1356307,1.0,1.0,ACTIVE,Regularly,23.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1225597,1.0,1.0,ACTIVE,Regularly,45.0,bfac785f53b6656be0e2ff7915ce0ae6a26a33184b1586291d934d7450c0479a
44783,,,ACTIVE,NONE,19.0,22ff6bd23ecbe1ca843e62a42398efaa140f06d158717df065ad68cb075010a3
162524,,,ACTIVE,NONE,31.0,881c7090d820a5cb36584a046f17914879a5e6372baf049357aa3c32434c9147
748048,,,ACTIVE,NONE,33.0,d1487a88eb8f24a4120318526d77a73fe31dbb6025e2176d54153aaadeafc2e8
253309,1.0,1.0,ACTIVE,Regularly,22.0,c2e828384bbcb7c2dd6c87c42d38bcb68d53809c655201c0395b6e7aacb14061
614084,,,ACTIVE,NONE,19.0,d156e73e95f63cf397efa8364c95f99fc185ed1b6a1e47db23b5686ea97572b8
342931,,,ACTIVE,NONE,28.0,2b9efe1b972c5ed3e5ee60e9cbc31e0a6a44a4679f541ab4df236e33ee3462de
1359774,1.0,1.0,ACTIVE,Regularly,52.0,ef5a3e4d4aa66c20e251f059eb57e37c7cdae47fe93605e8876e27a777c96072
740341,,,ACTIVE,NONE,46.0,45785e280e19e48494d92504fadcf1248ad1e7471e1f4b76b112837c760b261f
734250,,,ACTIVE,NONE,45.0,411b83618a7ac9f52b1ff9a206e7e7dab1b578648581d3d13e9c8bb566a1fbcf
54830,1.0,1.0,ACTIVE,Regularly,62.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
494233,,,ACTIVE,NONE,28.0,f50bc9290a221f386dc4adebc11cf2443e72e99ce7744c2289904da09865034d
357352,1.0,,ACTIVE,Regularly,30.0,7954175a5ef0ac2cfad30acf81e339dd15c08a104293426a92cb679f5c135314
942243,1.0,1.0,ACTIVE,Regularly,51.0,936523229e4f7d58983bcda28f32b1b3acbdec5f267c0126a1c3f9bd4e42b99f
656084,1.0,1.0,ACTIVE,Regularly,24.0,1a6d434c4f85008f512efd4534305246b06da844b228dcdd05710ab7a9e03a37
121546,,,ACTIVE,NONE,28.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1127700,,,ACTIVE,NONE,,7a33e24b1a417968014e3de21be38d9406efcd25739ace40ab2cd10ddaf5cca4
262151,,,ACTIVE,NONE,34.0,85772ffe57faab3fcec0403a9f9675ae02e62a434df1555717742b583b8d39a0
376596,1.0,1.0,ACTIVE,Regularly,52.0,9c0b1736636b8a6d0aaded1f6d6ec6ed677fae26d074e7c4722fc244ddac9901
318739,1.0,1.0,ACTIVE,Regularly,35.0,019337e9672e5e9fd88c6ce43da1852e46f9fd31163357f08d78e94482c1dc55
922001,1.0,1.0,ACTIVE,Regularly,50.0,dbc0d6e380b1091234d467c5ed25e1d858a7c0db60da06d2d34c4e31794895a5
560661,,,ACTIVE,NONE,30.0,86d25c58e0d9e3d2d76e43da918ed818cbe0529745c4ec741bd7adf3f02bf454
1109576,,,ACTIVE,NONE,24.0,dc0df6bc690597a3e07c5ebf17d212573c748d19ba0c6d2bf772a8ba83722963
752687,1.0,1.0,ACTIVE,Regularly,24.0,02ccb7d36c17dd629f564ddff5613ced6681f4a7188126f0d8e6ab106d9f4790
740725,,,PRE-CREATE,NONE,,077bf26c157d16d64d7374ea99dbac007c45edcd79c1400dae8d2d6daef7a5f6
768893,,,ACTIVE,NONE,58.0,96d88a4223e0f47d65cf28cd0da4f29ff41a6e6be7697bcfc234b7f9625864cc
192229,,,ACTIVE,NONE,21.0,f85759f371d5635f759c799d3c9b4354cce6d6cdf60b411542dcd51b6d22e038
486880,,,ACTIVE,NONE,21.0,a054429d42d39125e658b47e0d2493835de5b009628d02b02983dcb95efeec9e
1338830,,,ACTIVE,NONE,21.0,199df1d4b34edae7102c007820a4d4c7fad9e5703bac61b4f536d34a9402068a
1198551,,,PRE-CREATE,NONE,35.0,06015c8d2f62f6e40aeb4bb34cec4caaf50f5ff51ae7ae52e41f9543295cb57c
1009460,,,ACTIVE,NONE,,1988b0187d060c718b0ebe07d572ab954cea6b04cac78d2fd48ec654a7723f02
144724,,,PRE-CREATE,NONE,62.0,72d382729bbe724fb850ccf76155f9dec42a9bc9733a7b571d3a9c0fd97184ea
35816,1.0,1.0,ACTIVE,Regularly,26.0,6f262bd3c8e0f85977913ac767d62cdcefb72a496f5426aa122a77c34e2477e1
19655,1.0,1.0,ACTIVE,Regularly,47.0,6fc3c04e3d2e39bf8bc5cfceae12087babfb0e429d39818179825c9db4c81527
783591,1.0,1.0,ACTIVE,Regularly,20.0,b8e566fa5b0765f55ab54638102d4ac0fe0edb95cde19d40510e6ba3b04d1f23
1336174,,,ACTIVE,NONE,26.0,2f74473039db4d6909e81db07c14d92939793b1d83dc05644dc25ed2de1c7fcd
1236321,1.0,1.0,ACTIVE,Regularly,55.0,743710c69e1f687bb680468c21a8228f415800de74f308567cad53e1a0109fa9
589231,1.0,1.0,ACTIVE,Regularly,32.0,62d547680bf425e57bce69bbf93fcc48abc9cf210c545e15eee5f93b375d8753
1045918,1.0,1.0,ACTIVE,Regularly,50.0,d54bd4dbac3bdfc114dd28bd6db50bdc7767c77e29cc4f76ab558349ee71d21e
313925,1.0,1.0,ACTIVE,Regularly,19.0,fdda9cf3419c05eee8ccecd951d1d861a905b270d0dee19fb700b84d86c644dc
1027297,,,ACTIVE,NONE,29.0,f0eac024c18a42b6ddefacfb33aa7ca80306ada9d541761c827ac0dee019235b
1239021,,,ACTIVE,NONE,29.0,966dcafbc0eca03c440489ba88f672176ea68d89c821823a435703c19456eb6b
355681,1.0,1.0,ACTIVE,Regularly,42.0,01ee83ae6dc7afe0be69a19d5de973b9658cc589624e5925a32cbc3d8547c3a6
527968,,,ACTIVE,NONE,21.0,ae3ddddf33c62338c2d79b35e5d9426f4f55106a157fbd3bf7c00388bba2f164
540665,1.0,1.0,ACTIVE,Regularly,22.0,ca1cd0d1b2b7090a6d8a8103ad9841333c64e42b19aa80324707b80bdaca059a
628466,,,ACTIVE,NONE,47.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
711990,,,ACTIVE,NONE,38.0,5109ac235d4989cdc7a656b21ff0c9c843d5f49e404c686f258c8f2cc58fecac
108105,1.0,1.0,ACTIVE,Regularly,37.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1178263,,,ACTIVE,NONE,24.0,fc9268d8d6b6061e08de6223dd6183809856b129855e7b9e9cc77ad8ee402b7b
400846,,,ACTIVE,NONE,26.0,c89afa47cae1c9915cbbe5273fa0278cd070532e68c3c3c4c14182f0c79e11d2
307310,,,ACTIVE,NONE,69.0,ab009faf661b67aec9ba5b2ee843a8c22ffb2a699a2a175bee4869da8d7729bb
554452,1.0,1.0,ACTIVE,Regularly,52.0,8eb727e9edae97121457720409008848602d3bccd2340ffda0c1f561e418d0a2
675609,,,PRE-CREATE,NONE,34.0,60e1389b39ab07869975d6c0375e7eb9a909b47e7b36c534e78ed0292a3abca1
1253327,,,ACTIVE,NONE,52.0,5f0cadf10da7733afc0dd41eea544ae78b815d3d0fd631d99d54e4ac9f6ffd3d
760929,,,ACTIVE,NONE,43.0,528ed59fe7f088b9b521dec0a0132c837aab6c67af0b467c3c727a8ff8f64e6d
1333676,,,ACTIVE,NONE,21.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
497186,,,ACTIVE,NONE,21.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1220353,1.0,1.0,ACTIVE,Regularly,33.0,a4532c7090eb7027fdb89599b1bac7cbc90739017fb6aa024852041f1622384e
804473,,,ACTIVE,NONE,22.0,8a990cbb7f466f485bfeb0f3cf90d6c94eb13c072ee707b5bc2a175ad594dd25
300945,,,ACTIVE,NONE,21.0,4515e7ace60beddc019c7460a5c0c63fb30cd0df9bc005db2c9c0fe39c142c3c
1097205,,,ACTIVE,NONE,,7606a0d12a1d03f058421d6ccc9e08a78bb0d4f1579bfefcd439b0ac28e75848
100103,,,ACTIVE,NONE,31.0,b623d8594dbe456f6660fcdb8f25dc1362f2c4031ac024cb6e1f45dc2e35cab1
835026,,,ACTIVE,NONE,60.0,1d44f12cc61f4530d04400913a3508b33117ba412c71ebca6c4fda2f1d7827bd
236070,,,ACTIVE,NONE,46.0,4f2289ec4c41a12ea00b10dd8b40b6fdb97a2d1f8b7efe3e5b7f1b63cb4175fe
625655,,,ACTIVE,NONE,51.0,45f822aaa468715d0f9a7970ed4a42081eb28b6e3e6d2c9e66b5eec5d6cdbf84
687320,,,ACTIVE,NONE,52.0,4811af20f8a080da86981802c2aed82278d3ee8565fdfcecaa69fe25a510fb8f
314168,1.0,1.0,ACTIVE,Regularly,42.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
607399,1.0,1.0,PRE-CREATE,Regularly,39.0,2f48914728ab5036330a879d5818324d14d6534642cc367a73eb6d64b381def2
107820,1.0,1.0,ACTIVE,Regularly,27.0,8d457da9a970a3c9096cbaf4d60952d1f7f325ac58e46e4ae33a135ad5b30962
485830,,,ACTIVE,NONE,21.0,5a3ae2b549119b6156c048dc24c69dd1cf72a7913910f909a559aad246361294
795466,1.0,1.0,ACTIVE,Regularly,35.0,7cd1f8a6b77aefaa4297ea04febc9ee64115f552333846e81f3c0dbe7cca364f
555250,,,ACTIVE,NONE,23.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1013337,,,ACTIVE,NONE,,010e59d3ffa7755194d6d61fecc9b39195d22e9b0c859655a6ad9d8aea3b5ba6
483608,,,ACTIVE,NONE,69.0,870b20dfa220289d3222265e8bbb8497a114863ab52b7fff8da8116c125b2bc9
1245674,,,ACTIVE,NONE,44.0,59bd0d23fc2d70b243ca24291ca0cd14a9f716939de1be019915387ba983a8f3
1068008,,,ACTIVE,NONE,45.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
563786,,,ACTIVE,NONE,52.0,4411230ea3bca592975b55fb7872fdd2c9bd070823c676c800a3798c1dc963a6
782724,1.0,1.0,ACTIVE,Regularly,48.0,1b7ba00fe7045a38425a0e0c4d6e61c0d65f60784ac608b245460effdd9bc50d
916358,1.0,,ACTIVE,Regularly,36.0,e81fca1c01ec05b6d292f42fa4c5501c140d5a2f71fe5f9aab6ea4d9c3ffe121
215688,1.0,1.0,ACTIVE,Regularly,21.0,9360e870a8116375a44ced875b193d0f8bcb30d5003e4a0cfeb81a295f6747ee
674240,1.0,,ACTIVE,Regularly,26.0,c998118a4701ff3cdb1de63cdfff58ea418aa0c74e936110646e180f07a21b49
528689,,,ACTIVE,NONE,22.0,2daea9085d59f663dba79d89441aa961823d2a7923a172a69a75b61f370aa030
32574,1.0,1.0,ACTIVE,Regularly,46.0,90c1260ac1b1163dcb5246c4520382c3d21b5a986079345f9fb23e2e3cc8ff47
286464,,,ACTIVE,NONE,20.0,ceb4af6a9f27d59e8079c7a6a0589091ea7ed0dec3a2744a8d9f4cbbfa5f8de2
70747,,,ACTIVE,NONE,51.0,3ce7f7d5d1033ce60df661353502285bf70f338e589ff6969a3038c57e3a7118
125901,1.0,1.0,ACTIVE,Regularly,36.0,41356ad41a59f44e1fd76ed7e7d0c8f38758ecd8956086032ff341008d37e830
164573,,,ACTIVE,NONE,29.0,00cd303c864a2a4b26e8c06a0dbae241eb3f3727a0ff22374b441c3630797a9a
1236679,,,ACTIVE,NONE,22.0,8ed183e1267efadc5d47ec8b8159088b84b652393a210b41b0469f76d9ed9423
94967,,,ACTIVE,NONE,28.0,92f348399eb717345a8c8b7b7560668bf327789ce8c4f6e0fc1c2f8b86046796
423585,,,PRE-CREATE,NONE,32.0,e7ccdc983c24a4007049a4012d2701a5ba694eac206da9dd5b09c144a12984cd
442011,1.0,1.0,ACTIVE,Regularly,31.0,21441839f6c66ddd587e349ba5da4725426d1eb33e1dc72c3c2acb96009b9062
1070228,,,ACTIVE,NONE,54.0,6aa09a297f00d3b5721849fdc42bd9f706fafaca5740eb601140dbc2f9d153fb
1204594,,,ACTIVE,NONE,55.0,dd159cf34fc102d64bc6ab9306dcade6b67f30374e2a8e3c96e59b06ebdf9b88
490987,,,ACTIVE,NONE,24.0,820679b7c221df5513338e2dbbd374d68444e760fdf7bea5f4f135ea265e7653
976716,1.0,1.0,ACTIVE,Regularly,24.0,26e5b3f3eb077ab620fdfa91dcc94eb985f58173ecb96243c9e2dadcb0bbb37e
311804,,,ACTIVE,NONE,46.0,3744df582c49ebf0397310d9d2574b965003f26e3483fa1f3454385a0c50e5a3
884112,,,ACTIVE,NONE,29.0,e642cb16c35ff79ada624180a8e0e4afdf02a445a4e5702e83d0769cedc69733
165255,,,ACTIVE,NONE,20.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
731996,,,ACTIVE,NONE,21.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
736945,,,ACTIVE,NONE,23.0,3e0c66bff7c6a408b3d69b96cf93c310f48397691488960e1f2e1ea81825068f
460841,,,ACTIVE,NONE,27.0,24a714552aadafda1ca12fa4d3470b1ac7e0b0dbbb4b48787b251fa672960c5b
197695,,,ACTIVE,NONE,22.0,f4266ff6d2a7d3861fc86cfee300f87bc6515cb49a7ea5920ffaba54a3973b16
503674,,,ACTIVE,NONE,57.0,5e251f19186db82d65a4f22bd7a4902a0dc3fdedb204ba60f9be93057b6108c8
225322,,,ACTIVE,NONE,24.0,c365de985ca2cbed584fa696c1bc428151fbba492fdadc04f42f29949de486b0
527728,,,ACTIVE,NONE,22.0,ec0b435fe844196c63e473cba2346f2b40b56b32f13426eb8794e8ede2b32690
1056459,,,ACTIVE,NONE,41.0,356b18b098bb3fd4fe3214f94b3c6936f166476f0496b7dc1ca7befa5984066a
70684,1.0,1.0,ACTIVE,Regularly,19.0,87f0d53810cfd881cb99624ec2d0ad39aad782d6548a042e11ee6b2ee2143796
713700,,,ACTIVE,NONE,,2d6495371f44ac8e88f3967fa693a6886a324737a05fc70b9ddcdf17d3d62dce
782915,,,PRE-CREATE,NONE,51.0,d7461566825b91de4b6b1027dd032aff3eab2a815a6b37fbd9767f53b0d993a5
683952,,,ACTIVE,NONE,38.0,d0d402c034e60c874a5c3caa69119dedff9204a5526095ea866f843d0a0e42e9
1366036,1.0,1.0,ACTIVE,Regularly,21.0,c340abc95e5b7e1b72342832648106a2fff0a52030fe4f015c1ac877702065d1
1196344,,,ACTIVE,NONE,24.0,e0f5aa62b285869a46631bb9911f7f0b1361fa11eea49d151a9cc3d1ce174df9
1112460,,,ACTIVE,NONE,68.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
1077019,1.0,,ACTIVE,Regularly,55.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
836654,1.0,1.0,ACTIVE,Regularly,54.0,df36a5d3fe2debe8221dbed755796963303a985ce6ffa01b076e19a66a3a12d7
79755,,,PRE-CREATE,NONE,26.0,6a7249600b0113bd1ab82d166b6711891ac4053dbb4a94b34e00d612a833d616
51362,,,ACTIVE,NONE,18.0,5fc1a80e6c4584cd3f0c6a7982f5ffa40ab0f61bcb6be60aabb6c28a6ad16d2d
247651,,,ACTIVE,NONE,57.0,6e5a6ad1e21bcef71bfcbcdc843e4774db1382bda2553815dd916e4398e21a33
585319,,,ACTIVE,NONE,20.0,79168e638e3eadf4dfbe0688641589b68f20fc966185383a18b6af6b4d0add2e
363104,1.0,1.0,ACTIVE,Regularly,55.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
781801,1.0,1.0,ACTIVE,Regularly,26.0,82083158a1cc9f1724367035b650bfe09dfb201688ad7217b1878a25e0ad9552
1369332,,,ACTIVE,NONE,47.0,aae3856789a18c86affe8a8f636109d24ea3cd4044694fcb4806952b7ee7e424
326775,,,ACTIVE,NONE,60.0,6127ddee4d3be77d5734d32a2f3062bec0db637273419b83b0cfcd3676ce4179
208344,1.0,1.0,ACTIVE,Regularly,23.0,2e2ffeb32b74751d9b0ce2107cde8bc206f3c37ef00a3e56956b26d9a1a93534
724298,,,ACTIVE,NONE,19.0,989f3d8c9789948d942a9a68399089e08684ba0a2a12fcb9075ed4b382170c43
1017782,,,ACTIVE,,24.0,23c8e9e353a642bc50cea0b7ea4793937b36ad88f58103743782103413d5ec90
776859,,,ACTIVE,NONE,24.0,7a29be203d400290f0fa8f188f2f6c7a5171d16e8581b85ed1cad9109e2d23ee
118431,,,ACTIVE,NONE,23.0,db246391f85f60118048fb1b9b3da01aef248f1b784b6e20dc09e8d50a115f6d
606311,1.0,1.0,ACTIVE,Regularly,59.0,2164091f081dd3b09741ba61a9e5d231834c9b61b763e0e27052cc13aea96b2d
27868,,,ACTIVE,NONE,67.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
338296,1.0,1.0,ACTIVE,Regularly,27.0,1f875878be6817ae62ffdf24aee2a8ffa765ff357cbd1508f2ff38c71af81dd8
51480,,,ACTIVE,NONE,36.0,2c9b5e1669c36f3737a8bc59dbc180b72c0ea28fe3ae2c58e52f93da8934ecd9
278625,,,ACTIVE,NONE,59.0,802e8c311ef95c72eece1064aabb8ff2dae159e9ad9adf9193bed8e80d3db8b6
200945,,,ACTIVE,NONE,23.0,cb4829ca696188a49670393e97333bf2c0f84cf83aa87f43103f395da96075da
987260,,,ACTIVE,NONE,71.0,280def77504d42d554cb467c388b3aa34ba3143248e1d0d182f4bf84b862b0b5
1115193,,,ACTIVE,NONE,35.0,6c62f9e82501c61ee58d20b6c6410989f1521c9c9d552f3bfdba53272be99365
743773,,,ACTIVE,NONE,26.0,10140ea1e1839a8ffe8f59974353a1182e93cf988887a664f003f36626bf304c
712093,,,ACTIVE,NONE,37.0,74d66ad607dca0edb104ce0930d370267cb40c7e4e2153feea2c531cc8e77b28
291064,1.0,1.0,ACTIVE,Regularly,21.0,912c9cbf173a762563e8bee83a7f18c51a7e300c78b626f124c288df0f7ed0b8
713078,1.0,1.0,ACTIVE,Regularly,38.0,a4454892e2a96e6d2d490d2caa4ab24fcfce4242d2d1b9f76731409fdea04583
1053268,1.0,1.0,ACTIVE,Regularly,65.0,0b2d296f49ab365081a4ee1b841558d61c92fdc48ee666f4ecd413444db1abc5
959295,1.0,1.0,ACTIVE,Regularly,46.0,a7166207622849309d3b5a92268d18f2d4e2c6d07a75a53d373c0bb7449ccbe3
791953,,,ACTIVE,NONE,21.0,e0e9e85fc74336c0dff8a1ee7b99e8d26a2713472c64c20ceba46cd21d00765b
693812,,,ACTIVE,NONE,54.0,a699db4f7642a60c3018aadf8c8d049f494b89756da1a26fee97639f17b698f2
1362794,,,ACTIVE,NONE,29.0,8323b00ac53d9cf6d2051de9474a8dbe66c0e1d80acbbbb5248d664c31cd2811
959465,,,ACTIVE,NONE,19.0,344002dda6b84937c336e438b906c474bef4b3eb8425c9f38aca2f0d2ba0661e
536975,,,ACTIVE,NONE,30.0,4d7a59f242953a3096edf8c28ce6ee68232dba8b1c8b4baf63d76078339543ee
1340730,,,ACTIVE,NONE,29.0,58e19514036c9436f3272ed8b81cd439b01c8e229544119d04b1dca846c696f8
1288299,,,ACTIVE,NONE,26.0,e5021dde7dcbc5f7eef8418037f7b217694b8d5f9c0e674c809311575b389baf
