SRC,DST
TSHP06659,TSHP01260
TSHP06659,TSHP05341
TSHP06659,TSHP04801
TSHP06659,TSHP05350
TSHP06659,TSHP01183
TSHP06659,TSHP05064
TSHP06659,TSHP03171
TSHP06659,TSHP04499
TSHP06659,TSHP02281
TSHP05596,TSHP02503
TSHP05596,TSHP02689
TSHP05596,TSHP04981
TSHP05596,TSHP01403
TSHP05596,TSHP04641
TSHP05596,TSHP02746
TSHP05596,TSHP04231
TSHP05596,TSHP00562
TSHP05596,TSHP06056
TSHP05596,TSHP03495
TSHP00993,TSHP00976
TSHP00993,TSHP00531
TSHP00993,TSHP00207
TSHP00993,TSHP02434
TSHP00993,TSHP01521
TSHP00993,TSHP07216
TSHP06719,TSHP05003
TSHP06719,TSHP01244
TSHP06719,TSHP03003
TSHP06719,TSHP05139
TSHP06719,TSHP06296
TSHP06719,TSHP02919
TSHP06719,TSHP05630
TSHP06719,TSHP02112
TSHP06719,TSHP06218
TSHP06719,TSHP06431
TSHP02249,TSHP01332
TSHP02249,TSHP05600
TSHP02249,TSHP05519
TSHP02249,TSHP03137
TSHP02249,TSHP05600
TSHP02249,TSHP06045
TSHP02249,TSHP05981
TSHP02249,TSHP00469
TSHP02249,TSHP05811
TSHP02249,TSHP04107
TSHP05484,TSHP00023
TSHP05484,TSHP02106
TSHP05484,TSHP04636
TSHP05484,TSHP05913
TSHP05484,TSHP05285
TSHP05484,TSHP06437
TSHP00476,TSHP05490
TSHP00476,TSHP05056
TSHP00476,TSHP01245
TSHP00476,TSHP05237
TSHP00476,TSHP02044
TSHP00476,TSHP05991
TSHP00476,TSHP02557
TSHP00476,TSHP06313
TSHP00476,TSHP05167
TSHP00476,TSHP04292
TSHP00547,TSHP00554
TSHP00547,TSHP06547
TSHP00547,TSHP01765
TSHP00547,TSHP06962
TSHP00547,TSHP04231
TSHP00547,TSHP04776
TSHP00547,TSHP07405
TSHP00547,TSHP06993
TSHP00547,TSHP04244
TSHP00547,TSHP00221
TSHP06386,TSHP03134
TSHP06386,TSHP07246
TSHP06386,TSHP04538
TSHP06386,TSHP07007
TSHP06386,TSHP07122
TSHP06386,TSHP01572
TSHP03356,TSHP01597
TSHP03356,TSHP04759
TSHP03356,TSHP06626
TSHP03356,TSHP04339
TSHP03356,TSHP02586
TSHP03356,TSHP04339
TSHP03356,TSHP00281
TSHP03356,TSHP06491
TSHP03356,TSHP01860
TSHP03356,TSHP00761
TSHP02199,TSHP03713
TSHP02199,TSHP00962
TSHP02199,TSHP03148
TSHP02199,TSHP01950
TSHP02199,TSHP00327
TSHP02199,TSHP02442
TSHP01832,TSHP03724
TSHP01832,TSHP03143
TSHP01832,TSHP03947
TSHP01832,TSHP00706
TSHP01832,TSHP02707
TSHP01832,TSHP00915
TSHP00848,TSHP06904
TSHP00848,TSHP05803
TSHP00848,TSHP00549
TSHP00848,TSHP00676
TSHP00848,TSHP00613
TSHP00848,TSHP03958
TSHP00848,TSHP06743
TSHP00848,TSHP06743
TSHP00848,TSHP05181
TSHP00848,TSHP00573
TSHP02075,TSHP00429
TSHP02075,TSHP04711
TSHP02075,TSHP04155
TSHP02075,TSHP04065
TSHP02075,TSHP00322
TSHP02075,TSHP03945
TSHP02075,TSHP04474
TSHP02075,TSHP05610
TSHP02075,TSHP02450
TSHP02075,TSHP00249
TSHP04306,TSHP02226
TSHP04306,TSHP01583
TSHP04306,TSHP05084
TSHP04306,TSHP01634
TSHP04306,TSHP03216
TSHP04306,TSHP02068
TSHP04306,TSHP04777
TSHP04306,TSHP00134
TSHP04306,TSHP06103
TSHP04306,TSHP06903
TSHP01875,TSHP00958
TSHP01875,TSHP00892
TSHP01875,TSHP01746
TSHP01875,TSHP07073
TSHP01875,TSHP03441
TSHP01875,TSHP01491
TSHP01875,TSHP06987
TSHP01875,TSHP03977
TSHP01875,TSHP02844
TSHP01875,TSHP04279
TSHP07074,TSHP04720
TSHP07074,TSHP06061
TSHP07074,TSHP04664
TSHP07074,TSHP06165
TSHP07074,TSHP00984
TSHP07074,TSHP00191
TSHP07074,TSHP06961
TSHP07074,TSHP04526
TSHP07074,TSHP01563
TSHP07074,TSHP00048
TSHP02288,TSHP01679
TSHP02288,TSHP03177
TSHP02288,TSHP01352
TSHP02288,TSHP03191
TSHP02288,TSHP05624
TSHP02288,TSHP03342
TSHP02288,TSHP05751
TSHP02288,TSHP01024
TSHP02288,TSHP03689
TSHP02288,TSHP06934
TSHP00035,TSHP01537
TSHP00035,TSHP03534
TSHP00035,TSHP07174
TSHP00035,TSHP02611
TSHP00035,TSHP07070
TSHP00035,TSHP03023
TSHP00035,TSHP06971
TSHP00035,TSHP07079
TSHP00035,TSHP03661
TSHP00035,TSHP06244
TSHP04560,TSHP03925
TSHP04560,TSHP03352
TSHP04560,TSHP03581
TSHP04560,TSHP02857
TSHP04560,TSHP07387
TSHP04560,TSHP00241
TSHP03456,TSHP06509
TSHP03456,TSHP06979
TSHP03456,TSHP06476
TSHP03456,TSHP06524
TSHP03456,TSHP07081
TSHP03456,TSHP00282
TSHP03456,TSHP00631
TSHP03456,TSHP04790
TSHP03456,TSHP06547
TSHP03456,TSHP05556
TSHP02606,TSHP06011
TSHP02606,TSHP00092
TSHP02606,TSHP04921
TSHP02606,TSHP05004
TSHP02606,TSHP04581
TSHP02606,TSHP04123
TSHP02606,TSHP02365
TSHP02606,TSHP07136
TSHP02606,TSHP01516
TSHP02606,TSHP00941
TSHP03864,TSHP00217
TSHP03864,TSHP04260
TSHP03864,TSHP02372
TSHP03864,TSHP06135
TSHP03864,TSHP07447
TSHP03864,TSHP04583
TSHP03864,TSHP06875
TSHP03864,TSHP05195
TSHP03864,TSHP07279
TSHP03864,TSHP04555
TSHP03333,TSHP04329
TSHP03333,TSHP02711
TSHP03333,TSHP04599
TSHP03333,TSHP06746
TSHP03333,TSHP03046
TSHP03333,TSHP01471
TSHP03333,TSHP06777
TSHP03333,TSHP02236
TSHP03333,TSHP05065
TSHP03333,TSHP06361
TSHP07406,TSHP00523
TSHP07406,TSHP06854
TSHP07406,TSHP01318
TSHP07406,TSHP05575
TSHP07406,TSHP03710
TSHP07406,TSHP05849
TSHP05923,TSHP01658
TSHP05923,TSHP06227
TSHP05923,TSHP02101
TSHP05923,TSHP00027
TSHP05923,TSHP04530
TSHP05923,TSHP04817
TSHP05923,TSHP06617
TSHP05923,TSHP03124
TSHP05923,TSHP04393
TSHP05923,TSHP03254
TSHP01372,TSHP05343
TSHP01372,TSHP03288
TSHP01372,TSHP04664
TSHP01372,TSHP05300
TSHP01372,TSHP00210
TSHP01372,TSHP06061
TSHP01372,TSHP05448
TSHP01372,TSHP06051
TSHP01372,TSHP03771
TSHP01372,TSHP03856
TSHP03501,TSHP02752
TSHP03501,TSHP01375
TSHP03501,TSHP05619
TSHP03501,TSHP07419
TSHP03501,TSHP02752
TSHP03501,TSHP05578
TSHP03501,TSHP07033
TSHP03501,TSHP00106
TSHP03501,TSHP03640
TSHP03501,TSHP03871
TSHP01575,TSHP00350
TSHP01575,TSHP03625
TSHP01575,TSHP05296
TSHP01575,TSHP00637
TSHP01575,TSHP03142
TSHP01575,TSHP01869
TSHP01575,TSHP02222
TSHP01575,TSHP06522
TSHP01575,TSHP00974
TSHP01575,TSHP02288
TSHP06879,TSHP03601
TSHP06879,TSHP05857
TSHP06879,TSHP03854
TSHP06879,TSHP07429
TSHP06879,TSHP05488
TSHP06879,TSHP02175
TSHP06879,TSHP02288
TSHP06879,TSHP02804
TSHP06879,TSHP06850
TSHP06879,TSHP04772
TSHP04479,TSHP00851
TSHP04479,TSHP00921
TSHP04479,TSHP03685
TSHP04479,TSHP04223
TSHP04479,TSHP01618
TSHP04479,TSHP01001
TSHP04479,TSHP01042
TSHP04479,TSHP00597
TSHP04479,TSHP04119
TSHP04479,TSHP00028
TSHP00282,TSHP06405
TSHP00282,TSHP03087
TSHP00282,TSHP05525
TSHP00282,TSHP03750
TSHP00282,TSHP04488
TSHP00282,TSHP00817
TSHP00282,TSHP02133
TSHP00282,TSHP07368
TSHP00282,TSHP05757
TSHP00282,TSHP00358
TSHP01342,TSHP02143
TSHP01342,TSHP05499
TSHP01342,TSHP04955
TSHP01342,TSHP05986
TSHP01342,TSHP05605
TSHP01342,TSHP07465
TSHP04181,TSHP06137
TSHP04181,TSHP05985
TSHP04181,TSHP04086
TSHP04181,TSHP06933
TSHP04181,TSHP05758
TSHP04181,TSHP06448
TSHP04181,TSHP07468
TSHP04181,TSHP03171
TSHP04181,TSHP06753
TSHP04181,TSHP00562
TSHP04608,TSHP03736
TSHP04608,TSHP00773
TSHP04608,TSHP04228
TSHP04608,TSHP01815
TSHP04608,TSHP03146
TSHP04608,TSHP05774
TSHP06703,TSHP03287
TSHP06703,TSHP03403
TSHP06703,TSHP06993
TSHP06703,TSHP01145
TSHP06703,TSHP03817
TSHP06703,TSHP04649
TSHP06703,TSHP05540
TSHP06703,TSHP05101
TSHP06703,TSHP00785
TSHP06703,TSHP07401
TSHP01656,TSHP02155
TSHP01656,TSHP05277
TSHP01656,TSHP05248
TSHP01656,TSHP01292
TSHP01656,TSHP05211
TSHP01656,TSHP06458
TSHP05371,TSHP04349
TSHP05371,TSHP01745
TSHP05371,TSHP02151
TSHP05371,TSHP04989
TSHP05371,TSHP06322
TSHP05371,TSHP05477
TSHP05371,TSHP06292
TSHP05371,TSHP03792
TSHP05371,TSHP02657
TSHP05371,TSHP04023
TSHP07062,TSHP03230
TSHP07062,TSHP06859
TSHP07062,TSHP03279
TSHP07062,TSHP07472
TSHP07062,TSHP01186
TSHP07062,TSHP00182
TSHP07062,TSHP07202
TSHP07062,TSHP00181
TSHP07062,TSHP02303
TSHP07062,TSHP05411
TSHP03118,TSHP04004
TSHP03118,TSHP07153
TSHP03118,TSHP04651
TSHP03118,TSHP01585
TSHP03118,TSHP06645
TSHP03118,TSHP02560
TSHP03118,TSHP00555
TSHP03118,TSHP05550
TSHP03118,TSHP00511
TSHP03118,TSHP06481
TSHP02364,TSHP02892
TSHP02364,TSHP03234
TSHP02364,TSHP05599
TSHP02364,TSHP06506
TSHP02364,TSHP05635
TSHP02364,TSHP02242
TSHP02364,TSHP03804
TSHP02364,TSHP03458
TSHP02364,TSHP03822
TSHP02364,TSHP02942
TSHP05693,TSHP01543
TSHP05693,TSHP04838
TSHP05693,TSHP05119
TSHP05693,TSHP01373
TSHP05693,TSHP07064
TSHP05693,TSHP04447
TSHP00962,TSHP03373
TSHP00962,TSHP03840
TSHP00962,TSHP05507
TSHP00962,TSHP04701
TSHP00962,TSHP06849
TSHP00962,TSHP03940
TSHP00722,TSHP06734
TSHP00722,TSHP02158
TSHP00722,TSHP04614
TSHP00722,TSHP05346
TSHP00722,TSHP06545
TSHP00722,TSHP01138
TSHP00722,TSHP03200
TSHP00722,TSHP00497
TSHP00722,TSHP00358
TSHP00722,TSHP05105
TSHP07130,TSHP06298
TSHP07130,TSHP02330
TSHP07130,TSHP07409
TSHP07130,TSHP07440
TSHP07130,TSHP06433
TSHP07130,TSHP03391
TSHP07130,TSHP05431
TSHP07130,TSHP00820
TSHP07130,TSHP01415
TSHP07130,TSHP01656
TSHP04554,TSHP01393
TSHP04554,TSHP06597
TSHP04554,TSHP02852
TSHP04554,TSHP03508
TSHP04554,TSHP02852
TSHP04554,TSHP00993
TSHP07108,TSHP06496
TSHP07108,TSHP07139
TSHP07108,TSHP05053
TSHP07108,TSHP04334
TSHP07108,TSHP02449
TSHP07108,TSHP05187
TSHP07108,TSHP04741
TSHP07108,TSHP07324
TSHP07108,TSHP02555
TSHP07108,TSHP04829
TSHP03481,TSHP01978
TSHP03481,TSHP05312
TSHP03481,TSHP00409
TSHP03481,TSHP02036
TSHP03481,TSHP07327
TSHP03481,TSHP01465
TSHP01864,TSHP03309
TSHP01864,TSHP01776
TSHP01864,TSHP01842
TSHP01864,TSHP05900
TSHP01864,TSHP04679
TSHP01864,TSHP03721
TSHP03139,TSHP01484
TSHP03139,TSHP03862
TSHP03139,TSHP04503
TSHP03139,TSHP02681
TSHP03139,TSHP03458
TSHP03139,TSHP03096
TSHP04729,TSHP03809
TSHP04729,TSHP05602
TSHP04729,TSHP02899
TSHP04729,TSHP04052
TSHP04729,TSHP07474
TSHP04729,TSHP06002
TSHP04729,TSHP00321
TSHP04729,TSHP03191
TSHP04729,TSHP03341
TSHP04729,TSHP01464
TSHP03187,TSHP00349
TSHP03187,TSHP03418
TSHP03187,TSHP06138
TSHP03187,TSHP04103
TSHP03187,TSHP06202
TSHP03187,TSHP03375
TSHP03187,TSHP00066
TSHP03187,TSHP06825
TSHP03187,TSHP05869
TSHP03187,TSHP00347
TSHP06927,TSHP04578
TSHP06927,TSHP01400
TSHP06927,TSHP00551
TSHP06927,TSHP02436
TSHP06927,TSHP05717
TSHP06927,TSHP04789
TSHP06927,TSHP00898
TSHP06927,TSHP05757
TSHP06927,TSHP02332
TSHP06927,TSHP07404
TSHP07088,TSHP02137
TSHP07088,TSHP03714
TSHP07088,TSHP06303
TSHP07088,TSHP01904
TSHP07088,TSHP00460
TSHP07088,TSHP03076
TSHP06115,TSHP05320
TSHP06115,TSHP05587
TSHP06115,TSHP03669
TSHP06115,TSHP06031
TSHP06115,TSHP00414
TSHP06115,TSHP00210
TSHP06115,TSHP06793
TSHP06115,TSHP01221
TSHP06115,TSHP05756
TSHP06115,TSHP00454
TSHP03911,TSHP06492
TSHP03911,TSHP07397
TSHP03911,TSHP05139
TSHP03911,TSHP07178
TSHP03911,TSHP04151
TSHP03911,TSHP02285
TSHP03911,TSHP05667
TSHP03911,TSHP04906
TSHP03911,TSHP02070
TSHP03911,TSHP01035
TSHP04360,TSHP05332
TSHP04360,TSHP03310
TSHP04360,TSHP05303
TSHP04360,TSHP02538
TSHP04360,TSHP04019
TSHP04360,TSHP03851
TSHP04360,TSHP06793
TSHP04360,TSHP00045
TSHP04360,TSHP04608
TSHP04360,TSHP04391
TSHP06519,TSHP07032
TSHP06519,TSHP02923
TSHP06519,TSHP07324
TSHP06519,TSHP03161
TSHP06519,TSHP01535
TSHP06519,TSHP05022
TSHP06519,TSHP02094
TSHP06519,TSHP05936
TSHP06519,TSHP05310
TSHP06519,TSHP02557
TSHP06584,TSHP02171
TSHP06584,TSHP02034
TSHP06584,TSHP05562
TSHP06584,TSHP07037
TSHP06584,TSHP02660
TSHP06584,TSHP02660
TSHP00603,TSHP07163
TSHP00603,TSHP00433
TSHP00603,TSHP03889
TSHP00603,TSHP02416
TSHP00603,TSHP01931
TSHP00603,TSHP07268
TSHP00603,TSHP01368
TSHP00603,TSHP07194
TSHP00603,TSHP02985
TSHP00603,TSHP00469
TSHP06607,TSHP03459
TSHP06607,TSHP01781
TSHP06607,TSHP05523
TSHP06607,TSHP02284
TSHP06607,TSHP04072
TSHP06607,TSHP04348
TSHP06607,TSHP07177
TSHP06607,TSHP00220
TSHP06607,TSHP07384
TSHP06607,TSHP00907
TSHP06869,TSHP06434
TSHP06869,TSHP05683
TSHP06869,TSHP00526
TSHP06869,TSHP04059
TSHP06869,TSHP07050
TSHP06869,TSHP00794
TSHP06869,TSHP04679
TSHP06869,TSHP03340
TSHP06869,TSHP06343
TSHP06869,TSHP00137
TSHP04490,TSHP04112
TSHP04490,TSHP02533
TSHP04490,TSHP01962
TSHP04490,TSHP03285
TSHP04490,TSHP04688
TSHP04490,TSHP02929
TSHP04490,TSHP05811
TSHP04490,TSHP03446
TSHP04490,TSHP07034
TSHP04490,TSHP04355
TSHP01077,TSHP07418
TSHP01077,TSHP04094
TSHP01077,TSHP05989
TSHP01077,TSHP02018
TSHP01077,TSHP04746
TSHP01077,TSHP02488
TSHP01077,TSHP02955
TSHP01077,TSHP03947
TSHP01077,TSHP03426
TSHP01077,TSHP00678
TSHP01813,TSHP00660
TSHP01813,TSHP04859
TSHP01813,TSHP07265
TSHP01813,TSHP00051
TSHP01813,TSHP03338
TSHP01813,TSHP05220
TSHP01813,TSHP03194
TSHP01813,TSHP00980
TSHP01813,TSHP03969
TSHP01813,TSHP06478
TSHP05756,TSHP06947
TSHP05756,TSHP01853
TSHP05756,TSHP06104
TSHP05756,TSHP00106
TSHP05756,TSHP00249
TSHP05756,TSHP02341
TSHP05756,TSHP05958
TSHP05756,TSHP03039
TSHP05756,TSHP02667
TSHP05756,TSHP07214
TSHP01370,TSHP05619
TSHP01370,TSHP07478
TSHP01370,TSHP00482
TSHP01370,TSHP03459
TSHP01370,TSHP06135
TSHP01370,TSHP05394
TSHP01370,TSHP02026
TSHP01370,TSHP01896
TSHP01370,TSHP05643
TSHP01370,TSHP04852
TSHP00119,TSHP00597
TSHP00119,TSHP03197
TSHP00119,TSHP07403
TSHP00119,TSHP00122
TSHP00119,TSHP04764
TSHP00119,TSHP01864
TSHP05825,TSHP06479
TSHP05825,TSHP06625
TSHP05825,TSHP06905
TSHP05825,TSHP06977
TSHP05825,TSHP03368
TSHP05825,TSHP05049
TSHP05825,TSHP00623
TSHP05825,TSHP04106
TSHP05825,TSHP01060
TSHP05825,TSHP06423
TSHP04353,TSHP02049
TSHP04353,TSHP02060
TSHP04353,TSHP00370
TSHP04353,TSHP06877
TSHP04353,TSHP04048
TSHP04353,TSHP00619
TSHP04353,TSHP02955
TSHP04353,TSHP06698
TSHP04353,TSHP00797
TSHP04353,TSHP06478
TSHP05735,TSHP04140
TSHP05735,TSHP06533
TSHP05735,TSHP04834
TSHP05735,TSHP02874
TSHP05735,TSHP03173
TSHP05735,TSHP04043
TSHP05735,TSHP03101
TSHP05735,TSHP02486
TSHP05735,TSHP04339
TSHP05735,TSHP02452
TSHP03582,TSHP03345
TSHP03582,TSHP03639
TSHP03582,TSHP04048
TSHP03582,TSHP01813
TSHP03582,TSHP04670
TSHP03582,TSHP04306
TSHP03582,TSHP04499
TSHP03582,TSHP01171
TSHP03582,TSHP01924
TSHP03582,TSHP02480
TSHP03323,TSHP05148
TSHP03323,TSHP06881
TSHP03323,TSHP04452
TSHP03323,TSHP06051
TSHP03323,TSHP01887
TSHP03323,TSHP05803
TSHP03323,TSHP03603
TSHP03323,TSHP00405
TSHP03323,TSHP03397
TSHP03323,TSHP03770
TSHP03607,TSHP04818
TSHP03607,TSHP06863
TSHP03607,TSHP04570
TSHP03607,TSHP04182
TSHP03607,TSHP04202
TSHP03607,TSHP00872
TSHP03607,TSHP02615
TSHP03607,TSHP06342
TSHP03607,TSHP03792
TSHP03607,TSHP00472
TSHP01204,TSHP02026
TSHP01204,TSHP01933
TSHP01204,TSHP06793
TSHP01204,TSHP03434
TSHP01204,TSHP02007
TSHP01204,TSHP02510
TSHP01204,TSHP01248
TSHP01204,TSHP05203
TSHP01204,TSHP02301
TSHP01204,TSHP04257
TSHP04213,TSHP07230
TSHP04213,TSHP02664
TSHP04213,TSHP01492
TSHP04213,TSHP06886
TSHP04213,TSHP07180
TSHP04213,TSHP00303
TSHP04213,TSHP02671
TSHP04213,TSHP06023
TSHP04213,TSHP07279
TSHP04213,TSHP00152
TSHP00788,TSHP00211
TSHP00788,TSHP06236
TSHP00788,TSHP06670
TSHP00788,TSHP04348
TSHP00788,TSHP03401
TSHP00788,TSHP03401
TSHP00788,TSHP03507
TSHP00788,TSHP03239
TSHP00788,TSHP01933
TSHP00788,TSHP04272
TSHP02314,TSHP01209
TSHP02314,TSHP03080
TSHP02314,TSHP06433
TSHP02314,TSHP01622
TSHP02314,TSHP03550
TSHP02314,TSHP05548
TSHP02314,TSHP02447
TSHP02314,TSHP00882
TSHP02314,TSHP01440
TSHP02314,TSHP07325
TSHP00427,TSHP04446
TSHP00427,TSHP03339
TSHP00427,TSHP05063
TSHP00427,TSHP01917
TSHP00427,TSHP00913
TSHP00427,TSHP04407
TSHP00427,TSHP04028
TSHP00427,TSHP00216
TSHP00427,TSHP01591
TSHP00427,TSHP03388
TSHP04205,TSHP02221
TSHP04205,TSHP05919
TSHP04205,TSHP01344
TSHP04205,TSHP05769
TSHP04205,TSHP02541
TSHP04205,TSHP07023
TSHP04205,TSHP06503
TSHP04205,TSHP06661
TSHP04205,TSHP05148
TSHP04205,TSHP01832
TSHP06120,TSHP05751
TSHP06120,TSHP06097
TSHP06120,TSHP02700
TSHP06120,TSHP02231
TSHP06120,TSHP03858
TSHP06120,TSHP01973
TSHP06120,TSHP00681
TSHP06120,TSHP06875
TSHP06120,TSHP02387
TSHP06120,TSHP05446
TSHP03108,TSHP02171
TSHP03108,TSHP04598
TSHP03108,TSHP02140
TSHP03108,TSHP05261
TSHP03108,TSHP02612
TSHP03108,TSHP04442
TSHP02884,TSHP01371
TSHP02884,TSHP01104
TSHP02884,TSHP07277
TSHP02884,TSHP04914
TSHP02884,TSHP05767
TSHP02884,TSHP02739
TSHP02884,TSHP01843
TSHP02884,TSHP06752
TSHP02884,TSHP02564
TSHP02884,TSHP06740
TSHP06781,TSHP02995
TSHP06781,TSHP06683
TSHP06781,TSHP01951
TSHP06781,TSHP02995
TSHP06781,TSHP04955
TSHP06781,TSHP03452
TSHP05340,TSHP03251
TSHP05340,TSHP02902
TSHP05340,TSHP01466
TSHP05340,TSHP03180
TSHP05340,TSHP05379
TSHP05340,TSHP02367
TSHP05340,TSHP06092
TSHP05340,TSHP05884
TSHP05340,TSHP04518
TSHP05340,TSHP02520
TSHP00244,TSHP03481
TSHP00244,TSHP01303
TSHP00244,TSHP02665
TSHP00244,TSHP02487
TSHP00244,TSHP01805
TSHP00244,TSHP02659
TSHP05717,TSHP02879
TSHP05717,TSHP02069
TSHP05717,TSHP06927
TSHP05717,TSHP06761
TSHP05717,TSHP01541
TSHP05717,TSHP05813
TSHP05717,TSHP02263
TSHP05717,TSHP06677
TSHP05717,TSHP06963
TSHP05717,TSHP06056
TSHP02944,TSHP06765
TSHP02944,TSHP05915
TSHP02944,TSHP03373
TSHP02944,TSHP00004
TSHP02944,TSHP00789
TSHP02944,TSHP06079
TSHP05736,TSHP03782
TSHP05736,TSHP02190
TSHP05736,TSHP04415
TSHP05736,TSHP06864
TSHP05736,TSHP01617
TSHP05736,TSHP05790
TSHP05736,TSHP04216
TSHP05736,TSHP05073
TSHP05736,TSHP03723
TSHP05736,TSHP04107
TSHP02862,TSHP02772
TSHP02862,TSHP03701
TSHP02862,TSHP02649
TSHP02862,TSHP05668
TSHP02862,TSHP02081
TSHP02862,TSHP05632
TSHP02862,TSHP07368
TSHP02862,TSHP02923
TSHP02862,TSHP04966
TSHP02862,TSHP07058
TSHP02241,TSHP03700
TSHP02241,TSHP04014
TSHP02241,TSHP04939
TSHP02241,TSHP00746
TSHP02241,TSHP03486
TSHP02241,TSHP02811
TSHP02241,TSHP05121
TSHP02241,TSHP02420
TSHP02241,TSHP03342
TSHP02241,TSHP05690
TSHP06270,TSHP01184
TSHP06270,TSHP00480
TSHP06270,TSHP07064
TSHP06270,TSHP04100
TSHP06270,TSHP06101
TSHP06270,TSHP00815
TSHP04308,TSHP03524
TSHP04308,TSHP01087
TSHP04308,TSHP02193
TSHP04308,TSHP01758
TSHP04308,TSHP03609
TSHP04308,TSHP06163
TSHP04308,TSHP05031
TSHP04308,TSHP05245
TSHP04308,TSHP00558
TSHP04308,TSHP02556
TSHP05832,TSHP05950
TSHP05832,TSHP01505
TSHP05832,TSHP02380
TSHP05832,TSHP04882
TSHP05832,TSHP03726
TSHP05832,TSHP01278
TSHP05832,TSHP04705
TSHP05832,TSHP00169
TSHP05832,TSHP00993
TSHP05832,TSHP05605
TSHP03928,TSHP02730
TSHP03928,TSHP00913
TSHP03928,TSHP04108
TSHP03928,TSHP03739
TSHP03928,TSHP05138
TSHP03928,TSHP05834
TSHP03928,TSHP04180
TSHP03928,TSHP04005
TSHP03928,TSHP02070
TSHP03928,TSHP04911
TSHP02333,TSHP03014
TSHP02333,TSHP07361
TSHP02333,TSHP06904
TSHP02333,TSHP01792
TSHP02333,TSHP03661
TSHP02333,TSHP02366
TSHP02333,TSHP06288
TSHP02333,TSHP01214
TSHP02333,TSHP05108
TSHP02333,TSHP06190
TSHP01593,TSHP05100
TSHP01593,TSHP04713
TSHP01593,TSHP00083
TSHP01593,TSHP04111
TSHP01593,TSHP07378
TSHP01593,TSHP03758
TSHP01593,TSHP01036
TSHP01593,TSHP02977
TSHP01593,TSHP04374
TSHP01593,TSHP07028
TSHP00478,TSHP00776
TSHP00478,TSHP04971
TSHP00478,TSHP04971
TSHP00478,TSHP06048
TSHP00478,TSHP04971
TSHP00478,TSHP06421
TSHP00478,TSHP02051
TSHP00478,TSHP01004
TSHP00478,TSHP03649
TSHP00478,TSHP01097
TSHP04299,TSHP00125
TSHP04299,TSHP00989
TSHP04299,TSHP00948
TSHP04299,TSHP04769
TSHP04299,TSHP00830
TSHP04299,TSHP06477
TSHP04299,TSHP01446
TSHP04299,TSHP02669
TSHP04299,TSHP07481
TSHP04299,TSHP01205
TSHP06993,TSHP02727
TSHP06993,TSHP00234
TSHP06993,TSHP01436
TSHP06993,TSHP01031
TSHP06993,TSHP02015
TSHP06993,TSHP06717
TSHP06993,TSHP01929
TSHP06993,TSHP00249
TSHP06993,TSHP03270
TSHP06993,TSHP01533
TSHP02966,TSHP01240
TSHP02966,TSHP06683
TSHP02966,TSHP05824
TSHP02966,TSHP03679
TSHP02966,TSHP06683
TSHP02966,TSHP06679
TSHP06833,TSHP02413
TSHP06833,TSHP06831
TSHP06833,TSHP03852
TSHP06833,TSHP03660
TSHP06833,TSHP01233
TSHP06833,TSHP06174
TSHP06833,TSHP04827
TSHP06833,TSHP01851
TSHP06833,TSHP05025
TSHP06833,TSHP00419
TSHP01942,TSHP01745
TSHP01942,TSHP04675
TSHP01942,TSHP00970
TSHP01942,TSHP06878
TSHP01942,TSHP07231
TSHP01942,TSHP06324
TSHP01942,TSHP06210
TSHP01942,TSHP00983
TSHP01942,TSHP03547
TSHP01942,TSHP02661
TSHP02515,TSHP00073
TSHP02515,TSHP03998
TSHP02515,TSHP01767
TSHP02515,TSHP06615
TSHP02515,TSHP04916
TSHP02515,TSHP00891
TSHP02515,TSHP02675
TSHP02515,TSHP02564
TSHP02515,TSHP00623
TSHP02515,TSHP06992
TSHP05120,TSHP02215
TSHP05120,TSHP01765
TSHP05120,TSHP00182
TSHP05120,TSHP04249
TSHP05120,TSHP06146
TSHP05120,TSHP00822
TSHP05120,TSHP00783
TSHP05120,TSHP03398
TSHP05120,TSHP05310
TSHP05120,TSHP03858
TSHP02769,TSHP02389
TSHP02769,TSHP04958
TSHP02769,TSHP02626
TSHP02769,TSHP01230
TSHP02769,TSHP05761
TSHP02769,TSHP03101
TSHP02769,TSHP00809
TSHP02769,TSHP05889
TSHP02769,TSHP01648
TSHP02769,TSHP04153
TSHP00209,TSHP07336
TSHP00209,TSHP05269
TSHP00209,TSHP04191
TSHP00209,TSHP04030
TSHP00209,TSHP06707
TSHP00209,TSHP02835
TSHP01349,TSHP03476
TSHP01349,TSHP06901
TSHP01349,TSHP01006
TSHP01349,TSHP05715
TSHP01349,TSHP02625
TSHP01349,TSHP00984
TSHP01349,TSHP06865
TSHP01349,TSHP07401
TSHP01349,TSHP01124
TSHP01349,TSHP03568
TSHP02787,TSHP02745
TSHP02787,TSHP04277
TSHP02787,TSHP06779
TSHP02787,TSHP05913
TSHP02787,TSHP04313
TSHP02787,TSHP04636
TSHP04618,TSHP03392
TSHP04618,TSHP06432
TSHP04618,TSHP03575
TSHP04618,TSHP01115
TSHP04618,TSHP04846
TSHP04618,TSHP05004
TSHP04618,TSHP01933
TSHP04618,TSHP07346
TSHP04618,TSHP01880
TSHP04618,TSHP01117
TSHP00810,TSHP02056
TSHP00810,TSHP06839
TSHP00810,TSHP00537
TSHP00810,TSHP02427
TSHP00810,TSHP00775
TSHP00810,TSHP01113
TSHP00810,TSHP06108
TSHP00810,TSHP03046
