SHIPMENT_ID,SHIP_DATE,IS_LATE
TSHP04765,2023-05-25,1
TSHP02953,2023-05-26,1
TSHP03193,2023-05-26,1
TSHP04735,2023-05-26,0
TSHP03104,2023-05-26,0
TSHP02787,2023-05-27,0
TSHP03325,2023-05-27,0
TSHP02533,2023-05-27,0
TSHP03864,2023-05-28,0
TSHP04608,2023-05-28,1
TSHP02674,2023-05-28,0
TSHP03822,2023-05-28,1
TSHP03229,2023-05-28,0
TSHP03621,2023-05-29,0
TSHP04803,2023-05-29,0
TSHP02527,2023-05-29,0
TSHP03497,2023-05-29,0
TSHP03650,2023-05-29,0
TSHP04998,2023-05-29,0
TSHP04822,2023-05-30,1
TSHP04904,2023-05-30,0
TSHP04343,2023-05-30,0
TSHP04551,2023-05-30,0
TSHP03119,2023-05-30,1
TSHP02569,2023-05-30,0
TSHP04233,2023-05-30,0
TSHP03767,2023-05-30,0
TSHP03228,2023-05-30,0
TSHP03921,2023-05-31,1
TSHP04793,2023-05-31,0
TSHP03820,2023-05-31,1
TSHP04637,2023-05-31,0
TSHP02940,2023-05-31,0
TSHP02555,2023-05-31,0
TSHP04346,2023-05-31,0
TSHP02718,2023-06-01,0
TSHP03565,2023-06-01,0
TSHP03265,2023-06-01,1
TSHP03208,2023-06-01,0
TSHP02805,2023-06-01,0
TSHP03380,2023-06-01,0
TSHP04303,2023-06-01,1
TSHP03941,2023-06-01,1
TSHP04352,2023-06-01,1
TSHP03186,2023-06-02,0
TSHP04440,2023-06-02,0
TSHP04196,2023-06-02,0
TSHP03016,2023-06-02,0
TSHP02549,2023-06-02,0
TSHP03539,2023-06-02,0
TSHP04096,2023-06-02,0
TSHP04600,2023-06-02,0
TSHP04316,2023-06-02,0
TSHP04791,2023-06-02,0
TSHP02602,2023-06-02,0
TSHP02934,2023-06-02,0
TSHP03326,2023-06-02,0
TSHP04576,2023-06-03,0
TSHP03998,2023-06-03,0
TSHP03573,2023-06-03,0
TSHP02715,2023-06-03,0
TSHP02900,2023-06-03,0
TSHP03205,2023-06-03,1
TSHP04876,2023-06-03,1
TSHP04863,2023-06-04,0
TSHP04783,2023-06-04,0
TSHP03615,2023-06-04,1
TSHP03989,2023-06-04,0
TSHP03482,2023-06-04,0
TSHP03888,2023-06-04,0
TSHP04215,2023-06-04,0
TSHP03059,2023-06-04,0
TSHP04994,2023-06-04,0
TSHP03246,2023-06-04,0
TSHP04004,2023-06-04,1
TSHP03545,2023-06-04,0
TSHP03886,2023-06-05,0
TSHP04606,2023-06-05,0
TSHP02728,2023-06-05,0
TSHP04896,2023-06-05,0
TSHP03258,2023-06-05,0
TSHP04565,2023-06-06,0
TSHP04946,2023-06-06,0
TSHP04625,2023-06-06,0
TSHP03706,2023-06-06,0
TSHP04167,2023-06-06,0
TSHP04513,2023-06-06,0
TSHP04108,2023-06-06,0
TSHP04757,2023-06-06,1
TSHP04552,2023-06-07,0
TSHP02654,2023-06-07,0
TSHP04362,2023-06-07,1
TSHP04110,2023-06-07,0
TSHP04736,2023-06-08,1
TSHP02794,2023-06-08,0
TSHP03170,2023-06-08,0
TSHP03098,2023-06-08,0
TSHP03919,2023-06-08,0
TSHP03678,2023-06-08,0
TSHP03337,2023-06-08,0
TSHP03058,2023-06-08,0
TSHP04779,2023-06-08,0
TSHP04516,2023-06-08,0
TSHP03304,2023-06-09,0
TSHP03094,2023-06-09,0
TSHP02680,2023-06-09,0
TSHP04177,2023-06-09,0
TSHP03865,2023-06-09,0
TSHP02864,2023-06-09,1
TSHP03914,2023-06-09,0
TSHP03299,2023-06-09,0
TSHP02956,2023-06-09,0
TSHP03435,2023-06-09,0
TSHP04106,2023-06-09,1
TSHP02734,2023-06-10,0
TSHP04218,2023-06-10,0
TSHP03517,2023-06-10,0
TSHP03112,2023-06-10,0
TSHP03646,2023-06-10,0
TSHP03677,2023-06-10,0
TSHP02703,2023-06-10,1
TSHP03624,2023-06-10,0
TSHP03509,2023-06-10,1
TSHP03252,2023-06-11,0
TSHP04992,2023-06-11,0
TSHP03521,2023-06-11,0
TSHP04836,2023-06-11,0
TSHP03100,2023-06-11,0
TSHP03411,2023-06-11,0
TSHP03770,2023-06-11,0
TSHP02538,2023-06-11,0
TSHP04626,2023-06-12,0
TSHP03391,2023-06-12,0
TSHP03759,2023-06-12,0
TSHP02777,2023-06-12,0
TSHP04257,2023-06-12,0
TSHP02685,2023-06-12,1
TSHP04012,2023-06-12,1
TSHP04778,2023-06-13,0
TSHP04271,2023-06-13,0
TSHP02529,2023-06-14,1
TSHP04842,2023-06-14,1
TSHP03978,2023-06-14,1
TSHP04701,2023-06-14,0
TSHP04958,2023-06-14,1
TSHP03844,2023-06-14,0
TSHP04617,2023-06-14,0
TSHP04005,2023-06-14,0
TSHP04864,2023-06-14,0
TSHP03984,2023-06-14,0
TSHP03460,2023-06-14,1
TSHP04830,2023-06-15,1
TSHP04150,2023-06-15,0
TSHP03065,2023-06-15,0
TSHP02990,2023-06-15,0
TSHP03750,2023-06-15,0
TSHP04642,2023-06-15,0
TSHP03894,2023-06-15,0
TSHP02925,2023-06-15,0
TSHP04350,2023-06-15,0
TSHP03779,2023-06-16,0
TSHP03357,2023-06-16,0
TSHP02767,2023-06-16,0
TSHP04849,2023-06-16,0
TSHP04055,2023-06-16,1
TSHP04679,2023-06-17,0
TSHP02723,2023-06-17,0
TSHP03221,2023-06-17,1
TSHP03042,2023-06-17,1
TSHP03757,2023-06-17,0
TSHP02860,2023-06-17,0
TSHP03477,2023-06-17,1
TSHP03331,2023-06-17,1
TSHP02926,2023-06-17,0
TSHP04143,2023-06-18,0
TSHP04670,2023-06-18,0
TSHP04359,2023-06-18,0
TSHP04223,2023-06-18,0
TSHP02930,2023-06-18,0
TSHP03108,2023-06-19,0
TSHP04462,2023-06-19,0
TSHP04889,2023-06-19,0
TSHP04610,2023-06-19,0
TSHP02563,2023-06-19,0
TSHP03782,2023-06-19,0
TSHP03580,2023-06-19,0
TSHP02580,2023-06-19,0
TSHP03167,2023-06-19,0
TSHP04924,2023-06-20,0
TSHP03442,2023-06-20,0
TSHP04128,2023-06-20,0
TSHP04240,2023-06-20,1
TSHP02784,2023-06-20,0
TSHP03813,2023-06-21,0
TSHP03616,2023-06-21,0
TSHP04559,2023-06-21,1
TSHP03658,2023-06-22,0
TSHP04547,2023-06-22,0
TSHP04604,2023-06-22,0
TSHP04292,2023-06-22,1
TSHP03106,2023-06-22,0
TSHP04858,2023-06-22,1
TSHP04844,2023-06-23,0
TSHP03367,2023-06-23,0
TSHP04519,2023-06-23,1
TSHP04659,2023-06-23,1
TSHP03875,2023-06-23,1
TSHP04298,2023-06-24,0
TSHP02987,2023-06-24,1
TSHP04191,2023-06-24,0
TSHP04367,2023-06-24,0
TSHP04283,2023-06-24,0
TSHP02969,2023-06-24,1
TSHP03747,2023-06-24,0
TSHP04706,2023-06-25,0
TSHP04427,2023-06-25,1
TSHP02519,2023-06-25,1
TSHP03390,2023-06-25,0
TSHP03480,2023-06-25,0
TSHP03008,2023-06-25,0
TSHP04046,2023-06-25,0
TSHP04159,2023-06-26,1
TSHP04810,2023-06-26,0
TSHP03247,2023-06-26,0
TSHP04835,2023-06-26,1
TSHP04124,2023-06-26,1
TSHP04952,2023-06-26,1
TSHP03475,2023-06-26,0
TSHP03472,2023-06-26,0
TSHP03140,2023-06-26,0
TSHP02615,2023-06-27,1
TSHP03977,2023-06-27,0
TSHP04649,2023-06-27,1
TSHP03021,2023-06-27,1
TSHP04875,2023-06-27,0
TSHP03055,2023-06-27,0
TSHP04486,2023-06-28,0
TSHP03622,2023-06-28,0
TSHP03392,2023-06-28,1
TSHP04732,2023-06-28,1
TSHP02595,2023-06-28,0
TSHP03931,2023-06-28,0
TSHP04562,2023-06-28,1
TSHP04979,2023-06-28,0
TSHP03288,2023-06-28,0
TSHP04938,2023-06-28,0
TSHP04284,2023-06-29,0
TSHP04782,2023-06-29,0
TSHP04838,2023-06-29,0
TSHP03544,2023-06-29,0
TSHP04811,2023-06-29,1
TSHP03605,2023-06-29,1
TSHP03168,2023-06-30,0
TSHP03814,2023-06-30,0
TSHP03444,2023-06-30,1
TSHP03488,2023-06-30,0
TSHP04627,2023-06-30,0
TSHP03125,2023-06-30,0
TSHP03139,2023-07-01,0
TSHP03778,2023-07-01,0
TSHP02652,2023-07-01,0
TSHP02831,2023-07-01,1
TSHP04931,2023-07-01,0
TSHP03794,2023-07-01,0
TSHP02788,2023-07-01,0
TSHP03123,2023-07-01,0
TSHP02731,2023-07-01,0
TSHP02971,2023-07-01,0
TSHP03933,2023-07-01,1
TSHP04543,2023-07-01,0
TSHP03522,2023-07-02,0
TSHP04398,2023-07-02,0
TSHP03339,2023-07-02,0
TSHP02635,2023-07-02,1
TSHP04718,2023-07-02,0
TSHP04033,2023-07-02,0
TSHP04781,2023-07-02,0
TSHP03273,2023-07-02,0
TSHP04947,2023-07-02,1
TSHP04155,2023-07-02,0
TSHP02638,2023-07-02,1
TSHP03381,2023-07-02,0
TSHP03369,2023-07-03,0
TSHP03144,2023-07-03,1
TSHP03841,2023-07-03,0
TSHP04557,2023-07-04,1
TSHP04156,2023-07-04,0
TSHP03311,2023-07-04,0
TSHP02604,2023-07-04,0
TSHP04727,2023-07-04,0
TSHP03024,2023-07-04,0
TSHP03050,2023-07-04,0
TSHP03642,2023-07-04,1
TSHP03292,2023-07-05,0
TSHP04848,2023-07-05,0
TSHP04102,2023-07-05,0
TSHP03717,2023-07-05,1
TSHP03211,2023-07-05,1
TSHP04328,2023-07-05,0
TSHP03301,2023-07-05,0
TSHP04977,2023-07-05,0
TSHP04078,2023-07-05,0
TSHP04969,2023-07-06,1
TSHP02941,2023-07-06,0
TSHP03075,2023-07-06,0
TSHP04189,2023-07-06,0
TSHP03788,2023-07-06,0
TSHP02607,2023-07-06,0
TSHP04268,2023-07-06,0
TSHP03698,2023-07-06,0
TSHP04066,2023-07-06,0
TSHP02631,2023-07-06,0
TSHP03972,2023-07-07,0
TSHP02662,2023-07-07,0
TSHP03798,2023-07-07,1
TSHP02571,2023-07-07,0
TSHP04344,2023-07-07,1
TSHP02666,2023-07-07,1
TSHP03880,2023-07-07,0
TSHP03427,2023-07-07,0
TSHP02570,2023-07-08,0
TSHP04712,2023-07-08,0
TSHP04933,2023-07-08,0
TSHP02534,2023-07-08,0
TSHP04242,2023-07-08,0
TSHP03436,2023-07-08,0
TSHP02943,2023-07-08,0
TSHP04658,2023-07-08,0
TSHP03934,2023-07-08,1
TSHP03151,2023-07-09,0
TSHP03410,2023-07-09,0
TSHP02546,2023-07-09,0
TSHP04031,2023-07-09,0
TSHP02804,2023-07-09,0
TSHP04696,2023-07-09,1
TSHP04636,2023-07-09,0
TSHP04042,2023-07-10,0
TSHP04207,2023-07-10,1
TSHP04972,2023-07-10,0
TSHP03664,2023-07-10,0
TSHP03737,2023-07-10,0
TSHP02688,2023-07-10,0
TSHP02779,2023-07-10,0
TSHP02510,2023-07-10,0
TSHP04397,2023-07-10,0
TSHP04026,2023-07-11,0
TSHP04374,2023-07-11,1
TSHP02536,2023-07-11,0
TSHP02583,2023-07-11,0
TSHP03483,2023-07-11,0
TSHP03760,2023-07-11,1
TSHP04147,2023-07-11,1
TSHP02854,2023-07-12,0
TSHP03895,2023-07-12,0
TSHP04049,2023-07-12,0
TSHP04884,2023-07-12,0
TSHP04968,2023-07-12,0
TSHP04166,2023-07-12,0
TSHP04123,2023-07-12,0
TSHP02896,2023-07-12,0
TSHP04611,2023-07-12,0
TSHP04756,2023-07-12,0
TSHP04703,2023-07-13,0
TSHP04161,2023-07-13,1
TSHP04999,2023-07-13,0
TSHP04297,2023-07-13,0
TSHP03963,2023-07-13,0
TSHP04056,2023-07-13,0
TSHP04377,2023-07-13,0
TSHP02838,2023-07-13,0
TSHP04203,2023-07-13,1
TSHP04329,2023-07-13,0
TSHP03178,2023-07-13,0
TSHP04182,2023-07-14,0
TSHP04471,2023-07-14,1
TSHP03857,2023-07-15,0
TSHP03189,2023-07-15,0
TSHP02974,2023-07-15,0
TSHP03835,2023-07-15,0
TSHP03375,2023-07-15,0
TSHP03823,2023-07-15,0
TSHP02646,2023-07-15,0
TSHP04711,2023-07-15,0
TSHP03116,2023-07-15,0
TSHP03592,2023-07-16,0
TSHP04723,2023-07-16,1
TSHP03441,2023-07-16,0
TSHP02657,2023-07-16,1
TSHP03486,2023-07-16,1
TSHP02572,2023-07-16,1
TSHP04104,2023-07-17,0
TSHP04539,2023-07-17,1
TSHP03478,2023-07-17,0
TSHP02587,2023-07-17,0
TSHP03508,2023-07-17,1
TSHP04230,2023-07-18,1
TSHP04288,2023-07-18,0
TSHP03298,2023-07-18,0
TSHP03274,2023-07-18,0
TSHP03719,2023-07-18,0
TSHP03510,2023-07-18,0
TSHP04421,2023-07-18,0
TSHP04212,2023-07-18,0
TSHP02808,2023-07-19,0
TSHP04109,2023-07-19,0
TSHP03433,2023-07-19,1
TSHP02826,2023-07-19,1
TSHP04304,2023-07-19,0
TSHP04521,2023-07-19,0
TSHP03809,2023-07-19,0
TSHP04662,2023-07-19,1
TSHP02874,2023-07-19,0
TSHP04826,2023-07-20,1
TSHP04505,2023-07-20,0
TSHP03496,2023-07-20,1
TSHP04697,2023-07-20,0
TSHP03243,2023-07-20,0
TSHP04339,2023-07-20,1
TSHP04280,2023-07-21,0
TSHP04118,2023-07-21,1
TSHP04261,2023-07-21,0
TSHP03424,2023-07-21,0
TSHP03026,2023-07-21,0
TSHP03667,2023-07-21,0
TSHP03556,2023-07-21,0
TSHP04709,2023-07-22,0
TSHP03081,2023-07-22,1
TSHP02544,2023-07-22,0
TSHP03365,2023-07-22,0
TSHP04570,2023-07-22,1
TSHP02712,2023-07-22,0
TSHP04573,2023-07-23,1
TSHP04058,2023-07-23,0
TSHP03688,2023-07-23,0
TSHP03487,2023-07-23,0
TSHP04728,2023-07-24,0
TSHP04265,2023-07-24,0
TSHP04411,2023-07-24,0
TSHP03037,2023-07-24,1
TSHP04324,2023-07-24,1
TSHP03720,2023-07-24,0
TSHP04763,2023-07-24,0
TSHP03272,2023-07-24,1
TSHP04436,2023-07-24,0
TSHP03060,2023-07-25,0
TSHP04704,2023-07-25,0
TSHP04260,2023-07-25,0
TSHP04976,2023-07-25,0
TSHP03804,2023-07-25,0
TSHP02655,2023-07-25,0
TSHP04460,2023-07-26,0
TSHP03722,2023-07-26,0
TSHP04424,2023-07-26,0
TSHP03406,2023-07-26,0
TSHP03133,2023-07-26,0
TSHP04572,2023-07-26,0
TSHP04114,2023-07-26,0
TSHP04342,2023-07-26,0
TSHP04673,2023-07-26,0
TSHP04833,2023-07-26,0
TSHP04385,2023-07-26,0
TSHP02938,2023-07-27,1
TSHP04333,2023-07-27,0
TSHP03609,2023-07-27,1
TSHP04870,2023-07-27,0
TSHP04279,2023-07-27,0
TSHP02793,2023-07-27,0
TSHP04837,2023-07-27,0
TSHP03540,2023-07-27,0
TSHP03158,2023-07-27,1
TSHP04311,2023-07-27,1
TSHP04216,2023-07-27,0
TSHP03559,2023-07-28,0
TSHP04310,2023-07-28,0
TSHP03485,2023-07-28,1
TSHP04847,2023-07-28,0
TSHP04840,2023-07-28,0
TSHP03930,2023-07-28,0
TSHP04464,2023-07-28,0
TSHP03555,2023-07-28,0
TSHP03251,2023-07-28,0
TSHP04164,2023-07-28,1
TSHP02532,2023-07-28,0
TSHP02627,2023-07-29,0
TSHP03039,2023-07-29,0
TSHP03099,2023-07-29,0
TSHP03954,2023-07-29,1
TSHP03397,2023-07-29,0
TSHP03036,2023-07-30,0
TSHP04859,2023-07-30,0
TSHP04201,2023-07-30,1
TSHP04714,2023-07-30,0
TSHP04137,2023-07-30,0
TSHP03892,2023-07-30,1
TSHP03671,2023-07-31,1
TSHP03715,2023-07-31,1
TSHP03233,2023-07-31,0
TSHP04327,2023-07-31,0
TSHP04643,2023-07-31,0
TSHP03676,2023-07-31,1
TSHP03386,2023-07-31,1
TSHP03878,2023-07-31,0
TSHP03306,2023-07-31,0
TSHP02619,2023-08-01,1
TSHP04130,2023-08-01,0
TSHP04776,2023-08-01,0
TSHP03465,2023-08-01,0
TSHP03980,2023-08-01,0
TSHP03150,2023-08-01,0
TSHP03634,2023-08-01,0
TSHP04497,2023-08-01,0
TSHP03322,2023-08-01,1
TSHP02626,2023-08-01,0
TSHP02761,2023-08-02,0
TSHP04601,2023-08-02,1
TSHP04983,2023-08-02,0
TSHP04476,2023-08-02,0
TSHP04981,2023-08-02,0
TSHP02559,2023-08-02,0
TSHP04530,2023-08-02,0
TSHP03579,2023-08-02,0
TSHP04262,2023-08-03,0
TSHP04479,2023-08-03,0
TSHP02598,2023-08-03,0
TSHP03680,2023-08-03,0
TSHP03769,2023-08-03,0
TSHP04188,2023-08-03,1
TSHP02875,2023-08-03,1
TSHP04612,2023-08-03,0
TSHP04750,2023-08-03,0
TSHP03648,2023-08-04,0
TSHP03286,2023-08-04,0
TSHP04204,2023-08-04,1
TSHP04980,2023-08-04,0
TSHP02871,2023-08-04,0
TSHP02877,2023-08-04,0
TSHP03582,2023-08-05,1
TSHP03935,2023-08-05,1
TSHP03825,2023-08-05,1
TSHP02521,2023-08-05,0
TSHP02942,2023-08-05,0
TSHP02836,2023-08-05,0
TSHP02745,2023-08-05,0
TSHP03591,2023-08-05,0
TSHP02924,2023-08-05,1
TSHP02815,2023-08-06,0
TSHP02768,2023-08-06,0
TSHP03533,2023-08-06,0
TSHP03097,2023-08-06,0
TSHP04447,2023-08-06,1
TSHP02547,2023-08-06,0
TSHP02622,2023-08-06,0
TSHP03220,2023-08-07,0
TSHP04903,2023-08-07,0
TSHP03973,2023-08-07,0
TSHP04789,2023-08-07,1
TSHP04577,2023-08-07,0
TSHP02810,2023-08-07,0
TSHP02886,2023-08-07,0
TSHP03163,2023-08-07,1
TSHP03641,2023-08-07,0
TSHP04245,2023-08-08,0
TSHP04971,2023-08-08,0
TSHP03145,2023-08-08,1
TSHP03952,2023-08-08,0
TSHP03345,2023-08-08,0
TSHP03256,2023-08-09,0
TSHP04772,2023-08-09,0
TSHP03399,2023-08-09,0
TSHP02596,2023-08-09,1
TSHP04246,2023-08-09,0
TSHP03599,2023-08-09,0
TSHP03716,2023-08-09,0
TSHP04894,2023-08-09,0
TSHP03932,2023-08-09,1
TSHP04638,2023-08-09,1
TSHP03066,2023-08-09,0
TSHP02506,2023-08-10,0
TSHP03096,2023-08-10,1
TSHP04733,2023-08-10,0
TSHP02825,2023-08-11,0
TSHP03124,2023-08-11,0
TSHP03558,2023-08-11,0
TSHP03230,2023-08-11,0
TSHP04561,2023-08-11,0
TSHP04930,2023-08-12,0
TSHP03611,2023-08-12,0
TSHP03796,2023-08-12,0
TSHP04511,2023-08-12,0
TSHP04861,2023-08-12,0
TSHP03776,2023-08-12,0
TSHP04808,2023-08-12,0
TSHP02512,2023-08-13,0
TSHP02982,2023-08-13,1
TSHP03074,2023-08-13,0
TSHP04428,2023-08-13,1
TSHP02783,2023-08-13,1
TSHP02740,2023-08-13,0
TSHP03107,2023-08-13,0
TSHP04119,2023-08-14,0
TSHP03122,2023-08-14,0
TSHP03143,2023-08-14,0
TSHP03817,2023-08-14,0
TSHP03204,2023-08-14,1
TSHP03920,2023-08-14,0
TSHP03626,2023-08-14,1
TSHP02839,2023-08-14,0
TSHP04272,2023-08-14,1
TSHP03953,2023-08-15,1
TSHP03806,2023-08-15,0
TSHP04902,2023-08-15,0
TSHP04915,2023-08-15,0
TSHP04120,2023-08-15,0
TSHP04631,2023-08-15,0
TSHP04953,2023-08-15,0
TSHP02717,2023-08-16,0
TSHP04607,2023-08-16,0
TSHP03693,2023-08-16,0
TSHP03807,2023-08-16,0
TSHP03387,2023-08-16,0
TSHP04391,2023-08-16,1
TSHP04048,2023-08-16,1
TSHP04873,2023-08-16,0
TSHP02989,2023-08-16,1
TSHP03563,2023-08-16,0
TSHP04890,2023-08-16,0
TSHP03468,2023-08-17,1
TSHP04493,2023-08-17,0
TSHP03848,2023-08-17,0
TSHP03484,2023-08-17,1
TSHP03161,2023-08-17,1
TSHP04259,2023-08-17,0
TSHP03086,2023-08-17,1
TSHP03481,2023-08-18,0
TSHP03681,2023-08-18,0
TSHP02959,2023-08-18,1
TSHP04434,2023-08-18,0
TSHP03766,2023-08-18,0
TSHP04091,2023-08-18,0
TSHP02698,2023-08-18,1
TSHP04871,2023-08-18,0
TSHP04857,2023-08-19,1
TSHP03006,2023-08-19,1
TSHP03084,2023-08-19,1
TSHP03005,2023-08-19,0
TSHP03384,2023-08-19,0
TSHP04509,2023-08-19,0
TSHP04708,2023-08-19,0
TSHP03430,2023-08-19,0
TSHP03210,2023-08-19,0
TSHP04307,2023-08-19,0
TSHP03389,2023-08-19,1
TSHP04274,2023-08-19,0
TSHP03528,2023-08-19,0
TSHP02870,2023-08-19,0
TSHP02730,2023-08-19,0
TSHP04213,2023-08-20,1
TSHP04832,2023-08-20,0
TSHP03011,2023-08-20,1
TSHP04874,2023-08-20,1
TSHP03503,2023-08-20,0
TSHP04571,2023-08-20,0
TSHP03214,2023-08-20,0
TSHP03979,2023-08-21,0
TSHP03849,2023-08-21,0
TSHP04088,2023-08-21,1
TSHP02645,2023-08-21,0
TSHP03165,2023-08-21,1
TSHP04388,2023-08-21,0
TSHP04656,2023-08-21,1
TSHP04401,2023-08-21,1
TSHP04975,2023-08-22,0
TSHP04795,2023-08-22,1
TSHP04580,2023-08-22,0
TSHP04963,2023-08-22,0
TSHP02564,2023-08-22,1
TSHP02915,2023-08-22,1
TSHP04389,2023-08-22,0
TSHP02593,2023-08-22,0
TSHP02820,2023-08-23,0
TSHP02552,2023-08-23,0
TSHP04866,2023-08-23,1
TSHP02937,2023-08-23,0
TSHP03773,2023-08-23,0
TSHP03368,2023-08-23,0
TSHP03277,2023-08-24,0
TSHP04739,2023-08-24,0
TSHP04687,2023-08-24,0
TSHP02948,2023-08-24,1
TSHP02741,2023-08-24,0
TSHP04620,2023-08-24,0
TSHP03816,2023-08-24,0
TSHP04151,2023-08-24,1
TSHP03047,2023-08-25,1
TSHP03416,2023-08-25,0
TSHP03957,2023-08-25,1
TSHP03534,2023-08-25,0
TSHP02578,2023-08-25,0
TSHP04801,2023-08-25,0
TSHP02751,2023-08-25,0
TSHP03513,2023-08-25,0
TSHP03217,2023-08-26,0
TSHP02970,2023-08-26,0
TSHP04634,2023-08-26,1
TSHP04853,2023-08-26,0
TSHP04030,2023-08-26,0
TSHP02704,2023-08-26,0
TSHP03882,2023-08-26,0
TSHP04862,2023-08-26,1
TSHP04629,2023-08-26,0
TSHP04209,2023-08-26,0
TSHP03928,2023-08-27,0
TSHP04647,2023-08-27,0
TSHP02737,2023-08-27,0
TSHP03132,2023-08-27,0
TSHP02701,2023-08-27,0
TSHP04616,2023-08-27,1
TSHP03929,2023-08-27,0
TSHP04379,2023-08-27,0
TSHP03683,2023-08-27,0
TSHP03903,2023-08-27,0
TSHP02732,2023-08-27,1
TSHP03859,2023-08-28,0
TSHP02760,2023-08-28,0
TSHP02782,2023-08-28,1
TSHP03073,2023-08-28,0
TSHP04103,2023-08-28,1
TSHP03377,2023-08-28,1
TSHP03594,2023-08-28,0
TSHP04725,2023-08-29,0
TSHP04805,2023-08-29,0
TSHP03051,2023-08-29,0
TSHP03264,2023-08-29,0
TSHP04731,2023-08-29,0
TSHP04645,2023-08-29,1
TSHP04179,2023-08-29,0
TSHP02867,2023-08-30,0
TSHP04507,2023-08-30,1
TSHP03659,2023-08-30,0
TSHP04449,2023-08-30,1
TSHP02913,2023-08-30,0
TSHP03017,2023-08-30,1
TSHP03174,2023-08-30,0
TSHP03085,2023-08-30,0
TSHP03810,2023-08-30,1
TSHP03313,2023-08-30,1
TSHP03748,2023-08-31,0
TSHP03911,2023-08-31,0
TSHP03965,2023-08-31,1
TSHP04394,2023-08-31,0
TSHP04154,2023-08-31,0
TSHP03632,2023-08-31,0
TSHP04937,2023-08-31,1
TSHP03489,2023-08-31,0
TSHP04495,2023-08-31,0
TSHP03620,2023-08-31,1
TSHP04097,2023-08-31,0
TSHP04892,2023-09-01,1
TSHP03198,2023-09-01,1
TSHP04184,2023-09-01,0
TSHP04680,2023-09-01,0
TSHP02920,2023-09-01,0
TSHP04809,2023-09-01,1
TSHP04323,2023-09-01,0
TSHP03428,2023-09-01,0
TSHP03225,2023-09-01,0
TSHP03783,2023-09-02,0
TSHP03181,2023-09-02,0
TSHP04202,2023-09-02,1
TSHP04730,2023-09-02,0
TSHP03704,2023-09-02,0
TSHP04376,2023-09-03,0
TSHP02525,2023-09-03,0
TSHP04001,2023-09-03,1
TSHP02795,2023-09-03,1
TSHP04158,2023-09-03,1
TSHP02851,2023-09-03,0
TSHP03846,2023-09-04,1
TSHP04502,2023-09-04,0
TSHP03751,2023-09-04,0
TSHP03575,2023-09-04,0
TSHP03069,2023-09-04,0
TSHP04341,2023-09-04,0
TSHP04336,2023-09-04,0
TSHP02912,2023-09-04,1
TSHP04364,2023-09-04,0
TSHP04441,2023-09-04,0
TSHP04646,2023-09-04,0
TSHP03637,2023-09-04,0
TSHP03915,2023-09-05,1
TSHP03291,2023-09-05,0
TSHP03138,2023-09-05,0
TSHP03661,2023-09-05,0
TSHP03041,2023-09-05,0
TSHP02576,2023-09-06,0
TSHP02781,2023-09-06,0
TSHP04133,2023-09-06,0
TSHP03633,2023-09-06,0
TSHP04475,2023-09-06,1
TSHP02582,2023-09-06,0
TSHP02999,2023-09-06,0
TSHP04586,2023-09-06,1
TSHP04734,2023-09-06,0
TSHP04603,2023-09-06,0
TSHP04594,2023-09-07,0
TSHP04468,2023-09-07,0
TSHP04929,2023-09-07,0
TSHP03324,2023-09-07,1
TSHP03202,2023-09-07,0
TSHP03537,2023-09-07,0
TSHP02736,2023-09-07,0
TSHP04361,2023-09-08,0
TSHP02673,2023-09-08,0
TSHP03541,2023-09-08,0
TSHP02905,2023-09-08,0
TSHP03388,2023-09-08,1
TSHP04409,2023-09-08,1
TSHP04839,2023-09-08,1
TSHP04721,2023-09-08,0
TSHP04917,2023-09-08,0
TSHP04021,2023-09-08,1
TSHP03033,2023-09-08,0
TSHP04077,2023-09-08,1
TSHP04238,2023-09-08,0
TSHP02581,2023-09-09,0
TSHP03044,2023-09-09,0
TSHP03261,2023-09-09,1
TSHP02623,2023-09-09,0
TSHP04320,2023-09-09,0
TSHP04827,2023-09-09,0
TSHP02791,2023-09-09,1
TSHP04286,2023-09-09,0
TSHP04112,2023-09-10,1
TSHP04062,2023-09-10,0
TSHP04003,2023-09-10,0
TSHP04211,2023-09-10,0
TSHP04322,2023-09-11,1
TSHP03130,2023-09-11,0
TSHP04846,2023-09-11,0
TSHP04072,2023-09-11,0
TSHP02880,2023-09-11,0
TSHP04689,2023-09-11,1
TSHP02637,2023-09-12,0
TSHP04231,2023-09-12,0
TSHP04944,2023-09-13,0
TSHP02809,2023-09-13,0
TSHP02775,2023-09-13,0
TSHP04084,2023-09-14,0
TSHP04372,2023-09-14,0
TSHP03294,2023-09-14,0
TSHP03083,2023-09-14,0
TSHP03923,2023-09-14,0
TSHP03448,2023-09-14,0
TSHP03223,2023-09-15,0
TSHP02946,2023-09-15,1
TSHP03585,2023-09-15,0
TSHP03619,2023-09-15,1
TSHP04122,2023-09-15,1
TSHP03335,2023-09-15,0
TSHP03630,2023-09-15,0
TSHP04235,2023-09-16,0
TSHP04526,2023-09-16,1
TSHP03640,2023-09-16,1
TSHP04157,2023-09-17,0
TSHP04814,2023-09-17,0
TSHP02586,2023-09-17,1
TSHP02991,2023-09-17,0
TSHP04360,2023-09-18,0
TSHP04438,2023-09-18,0
TSHP03569,2023-09-18,0
TSHP04766,2023-09-18,0
TSHP02848,2023-09-18,0
TSHP03371,2023-09-18,0
