metric_id,metric_date,lab,active_training_runs,gpu_hours_consumed,tokens_trained,eval_runs_launched,inference_qps,model_release_events,paper_submissions,funding_announced_usd,prev_day_growth,prev_week_growth,growth_7d_mean,training_intensity_growth_rate
206,2025-06-14,Cohere Inference,11,13281.33,91425405290.0,1,2665.1,0,0,0.0,0.02718,0.0376,0.02836,0.02081
207,2025-06-14,OpenAI Pretrain,49,92370.59,1024306105768.0,13,1025.62,0,0,0.0,0.11961,0.11689,0.1161,0.11285
208,2025-06-14,Stability Open,5,6030.38,45171016623.0,2,31.88,0,0,0.0,-0.03178,-0.02218,-0.03204,-0.03555
209,2025-06-14,Together AI Multi-Lab,13,17529.98,125821769636.0,3,1200.53,0,1,0.0,0.04735,0.03188,0.03976,0.03691
210,2025-06-14,xAI Internal,44,77716.04,926674416904.0,13,1057.95,0,0,0.0,0.07664,0.07952,0.07714,0.08372
211,2025-06-15,Anthropic Research,51,94531.96,979822520647.0,15,1205.16,0,2,0.0,0.09228,0.0891,0.10126,0.10487
212,2025-06-15,Cohere Inference,10,12769.6,102427900208.0,4,2134.34,0,0,0.0,0.02081,0.02437,0.02898,0.02867
213,2025-06-15,OpenAI Pretrain,52,95094.41,1058507286413.0,17,1107.26,0,0,0.0,0.11285,0.11628,0.11778,0.12803
214,2025-06-15,Stability Open,5,7030.55,40836498220.0,1,30.55,0,0,0.0,-0.03555,-0.04323,-0.02916,-0.02305
215,2025-06-15,Together AI Multi-Lab,14,15599.17,120862612683.0,3,1538.87,0,0,0.0,0.03691,0.03715,0.03938,0.03454
216,2025-06-15,xAI Internal,43,73502.32,915533902023.0,13,1007.61,0,0,0.0,0.08372,0.08143,0.07672,0.07848
217,2025-06-16,Anthropic Research,51,101936.87,1073414257425.0,16,1193.92,0,0,0.0,0.10487,0.10493,0.10149,0.10652
218,2025-06-16,Cohere Inference,12,13270.28,103978578168.0,3,2718.18,0,0,0.0,0.02867,0.0303,0.03047,0.04072
219,2025-06-16,OpenAI Pretrain,52,98660.8,961813177400.0,17,1058.04,0,0,0.0,0.12803,0.12134,0.11734,0.1183
220,2025-06-16,Stability Open,5,6199.85,49780799175.0,3,26.23,0,0,0.0,-0.02305,-0.02539,-0.0285,-0.0208
221,2025-06-16,Together AI Multi-Lab,14,15543.2,121014990294.0,3,1443.2,0,0,0.0,0.03454,0.03945,0.03968,0.04151
222,2025-06-16,xAI Internal,43,80795.03,931855757033.0,13,995.16,0,0,0.0,0.07848,0.06908,0.07866,0.08266
223,2025-06-17,Anthropic Research,50,101005.29,983740126543.0,14,1111.89,0,0,0.0,0.10652,0.09731,0.10212,0.10176
224,2025-06-17,Cohere Inference,11,12119.4,88839158423.0,3,2909.03,0,1,0.0,0.04072,0.03147,0.02999,0.02816
225,2025-06-17,OpenAI Pretrain,51,94557.19,1071793364381.0,14,1058.32,0,0,0.0,0.1183,0.11559,0.11737,0.11575
226,2025-06-17,Stability Open,5,6781.19,45765848478.0,1,26.21,0,0,0.0,-0.0208,-0.04056,-0.02559,-0.0202
227,2025-06-17,Together AI Multi-Lab,14,17698.66,109681902021.0,4,1521.98,0,0,0.0,0.04151,0.04618,0.04015,0.04949
228,2025-06-17,xAI Internal,42,78644.4,934253703252.0,14,942.36,0,0,0.0,0.08266,0.07716,0.07967,0.08425
229,2025-06-18,Anthropic Research,46,89147.78,930172912987.0,13,1031.41,0,0,0.0,0.10176,0.10075,0.10184,0.09878
230,2025-06-18,Cohere Inference,11,12943.4,82229158310.0,2,2666.08,0,0,0.0,0.02816,0.0299,0.03016,0.03105
231,2025-06-18,OpenAI Pretrain,51,95375.13,903405456952.0,14,1141.44,0,0,0.0,0.11575,0.11822,0.11814,0.12367
232,2025-06-18,Stability Open,5,6021.39,39570473380.0,2,30.26,0,0,0.0,-0.0202,-0.0324,-0.02575,-0.03351
233,2025-06-18,Together AI Multi-Lab,14,17423.13,114485662250.0,2,1277.48,0,0,0.0,0.04949,0.03783,0.04076,0.04208
234,2025-06-18,xAI Internal,42,75118.74,906332048384.0,13,897.84,0,0,0.0,0.08425,0.07104,0.0815,0.08384
235,2025-06-19,Anthropic Research,44,78805.62,863731354090.0,13,1071.99,0,0,0.0,0.09878,0.09464,0.10255,0.09956
236,2025-06-19,Cohere Inference,11,12602.57,85484171198.0,3,2872.48,0,0,0.0,0.03105,0.03451,0.0295,0.02992
237,2025-06-19,OpenAI Pretrain,50,99407.13,941260858354.0,15,1185.78,0,0,0.0,0.12367,0.1088,0.12013,0.12271
238,2025-06-19,Stability Open,5,6826.96,46451662052.0,0,27.41,0,0,0.0,-0.03351,-0.01538,-0.02816,-0.03225
239,2025-06-19,Together AI Multi-Lab,14,16164.5,106862278897.0,3,1333.67,0,0,0.0,0.04208,0.03342,0.04099,0.03503
240,2025-06-19,xAI Internal,43,83893.41,783185435647.0,15,1033.47,0,0,0.0,0.08384,0.08092,0.08161,0.08165
241,2025-06-20,Anthropic Research,47,94982.31,781477591864.0,12,1015.38,0,0,0.0,0.09956,0.11405,0.10127,0.1051
242,2025-06-20,Cohere Inference,10,11642.83,85954881657.0,2,2633.47,0,0,0.0,0.02992,0.02718,0.03017,0.03183
243,2025-06-20,OpenAI Pretrain,50,98986.18,974264627266.0,14,1267.03,0,0,0.0,0.12271,0.11961,0.11991,0.11807
244,2025-06-20,Stability Open,5,6053.3,41286008057.0,2,26.75,0,0,0.0,-0.03225,-0.03178,-0.02686,-0.02266
245,2025-06-20,Together AI Multi-Lab,13,16460.95,89598361581.0,4,1198.1,0,0,0.0,0.03503,0.04735,0.04003,0.04062
246,2025-06-20,xAI Internal,42,76631.56,775505537470.0,13,916.09,0,0,0.0,0.08165,0.07664,0.08252,0.08303
247,2025-06-21,Anthropic Research,48,90118.62,1016684734188.0,15,1035.46,0,0,0.0,0.1051,0.09228,0.10062,0.08775
248,2025-06-21,Cohere Inference,11,12292.38,91864510908.0,2,2717.09,0,0,0.0,0.03183,0.02081,0.03168,0.03144
249,2025-06-21,OpenAI Pretrain,50,94073.26,1017751092199.0,13,1258.78,0,0,0.0,0.11807,0.11285,0.12045,0.11664
250,2025-06-21,Stability Open,5,5835.05,39755412709.0,1,28.12,0,1,0.0,-0.02266,-0.03555,-0.02706,-0.03694
251,2025-06-21,Together AI Multi-Lab,12,14972.16,104293556602.0,3,1276.46,0,0,0.0,0.04062,0.03691,0.0409,0.04303
252,2025-06-21,xAI Internal,40,70118.67,795208498517.0,12,915.35,0,0,0.0,0.08303,0.08372,0.08082,0.07183
253,2025-06-22,Anthropic Research,43,76039.02,840335314844.0,13,882.31,0,0,0.0,0.08775,0.10487,0.09963,0.09794
254,2025-06-22,Cohere Inference,11,13068.24,90644178597.0,3,2600.86,0,0,0.0,0.03144,0.02867,0.03195,0.03051
255,2025-06-22,OpenAI Pretrain,53,95717.11,1107604020327.0,15,1151.13,0,0,0.0,0.11664,0.12803,0.11791,0.11026
256,2025-06-22,Stability Open,5,6425.03,41418878160.0,1,28.37,0,0,0.0,-0.03694,-0.02305,-0.0277,-0.02756
257,2025-06-22,Together AI Multi-Lab,13,16062.23,106186360778.0,3,1362.51,0,0,0.0,0.04303,0.03454,0.04299,0.04915
258,2025-06-22,xAI Internal,41,85346.3,751517735995.0,12,916.58,0,0,0.0,0.07183,0.07848,0.08195,0.08639
259,2025-06-23,Anthropic Research,44,78282.99,767591885957.0,13,936.99,0,0,0.0,0.09794,0.10652,0.09896,0.10183
260,2025-06-23,Cohere Inference,11,12617.41,89226744213.0,2,2615.23,0,0,0.0,0.03051,0.04072,0.02898,0.01996
261,2025-06-23,OpenAI Pretrain,48,86337.91,851409336467.0,14,949.34,0,0,0.0,0.11026,0.1183,0.11744,0.11499
262,2025-06-23,Stability Open,5,6467.95,47477585899.0,3,27.27,0,0,0.0,-0.02756,-0.0208,-0.02934,-0.03224
263,2025-06-23,Together AI Multi-Lab,14,17763.84,124685328729.0,4,1560.67,0,0,0.0,0.04915,0.04151,0.04314,0.04261
264,2025-06-23,xAI Internal,41,75451.22,780782321182.0,10,936.8,0,0,0.0,0.08639,0.08266,0.0814,0.07878
265,2025-06-24,Anthropic Research,45,79069.31,957054195472.0,13,1054.48,0,0,0.0,0.10183,0.10176,0.09915,0.10306
266,2025-06-24,Cohere Inference,11,13268.43,83673945447.0,3,2471.43,0,0,0.0,0.01996,0.02816,0.02895,0.02797
267,2025-06-24,OpenAI Pretrain,47,82806.6,933785116629.0,15,1110.74,0,0,0.0,0.11499,0.11575,0.1179,0.11899
268,2025-06-24,Stability Open,5,6986.9,45470877256.0,1,26.88,0,0,0.0,-0.03224,-0.0202,-0.0306,-0.02901
269,2025-06-24,Together AI Multi-Lab,13,15611.21,104261230517.0,2,1169.97,0,0,0.0,0.04261,0.04949,0.04219,0.04278
270,2025-06-24,xAI Internal,43,88383.09,945941405391.0,14,965.83,0,0,0.0,0.07878,0.08425,0.08082,0.08025
271,2025-06-25,Anthropic Research,44,88786.09,941718000358.0,13,1034.18,0,0,0.0,0.10306,0.09878,0.10038,0.10742
272,2025-06-25,Cohere Inference,10,11637.63,81652730157.0,2,2196.25,0,0,0.0,0.02797,0.03105,0.02935,0.03385
273,2025-06-25,OpenAI Pretrain,52,89466.51,1029315322828.0,17,1073.77,0,0,0.0,0.11899,0.12367,0.11781,0.12298
274,2025-06-25,Stability Open,5,6817.54,45765540726.0,2,28.05,0,0,0.0,-0.02901,-0.03351,-0.03072,-0.0344
275,2025-06-25,Together AI Multi-Lab,13,16166.17,104505521506.0,4,1331.71,0,0,0.0,0.04278,0.04208,0.04151,0.03735
276,2025-06-25,xAI Internal,41,71451.84,820441214010.0,12,860.29,0,0,0.0,0.08025,0.08384,0.07892,0.07049
277,2025-06-26,Anthropic Research,42,74187.81,818531673971.0,13,947.44,0,0,0.0,0.10742,0.09956,0.10207,0.11141
278,2025-06-26,Cohere Inference,9,11052.07,71795364613.0,1,2096.92,0,0,0.0,0.03385,0.02992,0.0288,0.02607
279,2025-06-26,OpenAI Pretrain,49,95043.24,928428447315.0,15,1052.22,0,0,0.0,0.12298,0.12271,0.11755,0.1209
280,2025-06-26,Stability Open,5,6883.23,45535426914.0,0,30.37,0,0,0.0,-0.0344,-0.03225,-0.03045,-0.03036
281,2025-06-26,Together AI Multi-Lab,13,15388.48,111337189520.0,3,1395.96,0,0,0.0,0.03735,0.03503,0.04261,0.04272
282,2025-06-26,xAI Internal,39,72758.54,781184998669.0,12,844.73,0,0,0.0,0.07049,0.08165,0.07845,0.07838
283,2025-06-27,Anthropic Research,45,87742.63,865504956135.0,13,965.04,0,0,0.0,0.11141,0.1051,0.10049,0.09402
284,2025-06-27,Cohere Inference,9,11515.48,66425994331.0,2,2126.6,0,0,0.0,0.02607,0.03183,0.02949,0.03662
285,2025-06-27,OpenAI Pretrain,46,80557.3,847460568656.0,13,1086.15,0,0,0.0,0.1209,0.11807,0.11802,0.12136
286,2025-06-27,Stability Open,5,6409.29,40368314183.0,0,29.95,0,1,0.0,-0.03036,-0.02266,-0.03087,-0.02555
287,2025-06-27,Together AI Multi-Lab,13,16211.02,101270674216.0,1,1390.4,0,0,0.0,0.04272,0.04062,0.04332,0.04563
288,2025-06-27,xAI Internal,42,89008.77,833339911722.0,13,987.32,0,0,0.0,0.07838,0.08303,0.07761,0.07712
289,2025-06-28,Anthropic Research,47,87637.76,1021521947084.0,14,1103.48,0,0,0.0,0.09402,0.08775,0.10264,0.1028
290,2025-06-28,Cohere Inference,9,10335.76,69956684445.0,3,2300.24,0,0,0.0,0.03662,0.03144,0.02963,0.03246
291,2025-06-28,OpenAI Pretrain,47,86064.38,959740358095.0,14,1061.56,0,0,0.0,0.12136,0.11664,0.11745,0.11266
292,2025-06-28,Stability Open,5,6518.06,44457532994.0,2,30.18,0,0,0.0,-0.02555,-0.03694,-0.03014,-0.03187
293,2025-06-28,Together AI Multi-Lab,14,17350.66,125305681072.0,3,1568.4,0,0,0.0,0.04563,0.04303,0.04278,0.03924
294,2025-06-28,xAI Internal,43,89399.12,939145517323.0,13,1024.01,0,0,0.0,0.07712,0.07183,0.07822,0.07615
295,2025-06-29,Anthropic Research,46,84114.67,850064765623.0,13,1043.28,0,0,0.0,0.1028,0.09794,0.10338,0.10309
296,2025-06-29,Cohere Inference,9,11384.88,75021866290.0,1,2291.6,0,0,0.0,0.03246,0.03051,0.02962,0.03043
297,2025-06-29,OpenAI Pretrain,45,81540.63,853286053213.0,14,1058.7,0,0,0.0,0.11266,0.11026,0.11889,0.12035
298,2025-06-29,Stability Open,6,6789.58,44916828014.0,2,30.34,0,0,0.0,-0.03187,-0.02756,-0.03005,-0.02689
299,2025-06-29,Together AI Multi-Lab,13,15132.39,115542949697.0,2,1145.41,0,0,0.0,0.03924,0.04915,0.03926,0.02448
300,2025-06-29,xAI Internal,42,88320.93,855166091607.0,15,967.48,0,0,0.0,0.07615,0.08639,0.07657,0.07482
301,2025-06-30,Anthropic Research,48,96334.48,898196164365.0,16,1052.01,0,0,0.0,0.10309,0.10183,0.10299,0.09914
302,2025-06-30,Cohere Inference,9,10917.22,74664660675.0,4,1992.62,0,0,0.0,0.03043,0.01996,0.03046,0.02583
303,2025-06-30,OpenAI Pretrain,47,88795.97,1076952576219.0,15,1105.63,0,0,0.0,0.12035,0.11499,0.11996,0.1225
304,2025-06-30,Stability Open,5,5643.91,43322267981.0,0,28.25,0,0,0.0,-0.02689,-0.03224,-0.02901,-0.02497
305,2025-06-30,Together AI Multi-Lab,14,16502.99,108467211056.0,3,1475.88,0,0,0.0,0.02448,0.04261,0.03816,0.03491
306,2025-06-30,xAI Internal,43,84336.69,852431389537.0,12,1026.38,1,0,0.0,0.07482,0.07878,0.07683,0.08062
307,2025-07-01,Anthropic Research,44,86441.85,972891289474.0,12,1007.37,0,0,0.0,0.09914,0.10306,0.1038,0.1087
308,2025-07-01,Cohere Inference,9,10195.41,73128472615.0,1,2311.19,0,0,0.0,0.02583,0.02797,0.03037,0.02736
309,2025-07-01,OpenAI Pretrain,47,83676.11,1022986241504.0,14,951.73,0,0,0.0,0.1225,0.11899,0.1207,0.12414
310,2025-07-01,Stability Open,5,6374.7,40407788179.0,0,28.43,1,0,0.0,-0.02497,-0.02901,-0.02865,-0.02649
311,2025-07-01,Together AI Multi-Lab,14,18547.93,116792504841.0,2,1491.63,0,0,0.0,0.03491,0.04278,0.03808,0.04225
312,2025-07-01,xAI Internal,44,78244.39,833050703429.0,12,1013.57,0,0,0.0,0.08062,0.08025,0.07551,0.07099
313,2025-07-02,Anthropic Research,45,87888.79,898955129705.0,14,977.53,0,0,0.0,0.1087,0.10742,0.1032,0.10325
314,2025-07-02,Cohere Inference,9,10824.67,78980855280.0,2,2124.02,0,0,0.0,0.02736,0.03385,0.02916,0.02533
315,2025-07-02,OpenAI Pretrain,45,78576.23,808263805566.0,15,1081.7,0,1,0.0,0.12414,0.12298,0.12151,0.12866
316,2025-07-02,Stability Open,6,7424.55,53399465151.0,1,30.75,0,0,0.0,-0.02649,-0.0344,-0.02819,-0.03117
317,2025-07-02,Together AI Multi-Lab,14,18032.37,109368580649.0,2,1447.06,0,0,0.0,0.04225,0.03735,0.03867,0.04145
318,2025-07-02,xAI Internal,42,85899.47,946039442448.0,11,969.75,0,0,0.0,0.07099,0.07049,0.0773,0.083
319,2025-07-03,Anthropic Research,47,95077.65,1037335080269.0,14,1083.23,0,0,0.0,0.10325,0.11141,0.10183,0.10182
320,2025-07-03,Cohere Inference,9,10181.67,75797997860.0,3,2007.82,0,0,0.0,0.02533,0.02607,0.02978,0.03046
321,2025-07-03,OpenAI Pretrain,45,83384.39,864504694168.0,14,918.0,0,0,0.0,0.12866,0.1209,0.12119,0.11868
322,2025-07-03,Stability Open,5,5882.39,40543342480.0,1,27.47,0,0,0.0,-0.03117,-0.03036,-0.02724,-0.02372
323,2025-07-03,Together AI Multi-Lab,14,16730.65,128862879779.0,3,1290.28,0,0,0.0,0.04145,0.04272,0.03858,0.0421
324,2025-07-03,xAI Internal,41,80122.35,695878370589.0,12,882.82,0,0,0.0,0.083,0.07838,0.07754,0.08011
325,2025-07-04,Anthropic Research,47,92410.94,788863744751.0,12,1096.45,0,0,0.0,0.10182,0.09402,0.10412,0.11002
326,2025-07-04,Cohere Inference,9,10405.4,80108106370.0,2,2081.13,0,0,0.0,0.03046,0.03662,0.02839,0.02687
327,2025-07-04,OpenAI Pretrain,43,80357.69,978399561040.0,14,992.81,0,0,0.0,0.11868,0.12136,0.12094,0.11961
328,2025-07-04,Stability Open,5,6111.65,45514717420.0,2,30.76,0,0,0.0,-0.02372,-0.02555,-0.02783,-0.02967
329,2025-07-04,Together AI Multi-Lab,14,16357.52,116047948897.0,2,1331.82,0,0,0.0,0.0421,0.04563,0.03779,0.04009
330,2025-07-04,xAI Internal,43,81540.43,846134512119.0,13,1019.37,0,0,0.0,0.08011,0.07712,0.07924,0.08902
331,2025-07-05,Anthropic Research,49,92402.42,947295682163.0,14,959.04,0,0,0.0,0.11002,0.1028,0.10289,0.09421
332,2025-07-05,Cohere Inference,8,10625.64,65843834879.0,3,2148.43,0,0,0.0,0.02687,0.03246,0.02939,0.03944
333,2025-07-05,OpenAI Pretrain,42,82364.01,952081016873.0,13,816.5,0,0,0.0,0.11961,0.11266,0.12217,0.12127
334,2025-07-05,Stability Open,5,6978.84,48073974080.0,1,34.26,0,0,0.0,-0.02967,-0.03187,-0.02663,-0.02348
335,2025-07-05,Together AI Multi-Lab,13,15836.41,117501226957.0,3,1308.73,0,0,0.0,0.04009,0.03924,0.03823,0.04232
336,2025-07-05,xAI Internal,40,74093.92,750731125717.0,14,877.43,0,0,0.0,0.08902,0.07615,0.0797,0.07934
337,2025-07-06,Anthropic Research,47,87683.2,796690952518.0,15,1096.86,0,1,0.0,0.09421,0.10309,0.1022,0.09826
338,2025-07-06,Cohere Inference,9,11356.71,75548293046.0,2,2240.15,0,0,0.0,0.03944,0.03043,0.03005,0.03507
339,2025-07-06,OpenAI Pretrain,44,80111.78,890992418945.0,13,927.48,0,0,0.0,0.12127,0.12035,0.12283,0.12495
340,2025-07-06,Stability Open,5,6223.96,37135763268.0,2,27.73,0,0,0.0,-0.02348,-0.02689,-0.02715,-0.03055
341,2025-07-06,Together AI Multi-Lab,14,17014.66,104185371969.0,2,1435.61,0,1,0.0,0.04232,0.02448,0.04028,0.03883
342,2025-07-06,xAI Internal,37,69045.35,735300246941.0,12,891.07,0,0,0.0,0.07934,0.07482,0.08003,0.07714
343,2025-07-07,Anthropic Research,47,91398.67,892925393061.0,14,1090.14,0,0,0.0,0.09826,0.09914,0.10317,0.10595
344,2025-07-07,Cohere Inference,10,11768.01,88775403281.0,0,2620.81,0,0,0.0,0.03507,0.02583,0.03159,0.03657
345,2025-07-07,OpenAI Pretrain,41,74906.83,781765917014.0,12,950.39,0,0,0.0,0.12495,0.1225,0.12125,0.11144
346,2025-07-07,Stability Open,6,7512.9,49623954367.0,0,33.56,0,1,0.0,-0.03055,-0.02497,-0.02813,-0.03182
347,2025-07-07,Together AI Multi-Lab,13,17610.0,118050381176.0,5,1518.88,0,0,0.0,0.03883,0.03491,0.04166,0.04459
348,2025-07-07,xAI Internal,40,74441.67,880053490783.0,12,982.63,0,0,0.0,0.07714,0.08062,0.0801,0.08108
349,2025-07-08,Anthropic Research,48,87495.54,958712401482.0,13,1095.06,0,0,0.0,0.10595,0.1087,0.10246,0.10371
350,2025-07-08,Cohere Inference,11,12893.12,90978306055.0,2,2943.61,0,0,0.0,0.03657,0.02736,0.03171,0.0282
351,2025-07-08,OpenAI Pretrain,49,85770.52,1014750853265.0,15,1127.37,0,0,0.0,0.11144,0.12414,0.12026,0.11718
352,2025-07-08,Stability Open,5,5768.86,49103293870.0,0,26.25,1,0,0.0,-0.03182,-0.02649,-0.02937,-0.03515
353,2025-07-08,Together AI Multi-Lab,14,17652.67,109493493688.0,3,1453.21,0,0,0.0,0.04459,0.04225,0.04125,0.03938
354,2025-07-08,xAI Internal,43,80967.43,808824449526.0,14,1059.28,0,1,0.0,0.08108,0.07099,0.08178,0.08278
355,2025-07-09,Anthropic Research,47,82688.96,989297442895.0,14,1074.54,1,0,0.0,0.10371,0.10325,0.10143,0.09601
356,2025-07-09,Cohere Inference,11,12466.21,92743968413.0,4,2634.38,0,0,0.0,0.0282,0.02533,0.03242,0.0303
357,2025-07-09,OpenAI Pretrain,46,87588.98,983662104004.0,13,1077.21,0,0,0.0,0.11718,0.12866,0.11852,0.11652
358,2025-07-09,Stability Open,5,5967.52,42047621495.0,1,28.57,0,0,0.0,-0.03515,-0.03117,-0.02902,-0.02874
359,2025-07-09,Together AI Multi-Lab,14,18061.47,109457355958.0,5,1537.85,0,0,0.0,0.03938,0.04145,0.03988,0.03183
360,2025-07-09,xAI Internal,41,75318.92,808641538975.0,14,917.8,0,0,0.0,0.08278,0.083,0.08024,0.07219
361,2025-07-10,Anthropic Research,51,96915.66,974267281397.0,14,1295.73,0,0,0.0,0.09601,0.10182,0.10099,0.09874
362,2025-07-10,Cohere Inference,10,11917.69,93105196860.0,2,2654.85,0,0,0.0,0.0303,0.03046,0.03207,0.02803
363,2025-07-10,OpenAI Pretrain,48,91985.86,861821120609.0,13,1118.83,1,0,0.0,0.11652,0.11868,0.11991,0.12837
364,2025-07-10,Stability Open,5,5796.62,35134197499.0,1,27.26,0,0,0.0,-0.02874,-0.02372,-0.03098,-0.03747
365,2025-07-10,Together AI Multi-Lab,14,16590.6,124760159867.0,3,1286.82,0,0,0.0,0.03183,0.0421,0.03913,0.03689
366,2025-07-10,xAI Internal,42,81779.64,821713818984.0,13,959.59,0,0,0.0,0.07219,0.08011,0.08005,0.0788
367,2025-07-11,Anthropic Research,51,89413.25,1044769335508.0,17,1179.14,0,0,0.0,0.09874,0.11002,0.09928,0.09811
368,2025-07-11,Cohere Inference,9,12301.66,81139877926.0,3,2275.96,0,0,0.0,0.02803,0.02687,0.03183,0.02521
369,2025-07-11,OpenAI Pretrain,49,90615.85,922720869869.0,14,1031.33,0,0,0.0,0.12837,0.11961,0.11922,0.11478
370,2025-07-11,Stability Open,5,5947.64,42664906993.0,2,27.43,0,0,0.0,-0.03747,-0.02967,-0.03177,-0.03516
371,2025-07-11,Together AI Multi-Lab,13,15932.4,118147980637.0,1,1475.24,0,0,0.0,0.03689,0.04009,0.03912,0.03998
372,2025-07-11,xAI Internal,42,76841.69,838939234090.0,13,945.99,0,0,0.0,0.0788,0.08902,0.07673,0.06575
373,2025-07-12,Anthropic Research,52,88441.55,1095211414580.0,15,1188.28,1,0,0.0,0.09811,0.09421,0.1007,0.10415
374,2025-07-12,Cohere Inference,10,12181.69,93036026657.0,2,2636.48,0,0,0.0,0.02521,0.03944,0.03066,0.03126
375,2025-07-12,OpenAI Pretrain,49,80043.33,974431194173.0,15,1160.29,0,0,0.0,0.11478,0.12127,0.119,0.11974
376,2025-07-12,Stability Open,5,5390.33,41765633137.0,1,26.77,0,0,0.0,-0.03516,-0.02348,-0.03203,-0.02532
377,2025-07-12,Together AI Multi-Lab,13,15043.62,102143342153.0,4,1177.99,0,0,0.0,0.03998,0.04232,0.04019,0.04986
378,2025-07-12,xAI Internal,40,70765.34,822149061151.0,12,948.84,0,0,0.0,0.06575,0.07934,0.07588,0.07345
379,2025-07-13,Anthropic Research,51,87688.16,1015235988070.0,16,1182.26,0,0,0.0,0.10415,0.09826,0.0989,0.08566
380,2025-07-13,Cohere Inference,11,13352.43,89880490026.0,3,2726.36,0,0,0.0,0.03126,0.03507,0.02966,0.02804
381,2025-07-13,OpenAI Pretrain,53,91522.34,1106351261623.0,15,1068.01,0,0,0.0,0.11974,0.12495,0.117,0.11096
382,2025-07-13,Stability Open,5,6007.11,38366834253.0,0,29.9,0,0,0.0,-0.02532,-0.03055,-0.03137,-0.02592
383,2025-07-13,Together AI Multi-Lab,13,14518.78,103547023553.0,2,1259.52,0,0,0.0,0.04986,0.03883,0.04027,0.03938
384,2025-07-13,xAI Internal,40,73864.74,836130984622.0,11,887.06,0,0,0.0,0.07345,0.07714,0.07713,0.08583
385,2025-07-14,Anthropic Research,50,92341.09,871341243598.0,15,1201.0,0,0,0.0,0.08566,0.10595,0.09911,0.10739
386,2025-07-14,Cohere Inference,11,13214.32,84394749393.0,3,2566.66,0,0,0.0,0.02804,0.03657,0.0284,0.02779
387,2025-07-14,OpenAI Pretrain,49,97305.36,1032724211877.0,14,1092.49,0,0,0.0,0.11096,0.11144,0.1177,0.11635
388,2025-07-14,Stability Open,5,5659.03,39897510461.0,0,26.34,0,1,0.0,-0.02592,-0.03182,-0.03104,-0.02949
389,2025-07-14,Together AI Multi-Lab,13,16292.16,106779317835.0,2,1406.13,0,0,0.0,0.03938,0.04459,0.04054,0.04644
390,2025-07-14,xAI Internal,41,80758.75,734985763891.0,11,847.57,0,0,0.0,0.08583,0.08108,0.07682,0.07892
391,2025-07-15,Anthropic Research,49,94432.4,855567555526.0,17,1147.64,0,0,0.0,0.10739,0.10371,0.09835,0.09838
392,2025-07-15,Cohere Inference,10,11908.03,84663795094.0,1,2636.95,0,0,0.0,0.02779,0.0282,0.02902,0.0325
393,2025-07-15,OpenAI Pretrain,53,99914.41,1046338727251.0,16,1205.29,0,0,0.0,0.11635,0.11718,0.11795,0.11891
394,2025-07-15,Stability Open,4,5412.73,37470251211.0,0,24.55,0,0,0.0,-0.02949,-0.03515,-0.03191,-0.04127
395,2025-07-15,Together AI Multi-Lab,14,16642.08,112963613265.0,3,1184.63,0,0,0.0,0.04644,0.03938,0.04054,0.03941
396,2025-07-15,xAI Internal,42,77352.78,813720547343.0,11,918.32,0,0,0.0,0.07892,0.08278,0.076,0.07707
397,2025-07-16,Anthropic Research,50,90870.67,953325228453.0,16,1135.09,0,0,0.0,0.09838,0.09601,0.10051,0.11115
398,2025-07-16,Cohere Inference,11,13046.07,89595821142.0,0,2746.76,0,0,0.0,0.0325,0.0303,0.0282,0.02454
399,2025-07-16,OpenAI Pretrain,54,102867.66,918053310319.0,17,1163.44,0,0,0.0,0.11891,0.11652,0.11825,0.11861
400,2025-07-16,Stability Open,5,5668.69,42900175977.0,0,27.82,0,1,0.0,-0.04127,-0.02874,-0.03236,-0.03191
401,2025-07-16,Together AI Multi-Lab,13,15201.81,102204601356.0,0,1325.02,0,0,0.0,0.03941,0.03183,0.0414,0.03787
402,2025-07-16,xAI Internal,44,88185.8,882408921712.0,12,1124.67,0,0,0.0,0.07707,0.07219,0.07805,0.08655
403,2025-07-17,Anthropic Research,47,94550.28,1039565907447.0,13,1210.07,0,0,0.0,0.11115,0.09874,0.10054,0.09895
404,2025-07-17,Cohere Inference,11,12077.53,82811807286.0,3,2556.74,0,0,0.0,0.02454,0.02803,0.02908,0.03424
405,2025-07-17,OpenAI Pretrain,58,108072.88,1183987903102.0,17,1360.19,0,0,0.0,0.11861,0.12837,0.11689,0.1189
406,2025-07-17,Stability Open,4,4800.08,40518630707.0,0,22.82,0,0,0.0,-0.03191,-0.03747,-0.03081,-0.02657
407,2025-07-17,Together AI Multi-Lab,12,16489.5,99479541057.0,2,1148.75,0,0,0.0,0.03787,0.03689,0.04179,0.0396
408,2025-07-17,xAI Internal,41,78700.37,757719702596.0,13,928.32,0,0,0.0,0.08655,0.0788,0.07879,0.08395
409,2025-07-18,Anthropic Research,51,101406.97,1023684370915.0,14,1193.46,0,0,0.0,0.09895,0.09811,0.10015,0.09536
410,2025-07-18,Cohere Inference,10,12095.51,79541808808.0,2,2420.48,0,0,0.0,0.03424,0.02521,0.03105,0.03897
411,2025-07-18,OpenAI Pretrain,58,115065.76,1073496942975.0,17,1184.53,1,0,0.0,0.1189,0.11478,0.118,0.12255
412,2025-07-18,Stability Open,4,5233.83,37051742372.0,1,24.28,0,1,0.0,-0.02657,-0.03516,-0.02983,-0.02835
