CDR_ID,CALLER_SUB_ID,CALLEE_SUB_ID,CALL_TYPE,CALL_START_TIME,CALL_DURATION_SECONDS,CALL_STATUS,TOWER_ID,DATA_USED_MB,CALL_QUALITY_SCORE
CDR-07AD2AE1-D,SUB-INF-0013,SUB-CON-00383,VIDEO,2024-08-18T12:41:00,907,DROPPED,TWR-0009,18.13,1.9
CDR-07ADB729-9,SUB-INF-0007,SUB-CON-00715,VIDEO,2024-06-13T20:13:00,973,COMPLETED,TWR-0013,24.2,3.0
CDR-07AEEC23-4,SUB-CON-00023,SUB-CON-00630,SMS,2024-04-09T06:00:00,2007,COMPLETED,TWR-0114,1.5,4.3
CDR-07BEDB4C-8,SUB-INF-0002,SUB-ENT-0011,VOICE,2024-09-08T19:34:00,364,COMPLETED,TWR-0013,5.08,2.9
CDR-07C50CBA-1,SUB-ENT-0021,SUB-CON-00698,SMS,2024-05-23T16:00:00,1112,FAILED,TWR-0012,18.26,4.1
CDR-07CA5902-B,SUB-CON-00855,SUB-CON-01113,SMS,2024-10-16T21:00:00,549,COMPLETED,TWR-0094,29.24,3.3
CDR-07D6C3DA-D,SUB-INF-0004,SUB-CON-00004,VOICE,2024-08-18T20:29:00,447,COMPLETED,TWR-0007,44.34,2.5
CDR-07E221B9-D,SUB-INF-0006,SUB-CON-01070,VIDEO,2024-08-11T15:07:00,1464,DROPPED,TWR-0006,47.83,2.6
CDR-07E43911-3,SUB-CON-00596,SUB-CON-01098,SMS,2024-02-04T13:00:00,1245,COMPLETED,TWR-0038,40.87,4.7
CDR-07F4FE4B-7,SUB-CON-01028,SUB-CON-00614,VOICE,2024-08-20T18:00:00,671,FAILED,TWR-0046,7.6,4.7
CDR-07F5F4CF-4,SUB-CON-01028,SUB-CON-00802,VIDEO,2024-02-04T17:00:00,1513,COMPLETED,TWR-0067,70.46,4.7
CDR-080405DC-3,SUB-INF-0007,SUB-CON-00267,VIDEO,2024-12-01T19:57:00,1128,DROPPED,TWR-0014,20.94,3.4
CDR-080AD1F4-1,SUB-CON-00213,SUB-CON-00643,SMS,2024-02-29T07:00:00,2670,DROPPED,TWR-0116,13.9,4.4
CDR-08329B86-8,SUB-CON-00233,SUB-CON-00798,VOICE,2024-01-31T18:00:00,2933,COMPLETED,TWR-0079,56.17,4.4
CDR-0832DC92-2,SUB-CON-00186,SUB-CON-00368,VOICE,2024-08-04T22:00:00,2491,COMPLETED,TWR-0116,77.55,3.0
CDR-08346697-1,SUB-ENT-0046,SUB-CON-00296,VIDEO,2024-05-23T09:00:00,1852,COMPLETED,TWR-0028,40.45,3.5
CDR-08358E9C-3,SUB-INF-0014,SUB-INF-0003,VOICE,2024-07-09T18:37:00,412,DROPPED,TWR-0010,6.04,2.3
CDR-083B4760-7,SUB-CON-00266,SUB-CON-00935,VIDEO,2024-10-12T09:00:00,312,COMPLETED,TWR-0045,89.81,4.3
CDR-083DB4F0-0,SUB-CON-00529,SUB-CON-00517,VIDEO,2024-04-08T10:00:00,2632,COMPLETED,TWR-0091,93.16,4.1
CDR-084D8414-F,SUB-CON-00369,SUB-CON-00490,VOICE,2024-04-01T11:00:00,2033,COMPLETED,TWR-0116,28.68,3.2
CDR-08546B42-F,SUB-INF-0011,SUB-CON-00803,VOICE,2024-08-19T10:08:00,689,COMPLETED,TWR-0003,37.29,2.6
CDR-085CC132-A,SUB-ENT-0026,SUB-CON-00082,VOICE,2024-09-05T12:00:00,3184,COMPLETED,TWR-0014,15.14,3.3
CDR-0860157B-F,SUB-CON-00628,SUB-CON-00019,VOICE,2024-06-13T19:00:00,1092,COMPLETED,TWR-0108,82.31,3.2
CDR-087D08E1-0,SUB-INF-0010,SUB-CON-00985,VOICE,2024-11-06T18:10:00,719,COMPLETED,TWR-0008,38.9,2.8
CDR-088BEFEE-1,SUB-INF-0007,SUB-CON-00750,VOICE,2024-04-17T16:14:00,315,COMPLETED,TWR-0010,13.24,2.9
CDR-08933949-4,SUB-CON-00433,SUB-CON-00973,SMS,2024-03-26T16:00:00,446,DROPPED,TWR-0103,41.02,4.1
CDR-089EE15C-A,SUB-INF-0012,SUB-CON-00005,VIDEO,2024-02-16T07:58:00,1091,COMPLETED,TWR-0013,34.65,1.6
CDR-08AA29DA-D,SUB-INF-0009,SUB-CON-01084,VOICE,2024-12-02T12:35:00,1793,COMPLETED,TWR-0011,24.86,2.2
CDR-08AF3C2D-3,SUB-CON-00359,SUB-CON-01043,VOICE,2024-10-22T10:00:00,1236,FAILED,TWR-0114,35.96,3.6
CDR-08AF625F-7,SUB-INF-0005,SUB-CON-00386,VOICE,2024-07-12T19:26:00,189,COMPLETED,TWR-0003,49.87,3.0
CDR-08B21461-7,SUB-CON-00219,SUB-CON-00367,SMS,2024-10-09T08:00:00,956,COMPLETED,TWR-0015,40.63,5.0
CDR-08CA5A76-6,SUB-CON-00741,SUB-CON-00283,VOICE,2024-03-30T22:00:00,3076,DROPPED,TWR-0034,66.25,4.3
CDR-08CC75D7-8,SUB-INF-0004,SUB-CON-00378,VOICE,2024-02-10T09:20:00,563,COMPLETED,TWR-0012,40.04,2.3
CDR-08D04B3B-7,SUB-CON-00200,SUB-CON-00003,VIDEO,2024-02-14T17:00:00,256,COMPLETED,TWR-0021,47.81,3.2
CDR-08D2CDCA-A,SUB-INF-0010,SUB-ENT-0011,VOICE,2024-10-16T19:09:00,486,COMPLETED,TWR-0008,29.46,3.3
CDR-08D98370-B,SUB-CON-00608,SUB-CON-00430,SMS,2024-03-07T21:00:00,2583,COMPLETED,TWR-0063,43.62,3.7
CDR-08D98AC1-A,SUB-CON-00136,SUB-CON-00395,SMS,2024-08-11T21:00:00,1072,FAILED,TWR-0029,61.52,4.0
CDR-08E42A16-8,SUB-INF-0008,SUB-CON-00013,VOICE,2024-02-15T09:57:00,1292,DROPPED,TWR-0007,18.03,2.6
CDR-08F53973-0,SUB-CON-00096,SUB-CON-00192,VIDEO,2024-11-23T17:00:00,416,COMPLETED,TWR-0023,42.27,3.6
CDR-092071B3-2,SUB-CON-00026,SUB-CON-00301,VIDEO,2024-05-13T18:00:00,1147,FAILED,TWR-0107,77.62,3.6
CDR-092B041D-7,SUB-INF-0011,SUB-CON-00497,VOICE,2024-10-07T10:03:00,426,COMPLETED,TWR-0003,34.65,2.5
CDR-093C36CC-5,SUB-CON-01043,SUB-CON-01117,SMS,2024-10-08T12:00:00,784,FAILED,TWR-0097,10.78,4.8
CDR-093D9F33-C,SUB-INF-0015,SUB-INF-0007,VOICE,2024-12-05T21:54:00,785,COMPLETED,TWR-0010,13.05,1.9
CDR-093F05CD-5,SUB-CON-00973,SUB-CON-01015,VIDEO,2024-11-17T13:00:00,1745,FAILED,TWR-0026,56.19,3.3
CDR-09493C74-6,SUB-CON-00166,SUB-CON-00657,SMS,2024-11-20T11:00:00,1703,FAILED,TWR-0052,38.25,4.0
CDR-095088B5-1,SUB-CON-00396,SUB-CON-00164,VOICE,2024-07-11T12:00:00,552,COMPLETED,TWR-0083,22.74,4.3
CDR-096445F3-5,SUB-CON-01104,SUB-CON-00340,VOICE,2024-05-03T13:00:00,3400,COMPLETED,TWR-0056,93.86,4.2
CDR-0969D1ED-E,SUB-CON-00780,SUB-CON-00153,VOICE,2024-03-09T22:00:00,1752,COMPLETED,TWR-0021,27.96,4.4
CDR-096C638A-5,SUB-INF-0015,SUB-CON-00020,VOICE,2024-05-07T21:38:00,1290,COMPLETED,TWR-0001,24.67,2.9
CDR-09772224-A,SUB-CON-00878,SUB-CON-00270,SMS,2024-10-08T21:00:00,229,DROPPED,TWR-0041,98.01,4.7
CDR-09D35E75-7,SUB-CON-00226,SUB-CON-00429,VIDEO,2024-06-20T22:00:00,774,FAILED,TWR-0081,90.54,4.3
CDR-09DA24A5-A,SUB-CON-01114,SUB-CON-00643,VOICE,2024-04-12T20:00:00,1052,COMPLETED,TWR-0036,56.94,4.0
CDR-09E11BB9-2,SUB-INF-0004,SUB-CON-01030,VIDEO,2024-02-05T22:37:00,997,COMPLETED,TWR-0001,7.19,3.2
CDR-09E6C510-A,SUB-INF-0003,SUB-CON-00792,VOICE,2024-03-22T08:58:00,816,COMPLETED,TWR-0010,38.74,2.0
CDR-09FABA0B-B,SUB-INF-0012,SUB-CON-00676,VOICE,2024-07-21T19:04:00,1457,COMPLETED,TWR-0006,31.13,2.5
CDR-0A026807-4,SUB-CON-00449,SUB-CON-00852,VOICE,2024-12-15T18:00:00,3144,COMPLETED,TWR-0054,33.57,4.1
CDR-0A1A5BDE-5,SUB-CON-01072,SUB-CON-01075,VIDEO,2024-05-20T20:00:00,3164,DROPPED,TWR-0012,54.53,4.7
CDR-0A1F2FCB-F,SUB-CON-00883,SUB-ENT-0042,SMS,2024-05-03T15:00:00,3295,DROPPED,TWR-0082,21.66,3.4
CDR-0A2AE846-1,SUB-CON-01074,SUB-CON-01083,VIDEO,2024-12-10T19:00:00,2097,COMPLETED,TWR-0069,31.47,3.5
CDR-0A2BD986-E,SUB-CON-00857,SUB-CON-00754,VIDEO,2024-07-09T21:00:00,1778,DROPPED,TWR-0052,86.13,4.0
CDR-0A444A9F-7,SUB-CON-00433,SUB-CON-00470,VOICE,2024-02-12T08:00:00,1811,COMPLETED,TWR-0106,66.19,3.0
CDR-0A5D94E8-9,SUB-CON-00554,SUB-CON-00219,SMS,2024-08-27T18:00:00,3369,DROPPED,TWR-0036,10.25,3.7
CDR-0A835B6D-8,SUB-CON-00735,SUB-CON-00346,VIDEO,2024-10-13T21:00:00,2687,COMPLETED,TWR-0079,32.38,4.2
CDR-0A8E1A0A-4,SUB-CON-00427,SUB-CON-00572,VIDEO,2024-02-16T06:00:00,3066,COMPLETED,TWR-0109,30.08,3.7
CDR-0A9CF3F4-4,SUB-CON-00003,SUB-CON-00071,SMS,2024-09-26T21:00:00,1900,COMPLETED,TWR-0077,9.15,4.9
CDR-0A9FFB25-9,SUB-INF-0002,SUB-CON-00143,VOICE,2024-10-28T18:16:00,1034,COMPLETED,TWR-0009,9.9,2.2
CDR-0ABEB05C-4,SUB-CON-00195,SUB-CON-00923,VIDEO,2024-02-01T15:00:00,1076,COMPLETED,TWR-0113,88.14,4.0
CDR-0AC30A85-7,SUB-CON-00859,SUB-ENT-0048,VIDEO,2024-05-24T14:00:00,3103,COMPLETED,TWR-0100,34.84,3.3
CDR-0AC89EC9-6,SUB-INF-0001,SUB-CON-00463,VIDEO,2024-02-22T21:41:00,1445,COMPLETED,TWR-0006,41.24,2.3
CDR-0ADB1073-0,SUB-INF-0007,SUB-CON-00473,VOICE,2024-02-22T06:27:00,1038,COMPLETED,TWR-0011,40.04,3.2
CDR-0AE15ADD-D,SUB-INF-0008,SUB-CON-00597,VIDEO,2024-11-04T16:21:00,1682,DROPPED,TWR-0001,40.44,2.5
CDR-0AFD87B8-D,SUB-CON-00606,SUB-CON-00719,VOICE,2024-08-16T22:00:00,1139,COMPLETED,TWR-0069,15.94,4.1
CDR-0B0BCCD9-F,SUB-CON-00198,SUB-CON-00587,SMS,2024-04-27T13:00:00,164,COMPLETED,TWR-0087,1.49,4.9
CDR-0B309C1B-2,SUB-INF-0013,SUB-CON-00968,VOICE,2024-08-31T15:43:00,1693,COMPLETED,TWR-0007,15.83,1.8
CDR-0B420D1E-6,SUB-CON-00096,SUB-CON-00656,VOICE,2024-08-05T21:00:00,282,DROPPED,TWR-0057,31.95,4.2
CDR-0B499144-0,SUB-CON-00438,SUB-CON-00247,VOICE,2024-09-08T11:00:00,1121,COMPLETED,TWR-0090,90.98,4.0
CDR-0B5A9B5A-A,SUB-CON-00598,SUB-CON-01105,SMS,2024-06-23T09:00:00,1111,COMPLETED,TWR-0038,24.81,4.9
CDR-0B61783D-2,SUB-INF-0002,SUB-CON-00371,VOICE,2024-07-27T15:52:00,825,COMPLETED,TWR-0001,24.02,1.5
CDR-0B61CC4D-E,SUB-CON-00280,SUB-CON-00136,VIDEO,2024-05-17T13:00:00,1507,DROPPED,TWR-0112,36.31,4.1
CDR-0B785AC8-4,SUB-INF-0009,SUB-CON-00361,VIDEO,2024-06-19T13:28:00,525,COMPLETED,TWR-0013,44.06,2.3
CDR-0B7C9B74-C,SUB-INF-0011,SUB-CON-00126,VOICE,2024-03-16T09:00:00,489,COMPLETED,TWR-0008,4.25,1.8
CDR-0B7E51DD-3,SUB-INF-0008,SUB-CON-00382,VOICE,2024-04-03T14:00:00,1633,COMPLETED,TWR-0014,15.02,2.5
CDR-0B7FEB20-6,SUB-INF-0011,SUB-CON-00050,VOICE,2024-11-26T06:30:00,1046,DROPPED,TWR-0005,30.77,3.5
CDR-0B811CB1-C,SUB-CON-00237,SUB-CON-00962,VIDEO,2024-07-20T10:00:00,453,COMPLETED,TWR-0071,1.78,3.2
CDR-0B877E53-D,SUB-INF-0010,SUB-CON-00725,VIDEO,2024-03-23T09:21:00,1323,COMPLETED,TWR-0015,16.14,1.7
CDR-0B87A9BE-5,SUB-CON-01022,SUB-ENT-0036,SMS,2024-02-26T07:00:00,2799,COMPLETED,TWR-0015,43.85,4.5
CDR-0B88B15D-1,SUB-INF-0010,SUB-CON-00825,VIDEO,2024-03-19T20:20:00,997,DROPPED,TWR-0005,39.53,2.4
CDR-0B89F5C6-6,SUB-CON-00672,SUB-CON-00434,SMS,2024-07-11T22:00:00,775,COMPLETED,TWR-0104,6.06,3.3
CDR-0B9D29F3-C,SUB-CON-00292,SUB-CON-01049,SMS,2024-02-17T21:00:00,457,DROPPED,TWR-0012,38.52,4.2
CDR-0BAA8CFF-5,SUB-CON-00845,SUB-CON-00590,VOICE,2024-08-12T14:00:00,1469,FAILED,TWR-0080,75.24,3.4
CDR-0BCABFE1-5,SUB-INF-0009,SUB-CON-00366,VOICE,2024-02-03T19:11:00,1051,COMPLETED,TWR-0001,14.1,2.5
CDR-0BD24DDA-9,SUB-CON-00590,SUB-CON-00523,SMS,2024-06-28T09:00:00,947,DROPPED,TWR-0042,55.05,3.6
CDR-0BD2A470-D,SUB-INF-0005,SUB-CON-00662,VOICE,2024-02-22T16:04:00,684,DROPPED,TWR-0010,28.32,1.5
CDR-0BDBB9CD-B,SUB-CON-00281,SUB-CON-00973,VOICE,2024-12-09T08:00:00,2958,COMPLETED,TWR-0093,83.66,4.5
CDR-0BF07D81-E,SUB-CON-00476,SUB-CON-00983,VOICE,2024-10-29T22:00:00,32,COMPLETED,TWR-0067,76.07,3.9
CDR-0BF73E36-0,SUB-CON-00135,SUB-CON-00220,SMS,2024-12-10T13:00:00,220,DROPPED,TWR-0051,62.84,4.7
CDR-0C04E587-9,SUB-CON-00921,SUB-CON-00698,VIDEO,2024-10-06T14:00:00,992,DROPPED,TWR-0027,59.97,3.9
CDR-0C056506-8,SUB-CON-00561,SUB-CON-00983,VOICE,2024-05-05T20:00:00,1621,FAILED,TWR-0092,46.14,4.4
CDR-0C089916-C,SUB-CON-01013,SUB-CON-00705,SMS,2024-09-10T17:00:00,1052,DROPPED,TWR-0114,0.93,3.1
CDR-0C24C81F-5,SUB-CON-00316,SUB-CON-00306,VIDEO,2024-02-03T09:00:00,1369,COMPLETED,TWR-0057,9.21,4.2
CDR-0C280C1A-C,SUB-INF-0002,SUB-CON-00566,VOICE,2024-09-27T19:00:00,1047,COMPLETED,TWR-0002,35.68,2.8
CDR-0C30DAEB-B,SUB-INF-0014,SUB-CON-00451,VOICE,2024-09-09T10:20:00,635,DROPPED,TWR-0003,6.41,2.1
CDR-0C4E00EC-5,SUB-INF-0001,SUB-CON-00236,VIDEO,2024-07-20T21:17:00,732,COMPLETED,TWR-0009,45.12,2.3
CDR-0C4E127F-6,SUB-INF-0008,SUB-CON-00052,VOICE,2024-04-07T20:47:00,1642,COMPLETED,TWR-0015,41.29,1.6
CDR-0C4F81AC-5,SUB-CON-00857,SUB-CON-00841,VIDEO,2024-12-05T16:00:00,1905,DROPPED,TWR-0056,48.24,4.4
CDR-0C69AEF9-4,SUB-INF-0013,SUB-CON-00094,VIDEO,2024-08-29T18:23:00,595,COMPLETED,TWR-0013,29.9,1.8
CDR-0C781EDC-0,SUB-INF-0015,SUB-CON-00047,VIDEO,2024-07-21T14:26:00,1112,COMPLETED,TWR-0011,46.44,2.2
CDR-0C8CD388-F,SUB-CON-00134,SUB-CON-00674,VIDEO,2024-06-21T17:00:00,2520,COMPLETED,TWR-0074,77.53,4.8
CDR-0C9CF9E4-5,SUB-CON-00788,SUB-CON-00947,VOICE,2024-02-01T18:00:00,3140,COMPLETED,TWR-0012,9.99,4.6
CDR-0C9DA1DE-A,SUB-CON-00864,SUB-CON-00128,VOICE,2024-10-05T17:00:00,957,COMPLETED,TWR-0098,7.75,3.8
CDR-0C9FFDCA-D,SUB-CON-00882,SUB-CON-00114,VOICE,2024-02-11T22:00:00,3530,COMPLETED,TWR-0092,69.35,3.9
CDR-0CD837A6-C,SUB-CON-00146,SUB-ENT-0006,VIDEO,2024-03-03T17:00:00,2807,COMPLETED,TWR-0068,54.63,4.9
CDR-0CD99E6F-8,SUB-CON-00025,SUB-CON-00875,VOICE,2024-12-07T12:00:00,1627,FAILED,TWR-0055,86.66,4.0
CDR-0CFC3B77-6,SUB-CON-00950,SUB-CON-00459,SMS,2024-04-19T12:00:00,1256,COMPLETED,TWR-0014,4.34,3.7
CDR-0D06959F-F,SUB-CON-01004,SUB-CON-00380,VOICE,2024-11-13T17:00:00,3156,DROPPED,TWR-0095,69.82,3.0
CDR-0D075DF7-F,SUB-CON-00301,SUB-CON-00032,VOICE,2024-06-27T07:00:00,2417,FAILED,TWR-0011,6.68,4.3
CDR-0D09BA27-7,SUB-CON-00438,SUB-CON-00996,SMS,2024-07-15T12:00:00,605,COMPLETED,TWR-0009,91.99,3.7
CDR-0D0B1341-A,SUB-CON-00617,SUB-CON-00697,SMS,2024-01-12T07:00:00,776,DROPPED,TWR-0044,64.17,3.4
CDR-0D0E1789-7,SUB-INF-0001,SUB-ENT-0022,VOICE,2024-08-17T07:32:00,1506,COMPLETED,TWR-0011,5.92,2.4
CDR-0D3A5465-5,SUB-CON-00866,SUB-CON-00341,SMS,2024-05-16T14:00:00,2175,COMPLETED,TWR-0086,6.61,5.0
CDR-0D3ECE41-5,SUB-CON-01078,SUB-CON-01084,SMS,2024-07-16T15:00:00,1365,COMPLETED,TWR-0018,40.88,3.6
CDR-0D3F6981-8,SUB-CON-00655,SUB-CON-00295,VIDEO,2024-02-25T11:00:00,2570,FAILED,TWR-0046,38.19,4.4
CDR-0D435A82-4,SUB-CON-00567,SUB-CON-00398,VIDEO,2024-11-29T14:00:00,1331,COMPLETED,TWR-0088,95.44,3.5
CDR-0D45FFA3-7,SUB-CON-00447,SUB-CON-00120,VOICE,2024-12-09T11:00:00,674,DROPPED,TWR-0039,58.31,3.4
CDR-0D4EF0A3-9,SUB-CON-00876,SUB-CON-00936,VOICE,2024-04-25T10:00:00,2779,DROPPED,TWR-0043,39.7,3.6
CDR-0D5316D1-E,SUB-CON-00469,SUB-CON-00833,SMS,2024-04-06T13:00:00,245,COMPLETED,TWR-0111,76.76,3.6
CDR-0D5A7F30-A,SUB-INF-0008,SUB-CON-00288,VOICE,2024-03-26T16:51:00,284,COMPLETED,TWR-0001,42.22,2.2
CDR-0D5A9251-8,SUB-CON-00659,SUB-CON-00354,VIDEO,2024-11-13T20:00:00,3084,COMPLETED,TWR-0005,32.08,5.0
CDR-0D6FA631-4,SUB-CON-00305,SUB-CON-01119,VOICE,2024-08-19T07:00:00,2333,DROPPED,TWR-0094,76.16,4.0
CDR-0D80107D-9,SUB-CON-00452,SUB-CON-00472,SMS,2024-08-27T19:00:00,2933,COMPLETED,TWR-0109,76.92,3.6
CDR-0D8815DE-D,SUB-INF-0001,SUB-CON-00304,VIDEO,2024-07-17T11:36:00,1049,COMPLETED,TWR-0011,26.22,2.0
CDR-0DA9CEC1-1,SUB-INF-0011,SUB-CON-00436,VIDEO,2024-11-10T22:25:00,1365,COMPLETED,TWR-0009,38.65,2.0
CDR-0DB04347-3,SUB-CON-00080,SUB-CON-00083,VIDEO,2024-08-30T17:00:00,1552,DROPPED,TWR-0104,8.69,4.4
CDR-0DBB31A4-3,SUB-INF-0012,SUB-CON-00148,VIDEO,2024-10-21T22:01:00,270,COMPLETED,TWR-0012,47.27,2.5
CDR-0DC6F1F7-F,SUB-CON-00548,SUB-CON-00486,SMS,2024-12-05T13:00:00,2982,COMPLETED,TWR-0016,57.68,4.2
CDR-0DD884F1-C,SUB-INF-0012,SUB-CON-01048,VOICE,2024-09-29T06:56:00,349,COMPLETED,TWR-0011,42.92,2.0
CDR-0DDA058A-8,SUB-CON-01125,SUB-CON-00216,SMS,2024-01-27T06:00:00,1524,FAILED,TWR-0017,4.51,3.3
CDR-0DEF775B-9,SUB-CON-00719,SUB-CON-01087,SMS,2024-10-19T14:00:00,931,FAILED,TWR-0060,83.74,3.4
CDR-0DF9C154-5,SUB-CON-00639,SUB-CON-00469,VIDEO,2024-04-07T14:00:00,1369,DROPPED,TWR-0089,69.01,3.3
CDR-0DFF6D72-0,SUB-CON-00784,SUB-CON-00228,SMS,2024-11-07T21:00:00,3059,DROPPED,TWR-0057,60.68,4.8
CDR-0E084BDD-F,SUB-INF-0001,SUB-CON-00466,VOICE,2024-09-20T18:56:00,699,COMPLETED,TWR-0002,41.78,3.5
CDR-0E084CE5-6,SUB-CON-01114,SUB-CON-00660,VOICE,2024-06-26T20:00:00,2269,COMPLETED,TWR-0044,63.33,4.4
CDR-0E2BBB42-D,SUB-INF-0005,SUB-CON-00729,VOICE,2024-12-05T20:14:00,1072,COMPLETED,TWR-0009,38.7,1.9
CDR-0E3656D2-6,SUB-CON-00440,SUB-CON-00710,VIDEO,2024-09-10T17:00:00,1854,COMPLETED,TWR-0025,97.28,4.5
CDR-0E3CD23F-2,SUB-INF-0009,SUB-CON-00775,VOICE,2024-03-13T13:12:00,1146,COMPLETED,TWR-0013,25.17,2.1
CDR-0E51BC13-0,SUB-INF-0003,SUB-CON-00814,VOICE,2024-06-18T11:29:00,1162,DROPPED,TWR-0005,17.79,1.9
CDR-0E5A4751-D,SUB-INF-0014,SUB-CON-01050,VIDEO,2024-10-13T14:43:00,1103,DROPPED,TWR-0007,15.74,2.0
CDR-0E5BA701-E,SUB-CON-00829,SUB-CON-00891,SMS,2024-05-05T19:00:00,3234,FAILED,TWR-0058,80.27,4.3
CDR-0E704DDC-7,SUB-INF-0005,SUB-CON-00358,VIDEO,2024-01-28T21:00:00,3510,COMPLETED,TWR-0081,49.7,4.7
CDR-0E76B505-3,SUB-CON-00456,SUB-CON-01077,VIDEO,2024-02-11T16:00:00,659,DROPPED,TWR-0058,69.64,3.1
CDR-0E7B10D3-D,SUB-INF-0009,SUB-CON-00087,VOICE,2024-10-20T14:19:00,1655,COMPLETED,TWR-0010,39.04,2.2
CDR-0E830BFD-8,SUB-CON-00980,SUB-CON-00191,VOICE,2024-10-28T11:00:00,1780,FAILED,TWR-0050,37.29,4.2
CDR-0E8EFFF7-7,SUB-CON-01129,SUB-CON-00610,VOICE,2024-09-15T19:00:00,2713,COMPLETED,TWR-0072,33.48,4.8
CDR-0E94E3EB-E,SUB-INF-0007,SUB-CON-00825,VOICE,2024-07-18T16:51:00,955,COMPLETED,TWR-0014,8.09,1.7
CDR-0E9AA279-C,SUB-CON-00788,SUB-CON-00101,VIDEO,2024-08-03T19:00:00,2389,COMPLETED,TWR-0006,56.57,3.8
CDR-0E9C4A6B-A,SUB-CON-00452,SUB-CON-00763,SMS,2024-07-29T20:00:00,1881,COMPLETED,TWR-0090,95.21,4.1
CDR-0EA063BB-2,SUB-INF-0010,SUB-CON-00772,VOICE,2024-07-20T15:05:00,1700,DROPPED,TWR-0007,48.17,1.6
CDR-0EA7FC22-B,SUB-ENT-0030,SUB-CON-00754,SMS,2024-11-25T18:00:00,56,COMPLETED,TWR-0072,51.35,4.2
CDR-0EC937C6-5,SUB-INF-0007,SUB-CON-00192,VOICE,2024-12-10T18:33:00,1512,DROPPED,TWR-0007,11.11,3.2
CDR-0ED33D34-7,SUB-CON-00753,SUB-CON-00545,SMS,2024-06-07T20:00:00,663,FAILED,TWR-0013,11.94,4.0
CDR-0ED6653B-5,SUB-CON-01133,SUB-CON-00663,VOICE,2024-10-03T08:00:00,805,DROPPED,TWR-0103,97.46,4.1
CDR-0EE465DE-E,SUB-CON-00722,SUB-CON-01044,VIDEO,2024-07-03T06:00:00,1750,DROPPED,TWR-0035,98.58,4.0
CDR-0EE6B4F4-7,SUB-INF-0007,SUB-CON-00749,VOICE,2024-11-26T15:16:00,478,COMPLETED,TWR-0006,36.23,2.1
CDR-0EE7305E-4,SUB-INF-0001,SUB-CON-00501,VOICE,2024-03-24T18:08:00,110,COMPLETED,TWR-0007,14.49,2.7
CDR-0F0CFFA1-7,SUB-CON-00387,SUB-CON-00578,VOICE,2024-05-05T11:00:00,424,FAILED,TWR-0061,48.91,3.9
CDR-0F10CA9F-0,SUB-CON-00605,SUB-INF-0015,SMS,2024-11-16T06:00:00,3304,DROPPED,TWR-0034,68.3,4.4
CDR-0F120C0C-5,SUB-CON-00257,SUB-CON-01121,VIDEO,2024-08-22T16:00:00,383,COMPLETED,TWR-0118,83.44,4.9
CDR-0F1F928F-3,SUB-CON-00579,SUB-CON-00360,VOICE,2024-06-14T08:00:00,1306,DROPPED,TWR-0094,20.18,4.3
CDR-0F2DE639-7,SUB-CON-00864,SUB-CON-00446,VIDEO,2024-01-28T11:00:00,1159,COMPLETED,TWR-0056,56.68,4.7
CDR-0F5445DD-6,SUB-CON-00629,SUB-ENT-0006,SMS,2024-08-07T11:00:00,507,FAILED,TWR-0016,5.08,3.4
CDR-0F576214-8,SUB-CON-01075,SUB-CON-00723,VOICE,2024-03-07T14:00:00,1680,FAILED,TWR-0089,11.06,3.2
CDR-0F72CD64-1,SUB-CON-00981,SUB-CON-00544,VIDEO,2024-02-07T18:00:00,957,COMPLETED,TWR-0113,28.55,3.9
CDR-0F7323A7-3,SUB-INF-0005,SUB-CON-00042,VOICE,2024-05-20T09:18:00,1720,DROPPED,TWR-0009,39.86,2.0
CDR-0F761580-1,SUB-CON-00495,SUB-CON-01007,VOICE,2024-08-09T09:00:00,2807,COMPLETED,TWR-0013,0.01,4.8
CDR-0F782400-3,SUB-INF-0004,SUB-CON-01092,VIDEO,2024-11-06T21:16:00,1403,DROPPED,TWR-0008,19.8,3.4
CDR-0F7A7992-7,SUB-INF-0011,SUB-CON-00496,VOICE,2024-04-09T19:19:00,1653,COMPLETED,TWR-0010,13.7,2.4
CDR-0F8EABCE-C,SUB-INF-0006,SUB-CON-00057,VOICE,2024-05-08T11:13:00,1079,COMPLETED,TWR-0013,1.6,1.7
CDR-0F926EB5-2,SUB-CON-00549,SUB-CON-01132,SMS,2024-11-10T09:00:00,2767,COMPLETED,TWR-0002,69.01,4.7
CDR-0F941FC6-7,SUB-CON-00137,SUB-CON-01057,SMS,2024-12-04T06:00:00,1103,COMPLETED,TWR-0004,51.9,4.5
CDR-0FA1D48B-1,SUB-CON-00926,SUB-CON-00207,SMS,2024-08-13T09:00:00,1034,COMPLETED,TWR-0021,25.74,3.3
CDR-0FAA17E5-B,SUB-CON-00871,SUB-CON-00529,VOICE,2024-10-22T14:00:00,426,DROPPED,TWR-0015,37.33,4.2
CDR-0FBDA7ED-7,SUB-INF-0015,SUB-CON-00939,VOICE,2024-09-26T08:21:00,1241,COMPLETED,TWR-0004,2.68,2.5
CDR-0FC765CE-3,SUB-CON-00207,SUB-CON-00234,VOICE,2024-12-15T14:00:00,666,COMPLETED,TWR-0077,96.5,3.8
CDR-0FC89237-E,SUB-CON-00062,SUB-CON-00388,VIDEO,2024-10-04T14:00:00,1689,DROPPED,TWR-0087,17.35,3.5
