METRIC_DATE,REGION,ACTIVE_SUBSCRIBERS,SUBSCRIBER_GROWTH_RATE,DAILY_REVENUE_USD,TOTAL_CALLS,AVG_CALL_QUALITY,NETWORK_AVAILABILITY_PCT,DATA_CONSUMED_TB,AVG_LATENCY_MS,SUPPORT_TICKETS_OPENED,SUPPORT_TICKETS_RESOLVED,CHURN_RATE,NPS_DAILY_AVG,MARKETING_SPEND_USD
2024-01-24,SOUTHEAST,33412,0.0076,139604.57,76489,4.63,99.28,209.40,47.41,120,119,0.0023,7.8,8695.24
2024-01-24,SOUTHWEST,32130,0.0138,148778.02,103305,4.53,99.24,76.70,31.02,73,63,0.0028,7.1,9562.70
2024-01-24,WEST,20434,0.0086,119997.68,53272,4.12,99.57,147.86,38.17,30,33,0.0032,6.2,9723.09
2024-01-25,CENTRAL,18785,0.0062,78376.02,192936,4.10,99.86,236.70,27.78,189,25,0.0070,7.2,9349.30
2024-01-25,EAST,27579,0.0118,73760.55,162457,4.68,99.45,53.93,34.61,52,73,0.0033,8.6,7941.89
2024-01-25,NORTH,31253,0.0111,78386.65,193346,4.75,99.33,280.80,28.70,41,33,0.0044,6.5,6623.15
2024-01-25,NORTHEAST,34736,0.0106,111053.83,52585,4.36,99.81,73.38,48.84,137,105,0.0056,7.5,7310.68
2024-01-25,NORTHWEST,15675,0.0036,82644.29,86781,4.39,99.76,135.92,43.64,153,35,0.0043,6.2,3582.22
2024-01-25,SOUTH,29691,0.0089,65334.22,182383,4.10,99.57,78.95,66.09,195,50,0.0029,8.3,6307.41
2024-01-25,SOUTHEAST,23121,0.0060,111623.66,56267,4.40,99.71,149.44,30.31,38,50,0.0066,8.4,7333.20
2024-01-25,SOUTHWEST,18497,0.0077,102132.47,71539,4.15,99.63,82.18,16.54,94,92,0.0054,9.0,1080.17
2024-01-25,WEST,15887,0.0109,99909.67,140725,4.64,99.62,91.70,66.01,56,90,0.0067,7.8,1659.03
2024-01-26,CENTRAL,21383,0.0027,110855.39,141389,4.43,99.55,167.54,51.78,173,148,0.0029,6.2,8949.98
2024-01-26,EAST,19802,0.0127,52722.48,133429,4.35,99.61,118.09,71.25,143,35,0.0041,8.7,8030.25
2024-01-26,NORTH,19641,0.0012,147032.94,126663,4.63,99.53,166.13,43.82,76,41,0.0061,7.6,5666.70
2024-01-26,NORTHEAST,33846,0.0070,64435.26,149425,4.04,99.65,187.45,24.07,184,61,0.0042,8.5,8089.00
2024-01-26,NORTHWEST,19285,0.0059,126024.01,53565,4.41,99.84,260.64,33.86,61,106,0.0024,8.4,2582.26
2024-01-26,SOUTH,15429,0.0146,68593.87,125796,4.65,99.74,103.96,73.68,197,40,0.0023,7.1,4566.21
2024-01-26,SOUTHEAST,32849,0.0093,62988.71,164639,4.32,99.74,153.11,29.51,26,170,0.0039,8.3,9457.42
2024-01-26,SOUTHWEST,31053,0.0079,76304.27,54483,4.41,99.67,275.80,34.39,102,161,0.0063,6.4,2760.91
2024-01-26,WEST,29329,0.0069,111845.66,124173,4.59,99.89,262.35,56.92,56,113,0.0027,7.7,2655.81
2024-01-27,CENTRAL,25400,0.0128,88586.06,88589,4.71,99.86,87.38,66.38,192,58,0.0058,8.4,5427.48
2024-01-27,EAST,25656,0.0095,127616.30,136472,4.20,99.83,237.73,65.52,42,122,0.0058,6.9,5128.65
2024-01-27,NORTH,21285,0.0102,101326.66,112378,4.50,99.28,220.90,45.10,75,157,0.0058,6.8,8913.28
2024-01-27,NORTHEAST,27370,0.0063,117303.37,129561,4.67,99.26,152.13,19.62,136,160,0.0073,6.9,6726.37
2024-01-27,NORTHWEST,24080,0.0052,106544.99,128170,4.53,99.24,60.56,21.86,42,24,0.0073,8.0,8016.72
2024-01-27,SOUTH,27907,0.0051,94591.47,186782,4.12,99.56,184.14,47.98,156,24,0.0062,8.3,6428.11
2024-01-27,SOUTHEAST,25894,0.0013,116214.44,123544,4.07,99.55,121.27,60.85,32,147,0.0043,8.7,8978.13
2024-01-27,SOUTHWEST,24441,0.0015,122820.95,173887,4.60,99.55,144.30,68.90,29,54,0.0027,8.6,1244.09
2024-01-27,WEST,25179,0.0039,95579.23,126331,4.61,99.28,193.80,37.62,188,38,0.0067,8.9,8187.80
2024-01-28,CENTRAL,32042,0.0139,140848.44,51679,4.45,99.24,75.38,56.30,166,151,0.0059,8.8,4863.91
2024-01-28,EAST,20130,0.0133,91391.43,104572,4.59,99.85,200.46,63.49,33,63,0.0027,8.4,2482.99
2024-01-28,NORTH,24655,0.0112,117077.74,169955,4.16,99.31,123.37,28.90,48,130,0.0030,8.0,6279.86
2024-01-28,NORTHEAST,25758,0.0120,65830.81,105983,4.24,99.64,256.68,42.98,61,149,0.0028,8.9,8683.80
2024-01-28,NORTHWEST,19189,0.0018,103862.00,85103,4.36,99.53,89.22,70.77,98,90,0.0023,8.1,7605.62
2024-01-28,SOUTH,22294,0.0016,74828.62,78977,4.31,99.50,108.17,37.43,103,21,0.0044,7.9,8684.54
2024-01-28,SOUTHEAST,16924,0.0069,121062.95,97675,4.30,99.82,200.32,24.72,131,149,0.0058,8.4,9759.57
2024-01-28,SOUTHWEST,31867,0.0107,80129.74,159707,4.26,99.74,98.28,36.96,87,45,0.0023,6.6,1419.99
2024-01-28,WEST,34727,0.0067,75816.49,60079,4.05,99.90,104.67,23.33,78,102,0.0071,8.8,9321.41
2024-01-29,CENTRAL,33903,0.0062,102538.72,88110,4.14,99.76,264.16,65.96,132,20,0.0070,8.2,9154.53
2024-01-29,EAST,28484,0.0061,123270.71,153162,4.17,99.23,73.26,60.00,188,170,0.0052,7.0,6217.29
2024-01-29,NORTH,25609,0.0093,131010.56,123928,4.32,99.56,258.30,59.70,137,32,0.0044,6.0,9573.76
2024-01-29,NORTHEAST,28922,0.0142,137660.44,59116,4.28,99.71,295.76,75.36,67,124,0.0040,7.3,5188.33
2024-01-29,NORTHWEST,29103,0.0099,50469.99,79199,4.01,99.46,296.55,24.30,191,136,0.0037,7.7,9753.98
2024-01-29,SOUTH,23320,0.0125,124808.20,86440,4.02,99.66,103.76,75.32,85,136,0.0036,7.0,4237.74
2024-01-29,SOUTHEAST,25528,0.0105,88565.98,90089,4.04,99.83,90.99,29.64,157,115,0.0058,7.9,7998.65
2024-01-29,SOUTHWEST,24737,0.0111,100305.14,135968,4.37,99.28,67.30,64.26,159,170,0.0059,8.9,6296.31
2024-01-29,WEST,28324,0.0088,132926.01,81805,4.35,99.62,91.10,16.56,36,63,0.0035,8.7,8061.78
2024-01-30,CENTRAL,22328,0.0034,59090.54,74288,4.58,99.80,195.73,58.40,128,104,0.0053,8.9,6950.74
2024-01-30,EAST,29666,0.0143,160325.71,109388,4.56,99.59,135.87,61.00,130,100,0.0024,7.5,6968.19
2024-01-30,NORTH,21316,0.0140,50826.33,53319,4.49,99.82,121.56,69.31,85,87,0.0074,7.8,7699.61
2024-01-30,NORTHEAST,20556,0.0080,57770.43,96465,4.50,99.61,148.58,40.71,178,112,0.0072,6.6,8824.26
2024-01-30,NORTHWEST,15933,0.0112,132610.68,197628,4.17,99.62,227.29,44.34,22,111,0.0043,7.7,1819.30
2024-01-30,SOUTH,15911,0.0084,114044.57,58664,4.61,99.70,228.33,43.28,132,114,0.0057,7.5,8490.40
2024-01-30,SOUTHEAST,28350,0.0013,57609.35,164765,4.44,99.36,77.44,39.65,32,124,0.0026,7.6,3964.54
2024-01-30,SOUTHWEST,30157,0.0010,101270.02,84260,4.15,99.47,196.48,41.75,40,110,0.0076,7.1,3344.96
2024-01-30,WEST,29208,0.0048,89073.80,185737,4.61,99.48,103.90,42.83,132,21,0.0037,7.9,1575.57
2024-01-31,CENTRAL,31478,0.0029,107395.27,186906,4.20,99.77,202.19,69.04,72,116,0.0029,7.4,2945.08
2024-01-31,EAST,27894,0.0099,139005.39,63934,4.30,99.71,117.92,62.53,81,91,0.0021,7.3,8071.10
2024-01-31,NORTH,27733,0.0072,140636.03,174937,4.23,99.81,106.50,63.18,151,151,0.0055,6.4,4206.98
2024-01-31,NORTHEAST,16434,0.0082,61234.26,67015,4.64,99.88,101.19,62.10,61,104,0.0062,8.6,3589.15
2024-01-31,NORTHWEST,34609,0.0105,109098.69,176977,4.34,99.56,103.37,68.45,24,176,0.0028,7.6,7197.48
2024-01-31,SOUTH,22347,0.0072,104662.70,91705,4.22,99.32,215.72,44.07,146,30,0.0038,6.7,9495.89
2024-01-31,SOUTHEAST,31544,0.0140,87176.57,67037,4.69,99.78,221.26,59.23,114,75,0.0041,8.4,1640.17
2024-01-31,SOUTHWEST,29881,0.0017,106334.90,137331,4.67,99.77,244.95,58.05,77,91,0.0026,6.6,6479.77
2024-01-31,WEST,28382,0.0012,118760.10,117773,4.05,99.48,84.86,36.23,24,104,0.0038,6.3,9742.01
2024-02-01,CENTRAL,31522,0.0069,120504.38,190360,4.29,99.51,187.05,73.84,161,104,0.0039,7.1,7756.76
2024-02-01,EAST,26420,0.0012,49915.27,158127,4.25,99.51,68.05,52.46,31,46,0.0069,6.1,6458.42
2024-02-01,NORTH,18189,0.0143,111496.62,56414,4.47,99.68,234.34,62.91,29,167,0.0033,6.9,2969.64
2024-02-01,NORTHEAST,24978,0.0046,129901.92,98663,4.01,99.42,181.63,74.64,66,118,0.0075,6.8,8059.70
2024-02-01,NORTHWEST,25336,0.0099,73179.37,174647,4.10,99.53,132.62,63.75,53,70,0.0069,8.9,8627.82
2024-02-01,SOUTH,16648,0.0126,94737.55,118082,4.59,99.77,157.28,76.59,53,15,0.0037,7.8,7315.12
2024-02-01,SOUTHEAST,32812,0.0134,102885.57,90515,4.23,99.89,220.16,55.45,122,113,0.0079,6.1,8675.26
2024-02-01,SOUTHWEST,16216,0.0148,149393.82,149730,4.47,99.78,58.89,16.14,103,116,0.0027,6.0,2887.31
2024-02-01,WEST,21688,0.0051,120296.17,180274,4.49,99.30,118.00,65.59,165,41,0.0043,7.7,9769.54
2024-02-02,CENTRAL,33007,0.0129,118369.50,80782,4.24,99.70,232.05,67.81,162,71,0.0022,8.8,5864.14
2024-02-02,EAST,21850,0.0034,66304.82,88488,4.72,99.56,146.87,53.17,134,42,0.0074,7.6,3900.42
2024-02-02,NORTH,29561,0.0060,130393.47,132843,4.57,99.47,100.68,24.55,90,118,0.0060,8.1,4675.94
2024-02-02,NORTHEAST,32357,0.0062,88200.74,163790,4.67,99.41,71.98,51.36,185,24,0.0047,8.6,6796.81
2024-02-02,NORTHWEST,25328,0.0057,111451.92,171009,4.42,99.73,116.69,74.34,27,30,0.0072,6.4,8724.21
2024-02-02,SOUTH,28278,0.0017,66441.79,94848,4.38,99.73,131.37,15.16,200,16,0.0078,7.2,7472.76
2024-02-02,SOUTHEAST,18457,0.0148,61026.49,65555,4.12,99.87,188.36,53.48,96,42,0.0059,7.0,8843.85
2024-02-02,SOUTHWEST,30274,0.0130,101360.65,169085,4.46,99.39,255.71,32.98,155,56,0.0055,6.8,4819.72
2024-02-02,WEST,24074,0.0140,130777.88,98868,4.59,99.86,93.09,34.28,86,36,0.0053,8.2,3331.34
2024-02-03,CENTRAL,18453,0.0041,106326.62,197948,4.21,99.47,129.45,47.32,160,166,0.0034,8.5,3150.07
2024-02-03,EAST,21189,0.0128,73089.01,137929,4.25,99.43,120.61,29.65,68,28,0.0070,8.2,8763.63
2024-02-03,NORTH,15967,0.0138,56578.64,178298,4.20,99.29,106.09,50.46,78,123,0.0046,7.4,7504.43
2024-02-03,NORTHEAST,24950,0.0113,123285.15,117409,4.12,99.53,128.64,47.57,32,27,0.0024,8.6,3551.63
2024-02-03,NORTHWEST,28547,0.0105,124517.74,61422,4.09,99.84,52.65,57.50,90,34,0.0024,8.5,7478.27
2024-02-03,SOUTH,24586,0.0093,127566.71,123878,4.45,99.67,133.73,19.10,102,135,0.0024,7.0,9635.27
2024-02-03,SOUTHEAST,23564,0.0093,108354.79,131240,4.38,99.72,162.23,36.35,71,156,0.0055,6.3,1186.34
2024-02-03,SOUTHWEST,29965,0.0029,70557.99,169172,4.47,99.84,157.81,53.66,200,132,0.0071,8.1,8016.55
2024-02-03,WEST,24640,0.0140,50525.55,118503,4.31,99.43,82.91,17.82,194,127,0.0060,6.7,8133.75
2024-02-04,CENTRAL,34865,0.0039,71264.72,119225,4.48,99.74,192.25,40.17,142,102,0.0061,8.4,9549.17
2024-02-04,EAST,22726,0.0036,68456.13,61165,4.35,99.57,231.68,20.54,140,131,0.0059,7.4,4802.76
2024-02-04,NORTH,33275,0.0055,98449.02,66088,4.28,99.70,143.99,58.17,95,123,0.0038,6.1,9572.72
2024-02-04,NORTHEAST,16188,0.0084,92645.58,135456,4.20,99.78,133.65,19.76,186,41,0.0022,7.4,2053.42
2024-02-04,NORTHWEST,22946,0.0017,136430.45,165401,4.64,99.44,137.35,78.07,136,113,0.0071,8.1,1562.80
2024-02-04,SOUTH,18343,0.0098,99771.48,119061,4.24,99.72,274.57,30.28,84,32,0.0071,8.7,5367.66
2024-02-04,SOUTHEAST,15445,0.0015,128945.91,92290,4.69,99.51,268.31,78.92,73,113,0.0042,6.4,9713.55
2024-02-04,SOUTHWEST,19821,0.0012,117978.93,173294,4.67,99.62,158.06,21.76,70,99,0.0034,7.6,6154.19
2024-02-04,WEST,18861,0.0045,87968.31,103618,4.51,99.53,276.91,75.80,173,79,0.0041,8.5,7574.10
2024-02-05,CENTRAL,29638,0.0010,90956.27,185527,4.77,99.64,269.93,55.84,168,180,0.0051,6.5,9455.77
2024-02-05,EAST,18976,0.0032,100274.36,191320,4.26,99.77,90.86,28.85,145,81,0.0033,7.9,7860.99
2024-02-05,NORTH,17812,0.0135,140171.93,54118,4.31,99.85,244.14,52.05,142,72,0.0060,8.7,1656.08
2024-02-05,NORTHEAST,19960,0.0038,130046.62,83070,4.13,99.79,279.45,76.80,35,167,0.0080,8.0,1048.30
2024-02-05,NORTHWEST,21802,0.0129,111329.05,149190,4.71,99.82,180.51,29.86,92,41,0.0035,7.1,1602.72
2024-02-05,SOUTH,22928,0.0099,122256.51,150736,4.02,99.50,239.27,68.65,69,156,0.0047,6.0,4261.21
2024-02-05,SOUTHEAST,29490,0.0138,125074.21,65217,4.54,99.45,251.92,50.99,21,47,0.0020,6.1,3626.39
2024-02-05,SOUTHWEST,24235,0.0142,112351.00,130716,4.61,99.36,273.13,32.13,26,165,0.0065,8.8,1088.47
2024-02-05,WEST,34415,0.0096,61938.70,104307,4.52,99.80,255.19,63.33,175,94,0.0024,7.3,7576.71
2024-02-06,CENTRAL,25608,0.0070,119881.66,113447,4.53,99.28,232.94,77.52,193,148,0.0038,7.1,1412.56
2024-02-06,EAST,15461,0.0058,85389.41,122091,4.49,99.71,183.57,65.97,84,28,0.0046,6.1,5645.06
2024-02-06,NORTH,32175,0.0024,67815.69,118590,4.56,99.58,190.72,62.34,171,119,0.0057,6.5,7179.17
2024-02-06,NORTHEAST,28147,0.0069,82496.07,193133,4.57,99.57,298.32,53.12,42,26,0.0058,7.1,1930.87
2024-02-06,NORTHWEST,33291,0.0139,105371.06,144513,4.79,99.65,141.26,48.68,143,166,0.0051,6.8,1927.48
2024-02-06,SOUTH,21582,0.0086,88558.95,144305,4.64,99.52,118.01,41.12,192,54,0.0039,7.7,2097.95
2024-02-06,SOUTHEAST,28322,0.0107,69609.32,152782,4.40,99.87,126.97,32.14,87,88,0.0021,7.8,5780.98
2024-02-06,SOUTHWEST,24908,0.0040,124821.77,82741,4.70,99.46,174.57,39.21,70,93,0.0027,8.2,2342.76
2024-02-06,WEST,25121,0.0148,48470.30,152832,4.63,99.27,95.13,56.27,100,49,0.0049,7.0,3193.03
2024-02-07,CENTRAL,24415,0.0136,85717.13,67838,4.62,99.45,54.87,37.78,158,44,0.0031,7.1,4509.94
2024-02-07,EAST,19922,0.0018,54971.14,155562,4.43,99.53,79.01,67.57,104,128,0.0075,8.0,9239.01
2024-02-07,NORTH,28725,0.0106,60070.32,63028,4.17,99.65,86.58,42.07,88,170,0.0028,8.1,8915.65
2024-02-07,NORTHEAST,17129,0.0133,131579.97,106750,4.13,99.77,68.98,43.69,33,106,0.0072,6.1,1226.42
2024-02-07,NORTHWEST,32231,0.0094,91562.05,187655,4.05,99.68,50.77,71.71,183,102,0.0064,6.8,5032.37
2024-02-07,SOUTH,27663,0.0052,123440.60,149227,4.24,99.44,250.93,66.87,113,116,0.0074,8.3,7108.52
2024-02-07,SOUTHEAST,27873,0.0059,83346.82,115487,4.61,99.42,272.84,27.51,198,132,0.0023,6.1,3311.22
2024-02-07,SOUTHWEST,27930,0.0082,151280.00,187831,4.67,99.71,55.81,31.38,140,137,0.0044,7.3,7004.31
2024-02-07,WEST,31889,0.0144,132433.45,174789,4.17,99.25,59.79,50.59,114,156,0.0047,7.3,2332.44
2024-02-08,CENTRAL,25403,0.0126,117376.08,186274,4.17,99.37,174.91,48.31,35,110,0.0049,6.2,3649.70
2024-02-08,EAST,23864,0.0028,160689.70,56914,4.25,99.80,232.24,61.46,159,119,0.0053,7.8,1658.73
2024-02-08,NORTH,26835,0.0074,129028.53,181721,4.53,99.63,51.91,78.39,154,49,0.0067,6.7,7538.90
2024-02-08,NORTHEAST,19760,0.0135,67664.17,197178,4.47,99.39,90.75,47.81,77,48,0.0034,6.1,5640.96
2024-02-08,NORTHWEST,27803,0.0086,141032.30,184189,4.63,99.26,165.13,38.48,166,116,0.0078,8.7,4465.38
2024-02-08,SOUTH,22614,0.0041,132790.51,73887,4.05,99.23,154.20,27.35,29,133,0.0057,6.1,2413.21
2024-02-08,SOUTHEAST,16828,0.0098,57563.07,197703,4.48,99.89,92.05,36.71,146,66,0.0042,9.0,3825.67
2024-02-08,SOUTHWEST,24810,0.0087,126272.05,183920,4.70,99.75,148.68,16.69,50,151,0.0070,8.5,3788.72
2024-02-08,WEST,22998,0.0119,85883.59,134305,4.73,99.53,199.70,66.92,150,95,0.0021,6.7,7702.46
2024-02-09,CENTRAL,29708,0.0028,53974.23,52772,4.29,99.32,62.95,40.33,131,113,0.0070,8.2,6312.04
2024-02-09,EAST,33823,0.0019,112041.45,75106,4.20,99.69,157.68,73.26,54,42,0.0074,8.2,1979.12
2024-02-09,NORTH,22285,0.0076,85240.13,182277,4.59,99.25,295.70,27.72,52,91,0.0030,6.1,7198.22
2024-02-09,NORTHEAST,33877,0.0091,143206.85,74706,4.76,99.69,229.85,34.36,95,89,0.0044,7.6,1201.49
2024-02-09,NORTHWEST,24736,0.0090,79908.29,59704,4.59,99.47,295.21,23.78,195,80,0.0070,6.9,7699.50
2024-02-09,SOUTH,33002,0.0087,47957.77,135079,4.10,99.40,160.98,35.09,30,33,0.0072,8.3,3149.32
2024-02-09,SOUTHEAST,19181,0.0128,143932.98,107606,4.25,99.46,155.29,78.66,29,132,0.0043,7.3,2058.71
2024-02-09,SOUTHWEST,18585,0.0077,58074.21,122470,4.39,99.42,150.86,19.43,129,21,0.0022,6.1,5103.78
2024-02-09,WEST,33368,0.0016,141431.83,136213,4.71,99.86,195.30,59.84,123,151,0.0071,8.7,2864.27
2024-02-10,CENTRAL,18941,0.0135,93379.82,73793,4.75,99.36,136.12,43.03,62,163,0.0026,8.1,2696.68
2024-02-10,EAST,17814,0.0099,86087.27,61390,4.39,99.77,134.63,56.34,167,18,0.0053,7.5,2258.92
2024-02-10,NORTH,24453,0.0078,75183.24,146912,4.08,99.35,260.20,31.89,200,83,0.0043,8.9,6487.82
2024-02-10,NORTHEAST,25612,0.0046,72693.29,50770,4.69,99.81,242.95,33.40,133,126,0.0078,7.6,1273.02
2024-02-10,NORTHWEST,30211,0.0058,87014.39,157963,4.55,99.50,178.26,66.43,30,20,0.0071,6.2,7666.01
2024-02-10,SOUTH,23154,0.0093,68469.81,159339,4.54,99.43,161.48,41.26,191,122,0.0075,7.4,7955.24
2024-02-10,SOUTHEAST,17145,0.0066,60717.08,178756,4.14,99.49,252.45,52.54,70,152,0.0033,8.5,1784.74
2024-02-10,SOUTHWEST,17806,0.0132,103737.82,183693,4.64,99.73,237.67,35.02,64,56,0.0056,6.8,1256.79
2024-02-10,WEST,20582,0.0129,74644.73,122137,4.07,99.73,59.39,24.94,197,142,0.0059,8.7,5482.46
2024-02-11,CENTRAL,28681,0.0089,65754.57,197314,4.05,99.72,180.36,45.04,138,22,0.0031,8.7,6013.43
2024-02-11,EAST,29768,0.0088,67714.70,127049,4.75,99.79,205.69,54.61,166,119,0.0029,6.0,3114.87
2024-02-11,NORTH,32727,0.0100,110715.55,51646,4.53,99.40,148.34,57.03,180,96,0.0051,7.9,7706.31
2024-02-11,NORTHEAST,26912,0.0141,113302.96,152826,4.26,99.24,208.01,70.98,142,155,0.0043,6.2,3345.17
2024-02-11,NORTHWEST,30492,0.0014,73863.30,129964,4.59,99.83,119.61,76.23,157,162,0.0073,8.8,3102.99
2024-02-11,SOUTH,28078,0.0140,56676.85,155674,4.71,99.77,190.35,31.88,198,97,0.0065,6.9,4427.52
2024-02-11,SOUTHEAST,24025,0.0057,135777.45,63602,4.23,99.88,177.54,78.67,26,88,0.0021,8.5,3811.72
2024-02-11,SOUTHWEST,31802,0.0073,74644.92,98509,4.21,99.34,200.00,77.09,185,111,0.0059,7.0,7835.23
2024-02-11,WEST,21346,0.0056,97513.88,57172,4.46,99.81,215.93,51.22,133,175,0.0079,6.1,4374.14
2024-02-12,CENTRAL,31208,0.0048,134221.44,121365,4.44,99.60,192.35,28.40,43,131,0.0036,8.8,1016.42
2024-02-12,EAST,29125,0.0017,98753.59,123715,4.25,99.56,88.71,45.62,27,163,0.0057,6.4,1175.20
2024-02-12,NORTH,16551,0.0079,118822.95,107676,4.55,99.27,89.42,37.11,193,40,0.0061,8.1,5362.11
2024-02-12,NORTHEAST,30923,0.0145,129408.26,177303,4.41,99.56,155.51,40.98,86,76,0.0041,6.8,9244.14
2024-02-12,NORTHWEST,28907,0.0039,148596.51,135054,4.06,99.32,174.50,49.37,22,174,0.0076,6.6,6947.40
2024-02-12,SOUTH,22866,0.0068,48872.22,146926,4.33,99.36,263.15,47.80,133,57,0.0054,8.1,1435.00
2024-02-12,SOUTHEAST,34970,0.0064,107473.71,176713,4.64,99.41,149.08,20.00,88,32,0.0076,6.8,1669.58
2024-02-12,SOUTHWEST,29953,0.0064,86363.84,85325,4.14,99.76,202.73,69.28,139,25,0.0021,7.7,8803.18
2024-02-12,WEST,15865,0.0053,128869.91,130728,4.19,99.81,267.13,48.61,173,160,0.0033,8.3,3854.03
2024-02-13,CENTRAL,34107,0.0036,148054.19,161713,4.16,99.65,100.38,74.50,130,71,0.0039,7.0,4541.60
2024-02-13,EAST,28082,0.0134,90147.65,95497,4.53,99.29,117.33,40.55,54,90,0.0026,8.2,2577.26
2024-02-13,NORTH,24057,0.0018,85761.27,114783,4.26,99.53,134.65,73.30,108,105,0.0042,7.6,8261.47
2024-02-13,NORTHEAST,20741,0.0149,77185.89,97853,4.68,99.69,135.06,76.13,91,96,0.0027,6.9,5467.76
2024-02-13,NORTHWEST,27568,0.0058,151597.08,136765,4.29,99.49,195.41,32.78,103,53,0.0047,8.7,5617.77
2024-02-13,SOUTH,26442,0.0038,56393.25,187287,4.22,99.60,286.50,41.41,172,34,0.0062,8.0,3989.79
2024-02-13,SOUTHEAST,30286,0.0108,140785.45,186001,4.10,99.78,170.21,24.82,153,86,0.0024,6.6,9884.09
2024-02-13,SOUTHWEST,27416,0.0106,96018.80,132070,4.38,99.26,237.25,30.93,53,158,0.0067,6.0,8303.48
2024-02-13,WEST,15128,0.0026,119392.67,191124,4.56,99.54,257.86,30.91,112,74,0.0060,8.2,2920.34
2024-02-14,CENTRAL,27692,0.0094,69148.27,112728,4.66,99.35,188.34,70.42,128,136,0.0077,8.2,6991.21
2024-02-14,EAST,15706,0.0095,145458.36,180951,4.38,99.66,188.26,47.66,93,136,0.0063,7.3,1888.12
2024-02-14,NORTH,29487,0.0080,131809.81,65256,4.62,99.83,272.54,33.30,150,90,0.0026,8.9,2474.02
2024-02-14,NORTHEAST,22506,0.0031,70214.27,148104,4.63,99.55,136.38,46.32,179,85,0.0022,6.6,8275.98
2024-02-14,NORTHWEST,21301,0.0017,89666.59,64269,4.40,99.57,193.37,63.46,34,53,0.0041,7.6,7850.84
2024-02-14,SOUTH,33913,0.0102,139716.94,94646,4.15,99.83,137.88,69.18,61,20,0.0047,6.4,2510.35
2024-02-14,SOUTHEAST,30814,0.0135,107097.09,194160,4.51,99.63,291.51,54.49,130,99,0.0064,6.1,3385.02
2024-02-14,SOUTHWEST,19179,0.0061,101910.71,165314,4.73,99.86,59.46,78.35,163,129,0.0050,6.5,9805.15
2024-02-14,WEST,30556,0.0020,81268.49,77524,4.18,99.48,77.58,79.86,176,33,0.0072,8.2,4977.16
2024-02-15,CENTRAL,22116,0.0095,155920.97,112753,4.15,99.47,94.08,33.00,197,159,0.0065,7.9,4693.26
2024-02-15,EAST,16946,0.0134,136950.92,145438,4.39,99.39,133.78,17.59,35,37,0.0063,7.5,3502.66
2024-02-15,NORTH,29939,0.0045,89780.94,199922,4.01,99.51,171.32,71.20,179,165,0.0056,6.2,8389.71
2024-02-15,NORTHEAST,25379,0.0050,102880.49,138466,4.15,99.67,263.30,31.11,188,152,0.0073,7.6,2897.78
2024-02-15,NORTHWEST,25140,0.0122,71393.60,170156,4.03,99.48,214.35,58.33,166,109,0.0073,8.7,8469.10
2024-02-15,SOUTH,32877,0.0021,126111.92,151360,4.57,99.29,184.01,42.39,132,24,0.0039,6.9,4100.83
2024-02-15,SOUTHEAST,17767,0.0047,84872.58,71033,4.41,99.57,255.45,32.93,178,133,0.0060,6.3,6218.37
2024-02-15,SOUTHWEST,18008,0.0037,67961.54,69285,4.64,99.43,89.13,19.40,152,133,0.0037,8.4,2097.72
2024-02-15,WEST,25560,0.0047,61600.74,186867,4.51,99.70,116.36,61.75,43,48,0.0062,7.2,9047.75
2024-02-16,CENTRAL,20424,0.0096,137813.03,108995,4.37,99.23,209.67,66.64,96,121,0.0078,9.0,9145.42
2024-02-16,EAST,28123,0.0079,80904.78,65055,4.67,99.45,93.40,27.66,160,85,0.0056,7.4,3809.53
2024-02-16,NORTH,31381,0.0036,77926.74,79358,4.15,99.31,115.13,31.90,80,90,0.0023,6.1,4395.16
2024-02-16,NORTHEAST,27615,0.0107,128971.93,88248,4.18,99.39,188.30,36.36,24,143,0.0072,8.8,5509.02
2024-02-16,NORTHWEST,29078,0.0047,73646.69,71894,4.51,99.72,139.66,48.99,154,155,0.0045,7.9,9896.00
2024-02-16,SOUTH,18949,0.0078,110374.76,122181,4.63,99.87,144.47,56.49,87,112,0.0047,6.5,8586.48
2024-02-16,SOUTHEAST,28626,0.0022,125367.47,186602,4.75,99.74,284.93,23.42,148,174,0.0050,6.9,6168.21
2024-02-16,SOUTHWEST,31008,0.0012,151836.98,199707,4.69,99.74,138.10,43.37,85,117,0.0031,6.9,8295.89
2024-02-16,WEST,28876,0.0086,108032.61,167497,4.48,99.30,214.98,15.08,61,103,0.0030,8.5,3000.26
2024-02-17,CENTRAL,24248,0.0068,67109.30,130832,4.28,99.52,255.41,33.57,101,54,0.0050,8.6,9056.34
2024-02-17,EAST,28979,0.0066,131042.45,188516,4.70,99.62,272.49,52.83,104,87,0.0040,8.9,6092.30
2024-02-17,NORTH,16552,0.0061,54122.25,172930,4.67,99.72,80.80,26.78,48,136,0.0048,8.9,6461.88
2024-02-17,NORTHEAST,29455,0.0034,60662.43,122237,4.13,99.71,230.87,77.31,82,157,0.0067,8.3,2888.45
2024-02-17,NORTHWEST,18464,0.0139,55461.18,74924,4.01,99.48,110.07,57.70,67,148,0.0068,7.5,9483.80
2024-02-17,SOUTH,25059,0.0122,101502.62,192356,4.09,99.64,86.64,71.88,166,79,0.0026,8.6,7316.96
