UNIT_ID,OPERATION,MACHINE_ID,SHIFT,RUN_TS
U-00089,REFLOW,REF-03,SWING,2026-02-07T00:00:00
U-00089,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-07T00:00:00
U-00089,FUNCTIONAL_TEST,TST-01,SWING,2026-02-07T00:00:00
U-00090,SMT_PLACEMENT,SMT-01,SWING,2026-02-07T00:00:00
U-00090,REFLOW,REF-02,SWING,2026-02-07T00:00:00
U-00090,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-07T00:00:00
U-00090,FUNCTIONAL_TEST,TST-02,SWING,2026-02-07T00:00:00
U-00091,SMT_PLACEMENT,SMT-01,SWING,2026-02-16T00:00:00
U-00091,REFLOW,REF-01,SWING,2026-02-16T00:00:00
U-00091,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-16T00:00:00
U-00091,FUNCTIONAL_TEST,TST-01,SWING,2026-02-16T00:00:00
U-00092,SMT_PLACEMENT,SMT-01,SWING,2026-02-22T00:00:00
U-00092,REFLOW,REF-02,SWING,2026-02-22T00:00:00
U-00092,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-22T00:00:00
U-00092,FUNCTIONAL_TEST,TST-02,SWING,2026-02-22T00:00:00
U-00093,SMT_PLACEMENT,SMT-02,NIGHT,2026-02-21T00:00:00
U-00093,REFLOW,REF-02,NIGHT,2026-02-21T00:00:00
U-00093,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-21T00:00:00
U-00093,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-21T00:00:00
U-00094,SMT_PLACEMENT,SMT-01,DAY,2026-02-18T00:00:00
U-00094,REFLOW,REF-01,DAY,2026-02-18T00:00:00
U-00094,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-18T00:00:00
U-00094,FUNCTIONAL_TEST,TST-01,DAY,2026-02-18T00:00:00
U-00095,SMT_PLACEMENT,SMT-02,SWING,2026-02-04T00:00:00
U-00095,REFLOW,REF-01,SWING,2026-02-04T00:00:00
U-00095,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-04T00:00:00
U-00095,FUNCTIONAL_TEST,TST-02,SWING,2026-02-04T00:00:00
U-00096,SMT_PLACEMENT,SMT-01,SWING,2026-02-13T00:00:00
U-00096,REFLOW,REF-01,SWING,2026-02-13T00:00:00
U-00096,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-13T00:00:00
U-00096,FUNCTIONAL_TEST,TST-01,SWING,2026-02-13T00:00:00
U-00097,SMT_PLACEMENT,SMT-01,SWING,2026-02-13T00:00:00
U-00097,REFLOW,REF-03,SWING,2026-02-13T00:00:00
U-00097,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-13T00:00:00
U-00097,FUNCTIONAL_TEST,TST-01,SWING,2026-02-13T00:00:00
U-00098,SMT_PLACEMENT,SMT-02,SWING,2026-02-11T00:00:00
U-00098,REFLOW,REF-03,SWING,2026-02-11T00:00:00
U-00098,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-11T00:00:00
U-00098,FUNCTIONAL_TEST,TST-01,SWING,2026-02-11T00:00:00
U-00099,SMT_PLACEMENT,SMT-02,NIGHT,2026-02-21T00:00:00
U-00099,REFLOW,REF-01,NIGHT,2026-02-21T00:00:00
U-00099,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-21T00:00:00
U-00099,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-21T00:00:00
U-00100,SMT_PLACEMENT,SMT-01,DAY,2026-02-17T00:00:00
U-00100,REFLOW,REF-02,DAY,2026-02-17T00:00:00
U-00100,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-17T00:00:00
U-00100,FUNCTIONAL_TEST,TST-01,DAY,2026-02-17T00:00:00
U-00101,SMT_PLACEMENT,SMT-01,DAY,2026-02-10T00:00:00
U-00101,REFLOW,REF-03,DAY,2026-02-10T00:00:00
U-00101,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-10T00:00:00
U-00101,FUNCTIONAL_TEST,TST-01,DAY,2026-02-10T00:00:00
U-00102,SMT_PLACEMENT,SMT-03,DAY,2026-02-06T00:00:00
U-00102,REFLOW,REF-03,DAY,2026-02-06T00:00:00
U-00102,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-06T00:00:00
U-00102,FUNCTIONAL_TEST,TST-02,DAY,2026-02-06T00:00:00
U-00103,SMT_PLACEMENT,SMT-01,SWING,2026-02-13T00:00:00
U-00103,REFLOW,REF-03,SWING,2026-02-13T00:00:00
U-00103,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-13T00:00:00
U-00103,FUNCTIONAL_TEST,TST-01,SWING,2026-02-13T00:00:00
U-00104,SMT_PLACEMENT,SMT-01,DAY,2026-02-06T00:00:00
U-00104,REFLOW,REF-03,DAY,2026-02-06T00:00:00
U-00104,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-06T00:00:00
U-00104,FUNCTIONAL_TEST,TST-02,DAY,2026-02-06T00:00:00
U-00105,SMT_PLACEMENT,SMT-01,DAY,2026-02-11T00:00:00
U-00105,REFLOW,REF-02,DAY,2026-02-11T00:00:00
U-00105,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-11T00:00:00
U-00105,FUNCTIONAL_TEST,TST-01,DAY,2026-02-11T00:00:00
U-00106,SMT_PLACEMENT,SMT-01,SWING,2026-02-11T00:00:00
U-00106,REFLOW,REF-01,SWING,2026-02-11T00:00:00
U-00106,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-11T00:00:00
U-00106,FUNCTIONAL_TEST,TST-02,SWING,2026-02-11T00:00:00
U-00107,SMT_PLACEMENT,SMT-01,DAY,2026-02-18T00:00:00
U-00107,REFLOW,REF-03,DAY,2026-02-18T00:00:00
U-00107,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-18T00:00:00
U-00107,FUNCTIONAL_TEST,TST-02,DAY,2026-02-18T00:00:00
U-00108,SMT_PLACEMENT,SMT-01,DAY,2026-02-04T00:00:00
U-00108,REFLOW,REF-01,DAY,2026-02-04T00:00:00
U-00108,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-04T00:00:00
U-00108,FUNCTIONAL_TEST,TST-02,DAY,2026-02-04T00:00:00
U-00109,SMT_PLACEMENT,SMT-01,DAY,2026-02-07T00:00:00
U-00109,REFLOW,REF-01,DAY,2026-02-07T00:00:00
U-00109,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-07T00:00:00
U-00109,FUNCTIONAL_TEST,TST-02,DAY,2026-02-07T00:00:00
U-00110,SMT_PLACEMENT,SMT-02,DAY,2026-02-19T00:00:00
U-00110,REFLOW,REF-01,DAY,2026-02-19T00:00:00
U-00110,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-19T00:00:00
U-00110,FUNCTIONAL_TEST,TST-02,DAY,2026-02-19T00:00:00
U-00111,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-14T00:00:00
U-00111,REFLOW,REF-02,NIGHT,2026-02-14T00:00:00
U-00111,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-14T00:00:00
U-00111,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-14T00:00:00
U-00112,SMT_PLACEMENT,SMT-01,DAY,2026-02-19T00:00:00
U-00112,REFLOW,REF-01,DAY,2026-02-19T00:00:00
U-00112,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-19T00:00:00
U-00112,FUNCTIONAL_TEST,TST-01,DAY,2026-02-19T00:00:00
U-00113,SMT_PLACEMENT,SMT-02,DAY,2026-02-03T00:00:00
U-00113,REFLOW,REF-02,DAY,2026-02-03T00:00:00
U-00113,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-03T00:00:00
U-00113,FUNCTIONAL_TEST,TST-02,DAY,2026-02-03T00:00:00
U-00114,SMT_PLACEMENT,SMT-01,SWING,2026-02-07T00:00:00
U-00114,REFLOW,REF-01,SWING,2026-02-07T00:00:00
U-00114,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-07T00:00:00
U-00114,FUNCTIONAL_TEST,TST-02,SWING,2026-02-07T00:00:00
U-00115,SMT_PLACEMENT,SMT-01,DAY,2026-02-21T00:00:00
U-00115,REFLOW,REF-01,DAY,2026-02-21T00:00:00
U-00115,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-21T00:00:00
U-00115,FUNCTIONAL_TEST,TST-02,DAY,2026-02-21T00:00:00
U-00116,SMT_PLACEMENT,SMT-01,SWING,2026-02-02T00:00:00
U-00116,REFLOW,REF-03,SWING,2026-02-02T00:00:00
U-00116,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-02T00:00:00
U-00116,FUNCTIONAL_TEST,TST-01,SWING,2026-02-02T00:00:00
U-00117,SMT_PLACEMENT,SMT-03,DAY,2026-02-17T00:00:00
U-00117,REFLOW,REF-02,DAY,2026-02-17T00:00:00
U-00117,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-17T00:00:00
U-00117,FUNCTIONAL_TEST,TST-02,DAY,2026-02-17T00:00:00
U-00118,SMT_PLACEMENT,SMT-01,DAY,2026-02-11T00:00:00
U-00118,REFLOW,REF-02,DAY,2026-02-11T00:00:00
U-00118,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-11T00:00:00
U-00118,FUNCTIONAL_TEST,TST-01,DAY,2026-02-11T00:00:00
U-00119,SMT_PLACEMENT,SMT-01,SWING,2026-02-13T00:00:00
U-00119,REFLOW,REF-01,SWING,2026-02-13T00:00:00
U-00119,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-13T00:00:00
U-00119,FUNCTIONAL_TEST,TST-02,SWING,2026-02-13T00:00:00
U-00120,SMT_PLACEMENT,SMT-02,SWING,2026-02-12T00:00:00
U-00120,REFLOW,REF-01,SWING,2026-02-12T00:00:00
U-00120,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-12T00:00:00
U-00120,FUNCTIONAL_TEST,TST-01,SWING,2026-02-12T00:00:00
U-00121,SMT_PLACEMENT,SMT-01,SWING,2026-02-03T00:00:00
U-00121,REFLOW,REF-01,SWING,2026-02-03T00:00:00
U-00121,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-03T00:00:00
U-00121,FUNCTIONAL_TEST,TST-02,SWING,2026-02-03T00:00:00
U-00122,SMT_PLACEMENT,SMT-01,SWING,2026-02-22T00:00:00
U-00122,REFLOW,REF-02,SWING,2026-02-22T00:00:00
U-00122,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-22T00:00:00
U-00122,FUNCTIONAL_TEST,TST-01,SWING,2026-02-22T00:00:00
U-00123,SMT_PLACEMENT,SMT-02,DAY,2026-02-20T00:00:00
U-00123,REFLOW,REF-03,DAY,2026-02-20T00:00:00
U-00123,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-20T00:00:00
U-00123,FUNCTIONAL_TEST,TST-02,DAY,2026-02-20T00:00:00
U-00124,SMT_PLACEMENT,SMT-02,DAY,2026-02-22T00:00:00
U-00124,REFLOW,REF-01,DAY,2026-02-22T00:00:00
U-00124,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-22T00:00:00
U-00124,FUNCTIONAL_TEST,TST-01,DAY,2026-02-22T00:00:00
U-00125,SMT_PLACEMENT,SMT-01,SWING,2026-02-15T00:00:00
U-00125,REFLOW,REF-02,SWING,2026-02-15T00:00:00
U-00125,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-15T00:00:00
U-00125,FUNCTIONAL_TEST,TST-02,SWING,2026-02-15T00:00:00
U-00126,SMT_PLACEMENT,SMT-01,DAY,2026-02-12T00:00:00
U-00126,REFLOW,REF-02,DAY,2026-02-12T00:00:00
U-00126,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-12T00:00:00
U-00126,FUNCTIONAL_TEST,TST-02,DAY,2026-02-12T00:00:00
U-00127,SMT_PLACEMENT,SMT-01,SWING,2026-02-12T00:00:00
U-00127,REFLOW,REF-02,SWING,2026-02-12T00:00:00
U-00127,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-12T00:00:00
U-00127,FUNCTIONAL_TEST,TST-02,SWING,2026-02-12T00:00:00
U-00128,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-09T00:00:00
U-00128,REFLOW,REF-01,NIGHT,2026-02-09T00:00:00
U-00128,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-09T00:00:00
U-00128,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-09T00:00:00
U-00129,SMT_PLACEMENT,SMT-01,SWING,2026-02-15T00:00:00
U-00129,REFLOW,REF-01,SWING,2026-02-15T00:00:00
U-00129,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-15T00:00:00
U-00129,FUNCTIONAL_TEST,TST-02,SWING,2026-02-15T00:00:00
U-00130,SMT_PLACEMENT,SMT-01,DAY,2026-02-19T00:00:00
U-00130,REFLOW,REF-01,DAY,2026-02-19T00:00:00
U-00130,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-19T00:00:00
U-00130,FUNCTIONAL_TEST,TST-02,DAY,2026-02-19T00:00:00
U-00131,SMT_PLACEMENT,SMT-02,SWING,2026-02-18T00:00:00
U-00131,REFLOW,REF-03,SWING,2026-02-18T00:00:00
U-00131,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-18T00:00:00
U-00131,FUNCTIONAL_TEST,TST-01,SWING,2026-02-18T00:00:00
U-00132,SMT_PLACEMENT,SMT-01,SWING,2026-02-07T00:00:00
U-00132,REFLOW,REF-02,SWING,2026-02-07T00:00:00
U-00132,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-07T00:00:00
U-00132,FUNCTIONAL_TEST,TST-02,SWING,2026-02-07T00:00:00
U-00133,SMT_PLACEMENT,SMT-01,SWING,2026-02-05T00:00:00
U-00133,REFLOW,REF-02,SWING,2026-02-05T00:00:00
U-00133,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-05T00:00:00
U-00133,FUNCTIONAL_TEST,TST-01,SWING,2026-02-05T00:00:00
U-00134,SMT_PLACEMENT,SMT-03,DAY,2026-02-22T00:00:00
U-00134,REFLOW,REF-01,DAY,2026-02-22T00:00:00
U-00134,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-22T00:00:00
U-00134,FUNCTIONAL_TEST,TST-02,DAY,2026-02-22T00:00:00
U-00135,SMT_PLACEMENT,SMT-02,DAY,2026-02-08T00:00:00
U-00135,REFLOW,REF-03,DAY,2026-02-08T00:00:00
U-00135,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-08T00:00:00
U-00135,FUNCTIONAL_TEST,TST-01,DAY,2026-02-08T00:00:00
U-00136,SMT_PLACEMENT,SMT-01,SWING,2026-02-17T00:00:00
U-00136,REFLOW,REF-02,SWING,2026-02-17T00:00:00
U-00136,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-17T00:00:00
U-00136,FUNCTIONAL_TEST,TST-02,SWING,2026-02-17T00:00:00
U-00137,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-09T00:00:00
U-00137,REFLOW,REF-01,NIGHT,2026-02-09T00:00:00
U-00137,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-09T00:00:00
U-00137,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-09T00:00:00
U-00138,SMT_PLACEMENT,SMT-03,DAY,2026-02-14T00:00:00
U-00138,REFLOW,REF-01,DAY,2026-02-14T00:00:00
U-00138,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-14T00:00:00
U-00138,FUNCTIONAL_TEST,TST-02,DAY,2026-02-14T00:00:00
U-00139,SMT_PLACEMENT,SMT-02,DAY,2026-02-19T00:00:00
U-00139,REFLOW,REF-01,DAY,2026-02-19T00:00:00
U-00139,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-19T00:00:00
U-00139,FUNCTIONAL_TEST,TST-01,DAY,2026-02-19T00:00:00
U-00140,SMT_PLACEMENT,SMT-03,NIGHT,2026-02-17T00:00:00
U-00140,REFLOW,REF-02,NIGHT,2026-02-17T00:00:00
U-00140,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-17T00:00:00
U-00140,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-17T00:00:00
U-00141,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-03T00:00:00
U-00141,REFLOW,REF-03,NIGHT,2026-02-03T00:00:00
U-00141,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-03T00:00:00
U-00141,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-03T00:00:00
U-00142,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-17T00:00:00
U-00142,REFLOW,REF-01,NIGHT,2026-02-17T00:00:00
U-00142,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-17T00:00:00
U-00142,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-17T00:00:00
U-00143,SMT_PLACEMENT,SMT-02,DAY,2026-02-18T00:00:00
U-00143,REFLOW,REF-01,DAY,2026-02-18T00:00:00
U-00143,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-18T00:00:00
U-00143,FUNCTIONAL_TEST,TST-02,DAY,2026-02-18T00:00:00
U-00144,SMT_PLACEMENT,SMT-01,DAY,2026-02-12T00:00:00
U-00144,REFLOW,REF-02,DAY,2026-02-12T00:00:00
U-00144,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-12T00:00:00
U-00144,FUNCTIONAL_TEST,TST-02,DAY,2026-02-12T00:00:00
U-00145,SMT_PLACEMENT,SMT-01,SWING,2026-02-06T00:00:00
U-00145,REFLOW,REF-01,SWING,2026-02-06T00:00:00
U-00145,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-06T00:00:00
U-00145,FUNCTIONAL_TEST,TST-02,SWING,2026-02-06T00:00:00
U-00146,SMT_PLACEMENT,SMT-01,SWING,2026-02-10T00:00:00
U-00146,REFLOW,REF-02,SWING,2026-02-10T00:00:00
U-00146,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-10T00:00:00
U-00146,FUNCTIONAL_TEST,TST-01,SWING,2026-02-10T00:00:00
U-00147,SMT_PLACEMENT,SMT-03,DAY,2026-02-09T00:00:00
U-00147,REFLOW,REF-02,DAY,2026-02-09T00:00:00
U-00147,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-09T00:00:00
U-00147,FUNCTIONAL_TEST,TST-01,DAY,2026-02-09T00:00:00
U-00148,SMT_PLACEMENT,SMT-01,DAY,2026-02-04T00:00:00
U-00148,REFLOW,REF-01,DAY,2026-02-04T00:00:00
U-00148,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-04T00:00:00
U-00148,FUNCTIONAL_TEST,TST-01,DAY,2026-02-04T00:00:00
U-00149,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-16T00:00:00
U-00149,REFLOW,REF-01,NIGHT,2026-02-16T00:00:00
U-00149,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-16T00:00:00
U-00149,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-16T00:00:00
U-00150,SMT_PLACEMENT,SMT-01,DAY,2026-02-03T00:00:00
U-00150,REFLOW,REF-01,DAY,2026-02-03T00:00:00
U-00150,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-03T00:00:00
U-00150,FUNCTIONAL_TEST,TST-01,DAY,2026-02-03T00:00:00
U-00151,SMT_PLACEMENT,SMT-01,DAY,2026-02-19T00:00:00
U-00151,REFLOW,REF-01,DAY,2026-02-19T00:00:00
U-00151,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-19T00:00:00
U-00151,FUNCTIONAL_TEST,TST-02,DAY,2026-02-19T00:00:00
U-00152,SMT_PLACEMENT,SMT-01,DAY,2026-02-14T00:00:00
U-00152,REFLOW,REF-03,DAY,2026-02-14T00:00:00
U-00152,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-14T00:00:00
U-00152,FUNCTIONAL_TEST,TST-01,DAY,2026-02-14T00:00:00
U-00153,SMT_PLACEMENT,SMT-02,DAY,2026-02-02T00:00:00
U-00153,REFLOW,REF-02,DAY,2026-02-02T00:00:00
U-00153,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-02T00:00:00
U-00153,FUNCTIONAL_TEST,TST-01,DAY,2026-02-02T00:00:00
U-00154,SMT_PLACEMENT,SMT-01,SWING,2026-02-05T00:00:00
U-00154,REFLOW,REF-01,SWING,2026-02-05T00:00:00
U-00154,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-05T00:00:00
U-00154,FUNCTIONAL_TEST,TST-01,SWING,2026-02-05T00:00:00
U-00155,SMT_PLACEMENT,SMT-03,DAY,2026-02-16T00:00:00
U-00155,REFLOW,REF-01,DAY,2026-02-16T00:00:00
U-00155,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-16T00:00:00
U-00155,FUNCTIONAL_TEST,TST-02,DAY,2026-02-16T00:00:00
U-00156,SMT_PLACEMENT,SMT-03,NIGHT,2026-02-18T00:00:00
U-00156,REFLOW,REF-01,NIGHT,2026-02-18T00:00:00
U-00156,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-18T00:00:00
U-00156,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-18T00:00:00
U-00157,SMT_PLACEMENT,SMT-01,DAY,2026-02-13T00:00:00
U-00157,REFLOW,REF-02,DAY,2026-02-13T00:00:00
U-00157,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-13T00:00:00
U-00157,FUNCTIONAL_TEST,TST-01,DAY,2026-02-13T00:00:00
U-00158,SMT_PLACEMENT,SMT-01,DAY,2026-02-16T00:00:00
U-00158,REFLOW,REF-02,DAY,2026-02-16T00:00:00
U-00158,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-16T00:00:00
U-00158,FUNCTIONAL_TEST,TST-02,DAY,2026-02-16T00:00:00
U-00159,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-04T00:00:00
U-00159,REFLOW,REF-03,NIGHT,2026-02-04T00:00:00
U-00159,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-04T00:00:00
U-00159,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-04T00:00:00
U-00160,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-12T00:00:00
U-00160,REFLOW,REF-03,NIGHT,2026-02-12T00:00:00
U-00160,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-12T00:00:00
U-00160,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-12T00:00:00
U-00161,SMT_PLACEMENT,SMT-01,DAY,2026-02-14T00:00:00
U-00161,REFLOW,REF-01,DAY,2026-02-14T00:00:00
U-00161,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-14T00:00:00
U-00161,FUNCTIONAL_TEST,TST-02,DAY,2026-02-14T00:00:00
U-00162,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-05T00:00:00
U-00162,REFLOW,REF-01,NIGHT,2026-02-05T00:00:00
U-00162,FINAL_ASSEMBLY,ASM-01,NIGHT,2026-02-05T00:00:00
U-00162,FUNCTIONAL_TEST,TST-01,NIGHT,2026-02-05T00:00:00
U-00163,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-20T00:00:00
U-00163,REFLOW,REF-01,NIGHT,2026-02-20T00:00:00
U-00163,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-20T00:00:00
U-00163,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-20T00:00:00
U-00164,SMT_PLACEMENT,SMT-02,SWING,2026-02-22T00:00:00
U-00164,REFLOW,REF-01,SWING,2026-02-22T00:00:00
U-00164,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-22T00:00:00
U-00164,FUNCTIONAL_TEST,TST-01,SWING,2026-02-22T00:00:00
U-00165,SMT_PLACEMENT,SMT-01,DAY,2026-02-03T00:00:00
U-00165,REFLOW,REF-01,DAY,2026-02-03T00:00:00
U-00165,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-03T00:00:00
U-00165,FUNCTIONAL_TEST,TST-02,DAY,2026-02-03T00:00:00
U-00166,SMT_PLACEMENT,SMT-01,DAY,2026-02-21T00:00:00
U-00166,REFLOW,REF-02,DAY,2026-02-21T00:00:00
U-00166,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-21T00:00:00
U-00166,FUNCTIONAL_TEST,TST-02,DAY,2026-02-21T00:00:00
U-00167,SMT_PLACEMENT,SMT-01,DAY,2026-02-07T00:00:00
U-00167,REFLOW,REF-01,DAY,2026-02-07T00:00:00
U-00167,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-07T00:00:00
U-00167,FUNCTIONAL_TEST,TST-02,DAY,2026-02-07T00:00:00
U-00168,SMT_PLACEMENT,SMT-02,DAY,2026-02-14T00:00:00
U-00168,REFLOW,REF-01,DAY,2026-02-14T00:00:00
U-00168,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-14T00:00:00
U-00168,FUNCTIONAL_TEST,TST-01,DAY,2026-02-14T00:00:00
U-00169,SMT_PLACEMENT,SMT-01,DAY,2026-02-22T00:00:00
U-00169,REFLOW,REF-03,DAY,2026-02-22T00:00:00
U-00169,FINAL_ASSEMBLY,ASM-01,DAY,2026-02-22T00:00:00
U-00169,FUNCTIONAL_TEST,TST-01,DAY,2026-02-22T00:00:00
U-00170,SMT_PLACEMENT,SMT-01,SWING,2026-02-20T00:00:00
U-00170,REFLOW,REF-03,SWING,2026-02-20T00:00:00
U-00170,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-20T00:00:00
U-00170,FUNCTIONAL_TEST,TST-01,SWING,2026-02-20T00:00:00
U-00171,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-08T00:00:00
U-00171,REFLOW,REF-01,NIGHT,2026-02-08T00:00:00
U-00171,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-08T00:00:00
U-00171,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-08T00:00:00
U-00172,SMT_PLACEMENT,SMT-02,DAY,2026-02-04T00:00:00
U-00172,REFLOW,REF-02,DAY,2026-02-04T00:00:00
U-00172,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-04T00:00:00
U-00172,FUNCTIONAL_TEST,TST-02,DAY,2026-02-04T00:00:00
U-00173,SMT_PLACEMENT,SMT-01,SWING,2026-02-16T00:00:00
U-00173,REFLOW,REF-02,SWING,2026-02-16T00:00:00
U-00173,FINAL_ASSEMBLY,ASM-01,SWING,2026-02-16T00:00:00
U-00173,FUNCTIONAL_TEST,TST-02,SWING,2026-02-16T00:00:00
U-00174,SMT_PLACEMENT,SMT-01,NIGHT,2026-02-06T00:00:00
U-00174,REFLOW,REF-01,NIGHT,2026-02-06T00:00:00
U-00174,FINAL_ASSEMBLY,ASM-02,NIGHT,2026-02-06T00:00:00
U-00174,FUNCTIONAL_TEST,TST-02,NIGHT,2026-02-06T00:00:00
U-00175,SMT_PLACEMENT,SMT-01,SWING,2026-02-04T00:00:00
U-00175,REFLOW,REF-01,SWING,2026-02-04T00:00:00
U-00175,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-04T00:00:00
U-00175,FUNCTIONAL_TEST,TST-02,SWING,2026-02-04T00:00:00
U-00176,SMT_PLACEMENT,SMT-01,DAY,2026-02-04T00:00:00
U-00176,REFLOW,REF-03,DAY,2026-02-04T00:00:00
U-00176,FINAL_ASSEMBLY,ASM-02,DAY,2026-02-04T00:00:00
U-00176,FUNCTIONAL_TEST,TST-02,DAY,2026-02-04T00:00:00
U-00177,SMT_PLACEMENT,SMT-03,SWING,2026-02-10T00:00:00
U-00177,REFLOW,REF-01,SWING,2026-02-10T00:00:00
U-00177,FINAL_ASSEMBLY,ASM-02,SWING,2026-02-10T00:00:00
