UNIT_ID,LOT_ID
U-00230,SA-PCBA-L14
U-00230,SA-BATT-L04
U-00230,SA-DISP-L03
U-00230,SA-ENC-L05
U-00231,SA-PCBA-L02
U-00231,SA-BATT-L02
U-00231,SA-DISP-L05
U-00231,SA-ENC-L07
U-00232,SA-PCBA-L16
U-00232,SA-BATT-L09
U-00232,SA-DISP-L08
U-00232,SA-ENC-L06
U-00233,SA-PCBA-L02
U-00233,SA-BATT-L08
U-00233,SA-DISP-L09
U-00233,SA-ENC-L06
U-00234,SA-PCBA-L10
U-00234,SA-BATT-L10
U-00234,SA-DISP-L07
U-00234,SA-ENC-L06
U-00235,SA-PCBA-L01
U-00235,SA-BATT-L06
U-00235,SA-DISP-L10
U-00235,SA-ENC-L03
U-00236,SA-PCBA-L08
U-00236,SA-BATT-L01
U-00236,SA-DISP-L09
U-00236,SA-ENC-L08
U-00237,SA-PCBA-L02
U-00237,SA-BATT-L01
U-00237,SA-DISP-L03
U-00237,SA-ENC-L03
U-00238,SA-PCBA-L04
U-00238,SA-BATT-L06
U-00238,SA-DISP-L05
U-00238,SA-ENC-L06
U-00239,SA-PCBA-L12
U-00239,SA-BATT-L04
U-00239,SA-DISP-L10
U-00239,SA-ENC-L03
U-00240,SA-PCBA-L19
U-00240,SA-BATT-L01
U-00240,SA-DISP-L03
U-00240,SA-ENC-L06
U-00241,SA-PCBA-L12
U-00241,SA-BATT-L06
U-00241,SA-DISP-L03
U-00241,SA-ENC-L02
U-00242,SA-PCBA-L14
U-00242,SA-BATT-L05
U-00242,SA-DISP-L02
U-00242,SA-ENC-L01
U-00243,SA-PCBA-L13
U-00243,SA-BATT-L02
U-00243,SA-DISP-L08
U-00243,SA-ENC-L04
U-00244,SA-PCBA-L13
U-00244,SA-BATT-L03
U-00244,SA-DISP-L07
U-00244,SA-ENC-L03
U-00245,SA-PCBA-L01
U-00245,SA-BATT-L07
U-00245,SA-DISP-L03
U-00245,SA-ENC-L07
U-00246,SA-PCBA-L09
U-00246,SA-BATT-L05
U-00246,SA-DISP-L05
U-00246,SA-ENC-L04
U-00247,SA-PCBA-L20
U-00247,SA-BATT-L08
U-00247,SA-DISP-L04
U-00247,SA-ENC-L02
U-00248,SA-PCBA-L16
U-00248,SA-BATT-L08
U-00248,SA-DISP-L05
U-00248,SA-ENC-L02
U-00249,SA-PCBA-L08
U-00249,SA-BATT-L05
U-00249,SA-DISP-L10
U-00249,SA-ENC-L01
U-00250,SA-PCBA-L02
U-00250,SA-BATT-L07
U-00250,SA-DISP-L09
U-00250,SA-ENC-L07
U-00251,SA-PCBA-L20
U-00251,SA-BATT-L10
U-00251,SA-DISP-L09
U-00251,SA-ENC-L03
U-00252,SA-PCBA-L03
U-00252,SA-BATT-L07
U-00252,SA-DISP-L04
U-00252,SA-ENC-L03
U-00253,SA-PCBA-L09
U-00253,SA-BATT-L09
U-00253,SA-DISP-L08
U-00253,SA-ENC-L01
U-00254,SA-PCBA-L04
U-00254,SA-BATT-L10
U-00254,SA-DISP-L02
U-00254,SA-ENC-L05
U-00255,SA-PCBA-L02
U-00255,SA-BATT-L03
U-00255,SA-DISP-L05
U-00255,SA-ENC-L07
U-00256,SA-PCBA-L02
U-00256,SA-BATT-L08
U-00256,SA-DISP-L05
U-00256,SA-ENC-L06
U-00257,SA-PCBA-L05
U-00257,SA-BATT-L05
U-00257,SA-DISP-L08
U-00257,SA-ENC-L06
U-00258,SA-PCBA-L12
U-00258,SA-BATT-L01
U-00258,SA-DISP-L09
U-00258,SA-ENC-L03
U-00259,SA-PCBA-L10
U-00259,SA-BATT-L01
U-00259,SA-DISP-L08
U-00259,SA-ENC-L01
U-00260,SA-PCBA-L10
U-00260,SA-BATT-L06
U-00260,SA-DISP-L08
U-00260,SA-ENC-L08
U-00261,SA-PCBA-L12
U-00261,SA-BATT-L01
U-00261,SA-DISP-L07
U-00261,SA-ENC-L01
U-00262,SA-PCBA-L17
U-00262,SA-BATT-L01
U-00262,SA-DISP-L01
U-00262,SA-ENC-L08
U-00263,SA-PCBA-L09
U-00263,SA-BATT-L07
U-00263,SA-DISP-L07
U-00263,SA-ENC-L06
U-00264,SA-PCBA-L19
U-00264,SA-BATT-L02
U-00264,SA-DISP-L06
U-00264,SA-ENC-L05
U-00265,SA-PCBA-L16
U-00265,SA-BATT-L06
U-00265,SA-DISP-L03
U-00265,SA-ENC-L01
U-00266,SA-PCBA-L07
U-00266,SA-BATT-L06
U-00266,SA-DISP-L04
U-00266,SA-ENC-L08
U-00267,SA-PCBA-L18
U-00267,SA-BATT-L03
U-00267,SA-DISP-L06
U-00267,SA-ENC-L02
U-00268,SA-PCBA-L04
U-00268,SA-BATT-L08
U-00268,SA-DISP-L01
U-00268,SA-ENC-L02
U-00269,SA-PCBA-L13
U-00269,SA-BATT-L07
U-00269,SA-DISP-L10
U-00269,SA-ENC-L08
U-00270,SA-PCBA-L02
U-00270,SA-BATT-L01
U-00270,SA-DISP-L08
U-00270,SA-ENC-L05
U-00271,SA-PCBA-L17
U-00271,SA-BATT-L07
U-00271,SA-DISP-L07
U-00271,SA-ENC-L07
U-00272,SA-PCBA-L07
U-00272,SA-BATT-L01
U-00272,SA-DISP-L01
U-00272,SA-ENC-L04
U-00273,SA-PCBA-L02
U-00273,SA-BATT-L05
U-00273,SA-DISP-L05
U-00273,SA-ENC-L08
U-00274,SA-PCBA-L07
U-00274,SA-BATT-L07
U-00274,SA-DISP-L01
U-00274,SA-ENC-L04
U-00275,SA-PCBA-L16
U-00275,SA-BATT-L05
U-00275,SA-DISP-L09
U-00275,SA-ENC-L01
U-00276,SA-PCBA-L04
U-00276,SA-BATT-L09
U-00276,SA-DISP-L05
U-00276,SA-ENC-L08
U-00277,SA-PCBA-L09
U-00277,SA-BATT-L10
U-00277,SA-DISP-L10
U-00277,SA-ENC-L03
U-00278,SA-PCBA-L11
U-00278,SA-BATT-L09
U-00278,SA-DISP-L04
U-00278,SA-ENC-L06
U-00279,SA-PCBA-L01
U-00279,SA-BATT-L01
U-00279,SA-DISP-L02
U-00279,SA-ENC-L02
U-00280,SA-PCBA-L08
U-00280,SA-BATT-L08
U-00280,SA-DISP-L05
U-00280,SA-ENC-L05
U-00281,SA-PCBA-L04
U-00281,SA-BATT-L01
U-00281,SA-DISP-L01
U-00281,SA-ENC-L03
U-00282,SA-PCBA-L06
U-00282,SA-BATT-L02
U-00282,SA-DISP-L07
U-00282,SA-ENC-L07
U-00283,SA-PCBA-L06
U-00283,SA-BATT-L01
U-00283,SA-DISP-L03
U-00283,SA-ENC-L02
U-00284,SA-PCBA-L01
U-00284,SA-BATT-L03
U-00284,SA-DISP-L08
U-00284,SA-ENC-L08
U-00285,SA-PCBA-L19
U-00285,SA-BATT-L10
U-00285,SA-DISP-L04
U-00285,SA-ENC-L06
U-00286,SA-PCBA-L02
U-00286,SA-BATT-L01
U-00286,SA-DISP-L03
U-00286,SA-ENC-L08
U-00287,SA-PCBA-L20
U-00287,SA-BATT-L04
U-00287,SA-DISP-L09
U-00287,SA-ENC-L07
U-00288,SA-PCBA-L19
U-00288,SA-BATT-L01
U-00288,SA-DISP-L02
U-00288,SA-ENC-L07
U-00289,SA-PCBA-L15
U-00289,SA-BATT-L06
U-00289,SA-DISP-L06
U-00289,SA-ENC-L01
U-00290,SA-PCBA-L01
U-00290,SA-BATT-L06
U-00290,SA-DISP-L06
U-00290,SA-ENC-L05
U-00291,SA-PCBA-L11
U-00291,SA-BATT-L10
U-00291,SA-DISP-L04
U-00291,SA-ENC-L04
U-00292,SA-PCBA-L19
U-00292,SA-BATT-L02
U-00292,SA-DISP-L08
U-00292,SA-ENC-L08
U-00293,SA-PCBA-L19
U-00293,SA-BATT-L08
U-00293,SA-DISP-L09
U-00293,SA-ENC-L03
U-00294,SA-PCBA-L17
U-00294,SA-BATT-L07
U-00294,SA-DISP-L07
U-00294,SA-ENC-L04
U-00295,SA-PCBA-L10
U-00295,SA-BATT-L09
U-00295,SA-DISP-L06
U-00295,SA-ENC-L04
U-00296,SA-PCBA-L20
U-00296,SA-BATT-L09
U-00296,SA-DISP-L06
U-00296,SA-ENC-L02
U-00297,SA-PCBA-L20
U-00297,SA-BATT-L02
U-00297,SA-DISP-L01
U-00297,SA-ENC-L07
U-00298,SA-PCBA-L12
U-00298,SA-BATT-L04
U-00298,SA-DISP-L09
U-00298,SA-ENC-L01
U-00299,SA-PCBA-L02
U-00299,SA-BATT-L07
U-00299,SA-DISP-L07
U-00299,SA-ENC-L07
U-00300,SA-PCBA-L08
U-00300,SA-BATT-L06
U-00300,SA-DISP-L10
U-00300,SA-ENC-L04
U-00301,SA-PCBA-L04
U-00301,SA-BATT-L07
U-00301,SA-DISP-L01
U-00301,SA-ENC-L07
U-00302,SA-PCBA-L02
U-00302,SA-BATT-L03
U-00302,SA-DISP-L06
U-00302,SA-ENC-L01
U-00303,SA-PCBA-L13
U-00303,SA-BATT-L09
U-00303,SA-DISP-L04
U-00303,SA-ENC-L03
U-00304,SA-PCBA-L11
U-00304,SA-BATT-L06
U-00304,SA-DISP-L05
U-00304,SA-ENC-L04
U-00305,SA-PCBA-L20
U-00305,SA-BATT-L10
U-00305,SA-DISP-L04
U-00305,SA-ENC-L01
U-00306,SA-PCBA-L20
U-00306,SA-BATT-L06
U-00306,SA-DISP-L09
U-00306,SA-ENC-L08
U-00307,SA-PCBA-L18
U-00307,SA-BATT-L01
U-00307,SA-DISP-L02
U-00307,SA-ENC-L04
U-00308,SA-PCBA-L03
U-00308,SA-BATT-L03
U-00308,SA-DISP-L01
U-00308,SA-ENC-L08
U-00309,SA-PCBA-L09
U-00309,SA-BATT-L07
U-00309,SA-DISP-L07
U-00309,SA-ENC-L08
U-00310,SA-PCBA-L02
U-00310,SA-BATT-L02
U-00310,SA-DISP-L06
U-00310,SA-ENC-L02
U-00311,SA-PCBA-L19
U-00311,SA-BATT-L03
U-00311,SA-DISP-L09
U-00311,SA-ENC-L04
U-00312,SA-PCBA-L12
U-00312,SA-BATT-L01
U-00312,SA-DISP-L09
U-00312,SA-ENC-L03
U-00313,SA-PCBA-L07
U-00313,SA-BATT-L07
U-00313,SA-DISP-L09
U-00313,SA-ENC-L03
U-00314,SA-PCBA-L18
U-00314,SA-BATT-L09
U-00314,SA-DISP-L02
U-00314,SA-ENC-L05
U-00315,SA-PCBA-L04
U-00315,SA-BATT-L05
U-00315,SA-DISP-L10
U-00315,SA-ENC-L02
U-00316,SA-PCBA-L14
U-00316,SA-BATT-L03
U-00316,SA-DISP-L01
U-00316,SA-ENC-L06
U-00317,SA-PCBA-L16
U-00317,SA-BATT-L08
U-00317,SA-DISP-L08
U-00317,SA-ENC-L06
U-00318,SA-PCBA-L07
U-00318,SA-BATT-L05
U-00318,SA-DISP-L02
U-00318,SA-ENC-L02
U-00319,SA-PCBA-L18
U-00319,SA-BATT-L08
U-00319,SA-DISP-L03
U-00319,SA-ENC-L06
U-00320,SA-PCBA-L12
U-00320,SA-BATT-L09
U-00320,SA-DISP-L01
U-00320,SA-ENC-L04
U-00321,SA-PCBA-L05
U-00321,SA-BATT-L08
U-00321,SA-DISP-L06
U-00321,SA-ENC-L01
U-00322,SA-PCBA-L13
U-00322,SA-BATT-L08
U-00322,SA-DISP-L08
U-00322,SA-ENC-L01
U-00323,SA-PCBA-L13
U-00323,SA-BATT-L06
U-00323,SA-DISP-L10
U-00323,SA-ENC-L02
U-00324,SA-PCBA-L01
U-00324,SA-BATT-L09
U-00324,SA-DISP-L03
U-00324,SA-ENC-L08
U-00325,SA-PCBA-L10
U-00325,SA-BATT-L07
U-00325,SA-DISP-L06
U-00325,SA-ENC-L02
U-00326,SA-PCBA-L19
U-00326,SA-BATT-L03
U-00326,SA-DISP-L03
U-00326,SA-ENC-L01
U-00327,SA-PCBA-L12
U-00327,SA-BATT-L02
U-00327,SA-DISP-L04
U-00327,SA-ENC-L08
U-00328,SA-PCBA-L20
U-00328,SA-BATT-L05
U-00328,SA-DISP-L03
U-00328,SA-ENC-L06
U-00329,SA-PCBA-L17
U-00329,SA-BATT-L07
U-00329,SA-DISP-L03
U-00329,SA-ENC-L02
U-00330,SA-PCBA-L18
U-00330,SA-BATT-L01
U-00330,SA-DISP-L07
U-00330,SA-ENC-L07
U-00331,SA-PCBA-L19
U-00331,SA-BATT-L02
U-00331,SA-DISP-L07
U-00331,SA-ENC-L03
U-00332,SA-PCBA-L07
U-00332,SA-BATT-L01
U-00332,SA-DISP-L01
U-00332,SA-ENC-L02
U-00333,SA-PCBA-L09
U-00333,SA-BATT-L09
U-00333,SA-DISP-L07
U-00333,SA-ENC-L06
U-00334,SA-PCBA-L18
U-00334,SA-BATT-L08
U-00334,SA-DISP-L05
U-00334,SA-ENC-L05
U-00335,SA-PCBA-L04
U-00335,SA-BATT-L04
U-00335,SA-DISP-L09
U-00335,SA-ENC-L07
U-00336,SA-PCBA-L06
U-00336,SA-BATT-L08
U-00336,SA-DISP-L10
U-00336,SA-ENC-L07
U-00337,SA-PCBA-L17
U-00337,SA-BATT-L05
U-00337,SA-DISP-L10
U-00337,SA-ENC-L01
U-00338,SA-PCBA-L10
U-00338,SA-BATT-L04
U-00338,SA-DISP-L01
U-00338,SA-ENC-L04
U-00339,SA-PCBA-L13
U-00339,SA-BATT-L10
U-00339,SA-DISP-L04
U-00339,SA-ENC-L01
U-00340,SA-PCBA-L20
U-00340,SA-BATT-L04
U-00340,SA-DISP-L08
U-00340,SA-ENC-L07
U-00341,SA-PCBA-L09
U-00341,SA-BATT-L09
U-00341,SA-DISP-L10
U-00341,SA-ENC-L05
U-00342,SA-PCBA-L01
U-00342,SA-BATT-L08
U-00342,SA-DISP-L02
U-00342,SA-ENC-L05
U-00343,SA-PCBA-L01
U-00343,SA-BATT-L05
U-00343,SA-DISP-L04
U-00343,SA-ENC-L05
U-00344,SA-PCBA-L09
U-00344,SA-BATT-L03
U-00344,SA-DISP-L04
U-00344,SA-ENC-L08
U-00345,SA-PCBA-L05
U-00345,SA-BATT-L02
U-00345,SA-DISP-L02
U-00345,SA-ENC-L02
U-00346,SA-PCBA-L09
U-00346,SA-BATT-L08
U-00346,SA-DISP-L03
U-00346,SA-ENC-L05
U-00347,SA-PCBA-L18
U-00347,SA-BATT-L02
U-00347,SA-DISP-L09
U-00347,SA-ENC-L08
U-00348,SA-PCBA-L06
U-00348,SA-BATT-L09
U-00348,SA-DISP-L05
U-00348,SA-ENC-L04
U-00349,SA-PCBA-L12
U-00349,SA-BATT-L07
U-00349,SA-DISP-L05
U-00349,SA-ENC-L08
U-00350,SA-PCBA-L14
U-00350,SA-BATT-L07
U-00350,SA-DISP-L04
U-00350,SA-ENC-L03
U-00351,SA-PCBA-L17
U-00351,SA-BATT-L09
U-00351,SA-DISP-L06
U-00351,SA-ENC-L08
U-00352,SA-PCBA-L16
U-00352,SA-BATT-L02
U-00352,SA-DISP-L08
U-00352,SA-ENC-L06
U-00353,SA-PCBA-L07
U-00353,SA-BATT-L10
U-00353,SA-DISP-L10
U-00353,SA-ENC-L03
U-00354,SA-PCBA-L15
U-00354,SA-BATT-L03
U-00354,SA-DISP-L03
U-00354,SA-ENC-L06
U-00355,SA-PCBA-L09
U-00355,SA-BATT-L10
U-00355,SA-DISP-L07
U-00355,SA-ENC-L05
U-00356,SA-PCBA-L09
U-00356,SA-BATT-L02
U-00356,SA-DISP-L04
U-00356,SA-ENC-L03
U-00357,SA-PCBA-L04
U-00357,SA-BATT-L05
U-00357,SA-DISP-L10
U-00357,SA-ENC-L03
U-00358,SA-PCBA-L06
U-00358,SA-BATT-L09
U-00358,SA-DISP-L03
U-00358,SA-ENC-L01
U-00359,SA-PCBA-L18
U-00359,SA-BATT-L08
U-00359,SA-DISP-L03
U-00359,SA-ENC-L03
U-00360,SA-PCBA-L18
U-00360,SA-BATT-L05
U-00360,SA-DISP-L06
U-00360,SA-ENC-L07
U-00361,SA-PCBA-L16
U-00361,SA-BATT-L05
U-00361,SA-DISP-L01
U-00361,SA-ENC-L07
U-00362,SA-PCBA-L08
U-00362,SA-BATT-L03
U-00362,SA-DISP-L07
U-00362,SA-ENC-L07
U-00363,SA-PCBA-L14
U-00363,SA-BATT-L04
U-00363,SA-DISP-L02
U-00363,SA-ENC-L03
U-00364,SA-PCBA-L01
U-00364,SA-BATT-L03
U-00364,SA-DISP-L01
U-00364,SA-ENC-L01
U-00365,SA-PCBA-L07
U-00365,SA-BATT-L06
U-00365,SA-DISP-L07
U-00365,SA-ENC-L05
U-00366,SA-PCBA-L02
U-00366,SA-BATT-L05
U-00366,SA-DISP-L07
U-00366,SA-ENC-L02
U-00367,SA-PCBA-L13
U-00367,SA-BATT-L08
U-00367,SA-DISP-L04
U-00367,SA-ENC-L01
U-00368,SA-PCBA-L06
U-00368,SA-BATT-L01
U-00368,SA-DISP-L09
U-00368,SA-ENC-L02
U-00369,SA-PCBA-L11
U-00369,SA-BATT-L01
U-00369,SA-DISP-L03
U-00369,SA-ENC-L05
U-00370,SA-PCBA-L06
U-00370,SA-BATT-L08
U-00370,SA-DISP-L02
U-00370,SA-ENC-L06
U-00371,SA-PCBA-L06
U-00371,SA-BATT-L08
U-00371,SA-DISP-L04
U-00371,SA-ENC-L06
U-00372,SA-PCBA-L11
U-00372,SA-BATT-L01
U-00372,SA-DISP-L08
U-00372,SA-ENC-L08
U-00373,SA-PCBA-L18
U-00373,SA-BATT-L03
U-00373,SA-DISP-L02
U-00373,SA-ENC-L03
U-00374,SA-PCBA-L14
U-00374,SA-BATT-L10
U-00374,SA-DISP-L04
U-00374,SA-ENC-L06
U-00375,SA-PCBA-L05
U-00375,SA-BATT-L10
U-00375,SA-DISP-L05
U-00375,SA-ENC-L06
U-00376,SA-PCBA-L04
U-00376,SA-BATT-L08
U-00376,SA-DISP-L04
U-00376,SA-ENC-L02
U-00377,SA-PCBA-L01
U-00377,SA-BATT-L04
U-00377,SA-DISP-L08
U-00377,SA-ENC-L02
U-00378,SA-PCBA-L09
U-00378,SA-BATT-L09
U-00378,SA-DISP-L01
U-00378,SA-ENC-L02
U-00379,SA-PCBA-L08
U-00379,SA-BATT-L10
U-00379,SA-DISP-L03
U-00379,SA-ENC-L07
U-00380,SA-PCBA-L16
U-00380,SA-BATT-L09
U-00380,SA-DISP-L06
U-00380,SA-ENC-L03
U-00381,SA-PCBA-L14
U-00381,SA-BATT-L06
U-00381,SA-DISP-L10
U-00381,SA-ENC-L04
U-00382,SA-PCBA-L12
U-00382,SA-BATT-L10
U-00382,SA-DISP-L01
U-00382,SA-ENC-L03
U-00383,SA-PCBA-L18
U-00383,SA-BATT-L09
U-00383,SA-DISP-L09
U-00383,SA-ENC-L03
U-00384,SA-PCBA-L10
U-00384,SA-BATT-L02
U-00384,SA-DISP-L10
U-00384,SA-ENC-L07
U-00385,SA-PCBA-L04
U-00385,SA-BATT-L10
U-00385,SA-DISP-L05
U-00385,SA-ENC-L01
U-00386,SA-PCBA-L04
U-00386,SA-BATT-L04
U-00386,SA-DISP-L10
U-00386,SA-ENC-L01
U-00387,SA-PCBA-L05
U-00387,SA-BATT-L01
U-00387,SA-DISP-L07
U-00387,SA-ENC-L08
U-00388,SA-PCBA-L19
U-00388,SA-BATT-L01
U-00388,SA-DISP-L09
U-00388,SA-ENC-L07
U-00389,SA-PCBA-L19
U-00389,SA-BATT-L04
U-00389,SA-DISP-L09
U-00389,SA-ENC-L04
U-00390,SA-PCBA-L07
U-00390,SA-BATT-L06
U-00390,SA-DISP-L06
U-00390,SA-ENC-L01
U-00391,SA-PCBA-L07
U-00391,SA-BATT-L06
U-00391,SA-DISP-L03
U-00391,SA-ENC-L02
U-00392,SA-PCBA-L12
U-00392,SA-BATT-L08
U-00392,SA-DISP-L08
U-00392,SA-ENC-L01
U-00393,SA-PCBA-L16
U-00393,SA-BATT-L10
U-00393,SA-DISP-L09
U-00393,SA-ENC-L01
U-00394,SA-PCBA-L16
U-00394,SA-BATT-L05
U-00394,SA-DISP-L06
U-00394,SA-ENC-L02
U-00395,SA-PCBA-L16
U-00395,SA-BATT-L10
U-00395,SA-DISP-L09
U-00395,SA-ENC-L02
U-00396,SA-PCBA-L16
U-00396,SA-BATT-L07
U-00396,SA-DISP-L03
U-00396,SA-ENC-L01
U-00397,SA-PCBA-L01
U-00397,SA-BATT-L09
U-00397,SA-DISP-L05
U-00397,SA-ENC-L04
U-00398,SA-PCBA-L08
U-00398,SA-BATT-L07
U-00398,SA-DISP-L04
U-00398,SA-ENC-L03
U-00399,SA-PCBA-L06
U-00399,SA-BATT-L05
U-00399,SA-DISP-L09
U-00399,SA-ENC-L03
U-00400,SA-PCBA-L07
U-00400,SA-BATT-L06
U-00400,SA-DISP-L03
U-00400,SA-ENC-L01
U-00401,SA-PCBA-L09
U-00401,SA-BATT-L03
U-00401,SA-DISP-L04
U-00401,SA-ENC-L02
U-00402,SA-PCBA-L19
U-00402,SA-BATT-L03
U-00402,SA-DISP-L09
U-00402,SA-ENC-L08
U-00403,SA-PCBA-L17
U-00403,SA-BATT-L01
U-00403,SA-DISP-L05
U-00403,SA-ENC-L07
U-00404,SA-PCBA-L20
U-00404,SA-BATT-L08
U-00404,SA-DISP-L06
U-00404,SA-ENC-L08
U-00405,SA-PCBA-L20
U-00405,SA-BATT-L09
U-00405,SA-DISP-L09
U-00405,SA-ENC-L01
U-00406,SA-PCBA-L13
U-00406,SA-BATT-L09
U-00406,SA-DISP-L01
U-00406,SA-ENC-L04
U-00407,SA-PCBA-L20
U-00407,SA-BATT-L03
U-00407,SA-DISP-L08
U-00407,SA-ENC-L08
U-00408,SA-PCBA-L18
U-00408,SA-BATT-L10
U-00408,SA-DISP-L04
U-00408,SA-ENC-L08
U-00409,SA-PCBA-L12
U-00409,SA-BATT-L02
U-00409,SA-DISP-L09
U-00409,SA-ENC-L07
U-00410,SA-PCBA-L13
U-00410,SA-BATT-L10
U-00410,SA-DISP-L03
U-00410,SA-ENC-L03
U-00411,SA-PCBA-L10
U-00411,SA-BATT-L03
U-00411,SA-DISP-L02
U-00411,SA-ENC-L03
U-00412,SA-PCBA-L19
U-00412,SA-BATT-L04
U-00412,SA-DISP-L04
U-00412,SA-ENC-L08
U-00413,SA-PCBA-L18
U-00413,SA-BATT-L04
U-00413,SA-DISP-L01
U-00413,SA-ENC-L03
U-00414,SA-PCBA-L17
U-00414,SA-BATT-L03
U-00414,SA-DISP-L03
U-00414,SA-ENC-L05
U-00415,SA-PCBA-L03
U-00415,SA-BATT-L05
U-00415,SA-DISP-L06
U-00415,SA-ENC-L06
U-00416,SA-PCBA-L11
U-00416,SA-BATT-L09
U-00416,SA-DISP-L07
U-00416,SA-ENC-L04
U-00417,SA-PCBA-L14
U-00417,SA-BATT-L10
U-00417,SA-DISP-L06
U-00417,SA-ENC-L05
U-00418,SA-PCBA-L10
U-00418,SA-BATT-L05
U-00418,SA-DISP-L04
U-00418,SA-ENC-L01
U-00419,SA-PCBA-L07
U-00419,SA-BATT-L01
U-00419,SA-DISP-L04
U-00419,SA-ENC-L05
U-00420,SA-PCBA-L19
U-00420,SA-BATT-L10
U-00420,SA-DISP-L01
U-00420,SA-ENC-L03
U-00421,SA-PCBA-L05
U-00421,SA-BATT-L08
U-00421,SA-DISP-L09
U-00421,SA-ENC-L06
U-00422,SA-PCBA-L11
U-00422,SA-BATT-L06
U-00422,SA-DISP-L02
U-00422,SA-ENC-L03
U-00423,SA-PCBA-L11
U-00423,SA-BATT-L01
U-00423,SA-DISP-L05
U-00423,SA-ENC-L07
U-00424,SA-PCBA-L02
U-00424,SA-BATT-L04
U-00424,SA-DISP-L02
U-00424,SA-ENC-L08
U-00425,SA-PCBA-L11
U-00425,SA-BATT-L03
U-00425,SA-DISP-L02
U-00425,SA-ENC-L03
U-00426,SA-PCBA-L03
U-00426,SA-BATT-L06
U-00426,SA-DISP-L08
U-00426,SA-ENC-L01
U-00427,SA-PCBA-L08
U-00427,SA-BATT-L05
U-00427,SA-DISP-L05
U-00427,SA-ENC-L06
U-00428,SA-PCBA-L17
U-00428,SA-BATT-L02
U-00428,SA-DISP-L04
U-00428,SA-ENC-L06
U-00429,SA-PCBA-L15
U-00429,SA-BATT-L01
U-00429,SA-DISP-L03
U-00429,SA-ENC-L01
U-00430,SA-PCBA-L20
U-00430,SA-BATT-L06
U-00430,SA-DISP-L05
U-00430,SA-ENC-L06
U-00431,SA-PCBA-L04
U-00431,SA-BATT-L08
U-00431,SA-DISP-L05
U-00431,SA-ENC-L08
U-00432,SA-PCBA-L15
U-00432,SA-BATT-L08
U-00432,SA-DISP-L01
U-00432,SA-ENC-L02
U-00433,SA-PCBA-L13
U-00433,SA-BATT-L09
U-00433,SA-DISP-L02
U-00433,SA-ENC-L05
U-00434,SA-PCBA-L07
U-00434,SA-BATT-L10
U-00434,SA-DISP-L07
U-00434,SA-ENC-L07
U-00435,SA-PCBA-L18
U-00435,SA-BATT-L06
U-00435,SA-DISP-L09
U-00435,SA-ENC-L02
U-00436,SA-PCBA-L11
U-00436,SA-BATT-L08
U-00436,SA-DISP-L01
U-00436,SA-ENC-L02
U-00437,SA-PCBA-L13
U-00437,SA-BATT-L10
U-00437,SA-DISP-L10
U-00437,SA-ENC-L08
U-00438,SA-PCBA-L01
U-00438,SA-BATT-L10
U-00438,SA-DISP-L09
U-00438,SA-ENC-L07
U-00439,SA-PCBA-L04
U-00439,SA-BATT-L05
U-00439,SA-DISP-L01
U-00439,SA-ENC-L04
U-00440,SA-PCBA-L05
U-00440,SA-BATT-L04
U-00440,SA-DISP-L09
U-00440,SA-ENC-L07
U-00441,SA-PCBA-L14
U-00441,SA-BATT-L03
U-00441,SA-DISP-L02
U-00441,SA-ENC-L03
U-00442,SA-PCBA-L12
U-00442,SA-BATT-L04
U-00442,SA-DISP-L03
U-00442,SA-ENC-L07
U-00443,SA-PCBA-L19
U-00443,SA-BATT-L06
U-00443,SA-DISP-L02
U-00443,SA-ENC-L08
U-00444,SA-PCBA-L03
U-00444,SA-BATT-L04
U-00444,SA-DISP-L08
U-00444,SA-ENC-L02
U-00445,SA-PCBA-L17
U-00445,SA-BATT-L08
U-00445,SA-DISP-L10
U-00445,SA-ENC-L06
U-00446,SA-PCBA-L09
U-00446,SA-BATT-L01
U-00446,SA-DISP-L08
U-00446,SA-ENC-L03
U-00447,SA-PCBA-L09
U-00447,SA-BATT-L03
U-00447,SA-DISP-L10
U-00447,SA-ENC-L05
U-00448,SA-PCBA-L16
U-00448,SA-BATT-L03
U-00448,SA-DISP-L09
U-00448,SA-ENC-L01
U-00449,SA-PCBA-L08
U-00449,SA-BATT-L08
U-00449,SA-DISP-L03
U-00449,SA-ENC-L04
U-00450,SA-PCBA-L18
U-00450,SA-BATT-L04
U-00450,SA-DISP-L07
U-00450,SA-ENC-L07
U-00451,SA-PCBA-L02
U-00451,SA-BATT-L02
U-00451,SA-DISP-L09
U-00451,SA-ENC-L06
U-00452,SA-PCBA-L19
U-00452,SA-BATT-L07
U-00452,SA-DISP-L08
U-00452,SA-ENC-L04
U-00453,SA-PCBA-L03
U-00453,SA-BATT-L01
U-00453,SA-DISP-L07
U-00453,SA-ENC-L02
U-00454,SA-PCBA-L02
U-00454,SA-BATT-L10
U-00454,SA-DISP-L04
U-00454,SA-ENC-L02
U-00455,SA-PCBA-L06
U-00455,SA-BATT-L02
U-00455,SA-DISP-L03
U-00455,SA-ENC-L05
U-00456,SA-PCBA-L09
U-00456,SA-BATT-L03
U-00456,SA-DISP-L02
U-00456,SA-ENC-L05
U-00457,SA-PCBA-L07
U-00457,SA-BATT-L10
U-00457,SA-DISP-L07
U-00457,SA-ENC-L03
U-00458,SA-PCBA-L04
U-00458,SA-BATT-L01
U-00458,SA-DISP-L02
U-00458,SA-ENC-L02
U-00459,SA-PCBA-L09
