account_id,account_type_prefix
C623692934,C
C626900726,C
C1774594873,C
C65259597,C
C514426934,C
C447791282,C
C1558543265,C
C1660278884,C
C2136408151,C
C651991924,C
C1726606589,C
C2135455263,C
C1431720928,C
C1668999438,C
C1091188006,C
C182934676,C
C1860220594,C
C941993140,C
C1707046857,C
C758510706,C
C743946648,C
C1097979760,C
C1548026522,C
C1240188538,C
C610113599,C
C982551468,C
C1652182043,C
C705981026,C
C2043684094,C
C1316033338,C
C1968388309,C
C374949538,C
C1825078209,C
C1842985263,C
C1729423257,C
C2089796608,C
C802618136,C
C170873574,C
C2050207261,C
C2009416105,C
C715029330,C
C1039754460,C
C27253971,C
C1784419039,C
C797499151,C
C422221613,C
C1592623877,C
C479990307,C
C171367749,C
C1612816859,C
C1588297046,C
C1263647967,C
C1446051309,C
C1697413952,C
C237098657,C
C46300655,C
C1883508068,C
C2131970934,C
C10982843,C
C292437453,C
C364421075,C
C1129119075,C
C1399341304,C
C1027889568,C
C1969858067,C
C350449781,C
C1101100839,C
C1891204803,C
C295695808,C
C124559413,C
C501091944,C
C609753774,C
C663192523,C
C817565031,C
C1190180572,C
C680982592,C
C1347372630,C
C1644806560,C
C419210094,C
C470457199,C
C1629590083,C
C985871763,C
C1216143727,C
C2064377910,C
C1400717591,C
C2103943001,C
C14761859,C
C98982423,C
C1049094143,C
C1914013677,C
C1999096176,C
C1992868813,C
C1168267667,C
C996014386,C
C1745660843,C
C549647828,C
C645678075,C
C1255221578,C
C580395183,C
C1180613420,C
C1637432706,C
C665359708,C
C1721589363,C
C1351323617,C
C1857753401,C
C1752136098,C
C1797493116,C
C547292617,C
C1530234806,C
C951549308,C
C1267688747,C
C198541390,C
C1696012302,C
C840095827,C
C462713817,C
C272892142,C
C1859628307,C
C502168192,C
C831067844,C
C331655888,C
C1002859898,C
C1803730185,C
C1811581557,C
C1240361745,C
C1129139063,C
C16205661,C
C782755371,C
C1642524943,C
C1678582584,C
C647849713,C
C994812499,C
C494221581,C
C945029298,C
C1080618255,C
C1495344095,C
C1028741158,C
C687551881,C
C1593037779,C
C824160459,C
C2132528306,C
C1474145171,C
C161440442,C
C1523434016,C
C1998076777,C
C696986097,C
C688140632,C
C2076797179,C
C2094567574,C
C465022785,C
C559751051,C
C1805249933,C
C1892918810,C
C1872047468,C
C692613998,C
C551927206,C
C1272623142,C
C1857166284,C
C392005311,C
C2091936123,C
C1008808367,C
C1078781426,C
C2038670336,C
C1731825076,C
C1373787220,C
C1792382836,C
C1423336678,C
C1505029234,C
C1304627799,C
C818165739,C
C1405229194,C
C1286352628,C
C971577416,C
C1529853973,C
C589532361,C
C711686265,C
C2016314393,C
C763507239,C
C1340160039,C
C2119382172,C
C2110305720,C
C1191502221,C
C1342244082,C
C1684131828,C
C82621429,C
C1445522748,C
C363420036,C
C181971032,C
C511478685,C
C660604421,C
C1352084946,C
C1706219633,C
C333650297,C
C1470911731,C
C731493046,C
C1658688393,C
C997712071,C
C1829478406,C
C1535041925,C
C133342319,C
C120403686,C
C1387397359,C
C1905356262,C
C1029198062,C
C631132881,C
C211624085,C
C1000086512,C
C258276915,C
C1516853965,C
C1052094674,C
C486163456,C
C476317878,C
C1542922367,C
C560156783,C
C126903653,C
C1208192074,C
C1922194811,C
C1725698995,C
C1000125073,C
C1044963294,C
C1752146817,C
C1206210061,C
C1674281831,C
C139582618,C
C1764658594,C
C1545516958,C
C2046096221,C
C238987266,C
C1650955113,C
C2131332270,C
C1776836326,C
C488196749,C
C1461368336,C
C2143914972,C
C1694088723,C
C1387017296,C
C450674433,C
C1182722918,C
C1989661632,C
C107833327,C
C326280185,C
C1645551747,C
C115498306,C
C92235307,C
C702710728,C
C2111689859,C
C1186930189,C
C1049980870,C
C1131453099,C
C2044690596,C
C479868745,C
C169099320,C
C492515699,C
C1881766516,C
C1808233473,C
C765542,C
C1276671609,C
C236609791,C
C1803571079,C
C1841900359,C
C38317694,C
C1961506277,C
C537948265,C
C1291212648,C
C2088472224,C
C1979771221,C
C1509358186,C
C587256083,C
C1241865628,C
C543137338,C
C334771525,C
C65210365,C
C2016803098,C
C319281201,C
C1621868910,C
C31093598,C
C1960144830,C
C1366607792,C
C805398803,C
C1092813707,C
C1209271656,C
C1931470495,C
C772620167,C
C313863429,C
C1509864771,C
C1518769936,C
C893355998,C
C1938633686,C
C1453243955,C
C1777704750,C
C1422167288,C
C1098333645,C
C1629594935,C
C224868326,C
C296594494,C
C11779770,C
C499057718,C
C68688915,C
C149881644,C
C997532070,C
C1552999118,C
C686471933,C
C658834146,C
C492529807,C
C888856721,C
C550487166,C
C30896720,C
C2065411884,C
C1946854370,C
C1770898011,C
C1183186026,C
C1769702433,C
C1147274332,C
C2020383326,C
C1724879922,C
C788450014,C
C1173353466,C
C955452369,C
C43001029,C
C1684186421,C
C1316796981,C
C1474711983,C
C34310706,C
C313098088,C
C73254708,C
C2052031360,C
C1079138869,C
C1449357986,C
C2046264393,C
C1259393771,C
C1358700061,C
C767286102,C
C1032527042,C
C766182565,C
C215087680,C
C360910946,C
C607706509,C
C749713553,C
C912235045,C
C1143038776,C
C747436564,C
C1111837345,C
C444193211,C
C1044518032,C
C1342895918,C
C1323220025,C
C316195289,C
C1025024603,C
C1367451331,C
C519152863,C
C122285117,C
C482336380,C
C829777561,C
C365968372,C
C1706852057,C
C1155780845,C
C85662089,C
C629787900,C
C1859305647,C
C1396155960,C
C1514039392,C
C514434854,C
C2128566738,C
C507471240,C
C267721789,C
C453732524,C
C278939913,C
C1627918307,C
C835134180,C
C1480074030,C
C1552923258,C
C1088995906,C
C1326751879,C
C1934752840,C
C424245549,C
C1305486145,C
C311401803,C
C1623001282,C
C1706087325,C
C309186708,C
C1632358111,C
C1481254126,C
C117760847,C
C340433538,C
C2136497575,C
C1857811481,C
C1211872264,C
C2011915530,C
C1354536718,C
C235221100,C
C804554509,C
C1904718336,C
C1269763321,C
C852832309,C
C229007601,C
C89283631,C
C1580278826,C
C1188031871,C
C924233091,C
C1873432037,C
C1505967376,C
C1518086244,C
C1389553281,C
C23198921,C
C1682252060,C
C421782533,C
C924028733,C
C1697288690,C
C961780738,C
C1860281065,C
C1147546568,C
C1909526338,C
C793551029,C
C759396393,C
C1701677812,C
C82934178,C
C767478867,C
C1820052660,C
C126353923,C
C2105621488,C
C520825198,C
C500485629,C
C1923273976,C
C553034695,C
C1994183389,C
C279192006,C
C393093343,C
C747251675,C
C2125867805,C
C836986280,C
C491847975,C
C1850675328,C
C308140444,C
C1158934894,C
C1341485228,C
C1508043591,C
C1689585176,C
C396541085,C
C1681615431,C
C1992550133,C
C993976254,C
C1774669590,C
C189676250,C
C627366177,C
C1645375227,C
C602727752,C
C1384626324,C
C452382641,C
C649961237,C
C482849190,C
C41587712,C
C404387463,C
C2102611581,C
C1053588866,C
C19333162,C
C1566001424,C
C1874375679,C
C920552627,C
C1420912122,C
C298840118,C
C1809515003,C
C1243051391,C
C1322100754,C
C1021520214,C
C1554550313,C
C1505711421,C
C1416556994,C
C1666917384,C
C1395729546,C
C1904615049,C
C1164910153,C
C233751269,C
C811562034,C
C1971175979,C
C1599402682,C
C871732926,C
C1635920550,C
C204628834,C
C1503078756,C
C1860751418,C
C419820601,C
C1576289672,C
C1812040970,C
C509959547,C
C369208706,C
C1005243876,C
C1451943618,C
C1222533427,C
C1190315879,C
C1533359448,C
C1937824051,C
C248568064,C
C1280889353,C
C586432166,C
C1346115626,C
C468833365,C
C1585320500,C
C1509481580,C
C1685995037,C
C2140501955,C
C484122604,C
C722109752,C
C1305247312,C
C873845016,C
C1527375688,C
C17894912,C
C309402853,C
C1617919851,C
C1360860736,C
C1689918223,C
C1013385845,C
C670393440,C
C1297894060,C
C2014310943,C
C437509044,C
C1583470187,C
C1319306713,C
C1114344238,C
C985224754,C
C819618584,C
C1429503291,C
C755446367,C
C1345915524,C
C1011829657,C
C129696478,C
C1535615652,C
C902084525,C
C1470072286,C
C395426856,C
C151325855,C
C1895383113,C
C625726422,C
C1641625877,C
C796152060,C
C2034265661,C
C1647085354,C
C303116308,C
C1099574035,C
C605914391,C
C2071540456,C
C1091119024,C
C213707796,C
C1228128908,C
C1618153846,C
C1512944654,C
C1751034366,C
C631857626,C
C2088846708,C
C432538916,C
C1629797598,C
C1912503873,C
C1729864710,C
C874641660,C
C1504640849,C
C1258000121,C
C1119391076,C
C410346119,C
C765777571,C
C742014717,C
C441260218,C
C1402670582,C
C1395896953,C
C1321333910,C
C829335128,C
C1296390600,C
C1464469379,C
C1500797086,C
C158801009,C
C978241065,C
C984574386,C
C2086171951,C
C207853182,C
C1100799459,C
C2147423750,C
C228502869,C
C1028321067,C
C1096385925,C
C1224520946,C
C943491280,C
C2133606495,C
C340491094,C
C232754925,C
C1890803409,C
C1019233817,C
C1388837580,C
C1284098442,C
C2138906763,C
C1176671535,C
C761722058,C
C1766136002,C
C1873532764,C
C1616595899,C
C409047240,C
C373214174,C
C308561164,C
C1968868533,C
C1835596211,C
C382837005,C
C1852618568,C
C890998824,C
C185518830,C
C1733221986,C
C459813446,C
C316288377,C
C314207634,C
C109700228,C
C235432209,C
C463234181,C
C316791864,C
C13433456,C
C215109738,C
C409032794,C
C721260974,C
C510717698,C
C23539607,C
C2102559677,C
C600776492,C
C1830172898,C
C1588270436,C
C1961425290,C
C1866512540,C
C1584512618,C
C652686564,C
C1621566840,C
C561470318,C
C1555911914,C
C1757379115,C
C676486947,C
C1697333493,C
C1700746062,C
C1763902504,C
C1381373082,C
C1802030448,C
C1861461304,C
C373349211,C
C1283581606,C
C1156101323,C
C969833275,C
C703605494,C
C1127605507,C
C1633140448,C
C1930318116,C
C658423698,C
C1910289308,C
C758006561,C
C937459413,C
C1574461768,C
C2095225701,C
C1699733956,C
C155466948,C
C491994230,C
C1750640057,C
C434497157,C
C820901487,C
C1318703682,C
C873114451,C
C949838768,C
C1440842391,C
C695544982,C
C1702857614,C
C1846183816,C
C1909320319,C
C1663850144,C
C612855677,C
C31510434,C
C1666354582,C
C912160043,C
C414904583,C
C964428747,C
C264265832,C
C187250365,C
C1215985790,C
C744551052,C
C883452416,C
C699067321,C
C532695945,C
C114291207,C
C2091395826,C
C491775554,C
C850743663,C
C958603903,C
C411364396,C
C1529952135,C
C637927375,C
C485189798,C
C2020129633,C
C830349343,C
C1676638274,C
C2019688890,C
C1638965102,C
C1773562338,C
C1665536946,C
C1598978377,C
C1899646346,C
C1667216829,C
C1782791756,C
C928957738,C
C1192577940,C
C1712549867,C
C2089427736,C
C1834463050,C
C41354044,C
C589345652,C
C333838421,C
C341046619,C
C227888099,C
C1918912745,C
C1470625155,C
C525094295,C
C1461533248,C
C1678440372,C
C1997221686,C
C844080619,C
C174689091,C
C203247643,C
C796529058,C
C541307255,C
C443405724,C
C1076131133,C
C180129024,C
C38292810,C
C131949936,C
C1100262230,C
C1269100700,C
C1245356369,C
C2066104952,C
C626408739,C
C1711336185,C
C1363018209,C
C844135369,C
C368733095,C
C2071342879,C
C1467630944,C
C638732545,C
C1021828285,C
C625119726,C
C619309761,C
C711806970,C
C1856118899,C
C1167018610,C
C1424357287,C
C1583865151,C
C346933705,C
C1164296510,C
C1238333344,C
C1037125349,C
C955101286,C
C1881462722,C
C1026551202,C
C1374218740,C
C1847399381,C
C466106905,C
C262165422,C
C1959425282,C
C498213361,C
C1366476838,C
C1563918276,C
C1746722810,C
C1054530591,C
C265963757,C
C1968069428,C
C1861908874,C
C1448408254,C
C1070365668,C
C1116522843,C
C1438450358,C
C1297057320,C
C494844487,C
C1299833458,C
C1199602622,C
C1977012169,C
C147918095,C
C1717805365,C
C1699838041,C
C1491741140,C
C2026655073,C
C1504060410,C
C622303175,C
C500524496,C
C1178407291,C
C60530886,C
C2002728636,C
C104784962,C
C227922005,C
C386742886,C
C1871273131,C
C676090557,C
C1187831160,C
C1165998370,C
C2040515717,C
C1429049454,C
C1848705400,C
C524534489,C
C919667911,C
C1287818335,C
C148679503,C
C1737680610,C
C358038381,C
C790089745,C
C139850688,C
C277947802,C
C796118452,C
C364617026,C
C418413280,C
C135534894,C
C1521869137,C
C1669860711,C
C3851010,C
C899264372,C
C1148037845,C
C1919400809,C
C1690528829,C
C2138181348,C
C723093483,C
C1011490419,C
C1799581690,C
C881548240,C
C1958670415,C
C364518842,C
C937991476,C
C775733773,C
C738020926,C
C1678547716,C
C1859440956,C
C2098656408,C
C669258697,C
C492133476,C
C1733310109,C
C719684728,C
C1184890724,C
C2141175664,C
C99129129,C
C1106651219,C
C1492323121,C
C917414431,C
C708116029,C
C1428782749,C
C1656635243,C
C2068796286,C
C166564777,C
C1279307827,C
C802639228,C
C1252081364,C
C1440012977,C
C700004572,C
C689619787,C
C960555250,C
C726617458,C
C86572856,C
C1132693600,C
C203911938,C
C651444933,C
C1692442952,C
C1599716286,C
C1718481298,C
C1373126542,C
C2064408554,C
C1321361509,C
C1044665079,C
C861292985,C
C875659264,C
C1113533628,C
C710580864,C
C1472367087,C
C1203548846,C
C68690061,C
C1198091500,C
C1176430814,C
C385589098,C
C1853272264,C
C1535341777,C
C348382131,C
C1620731117,C
C1865320885,C
C1731207054,C
C1461962580,C
C1890267069,C
C926121167,C
C1831363253,C
C146839469,C
C666654362,C
C1835392552,C
C1915659563,C
C2005707747,C
C688548413,C
C2026505459,C
C1281467790,C
C1966319241,C
C725688679,C
C334647079,C
C1618540705,C
C1112407295,C
C807982644,C
C1659116014,C
C122340101,C
C1264681986,C
C1852653925,C
C725816726,C
C968403759,C
C346678009,C
C637932084,C
C1773649560,C
C1375677658,C
C1311838083,C
C1510530019,C
C1784092244,C
C2019808660,C
C2109520837,C
C755328698,C
C1455895706,C
C1079987458,C
C281466311,C
C141460438,C
C456236015,C
C413727920,C
C1846353817,C
C1844415147,C
C868153743,C
C584737847,C
C1947598968,C
C204002931,C
C2112073607,C
C1643390171,C
C1246751985,C
C822474904,C
C1237928863,C
C1301979362,C
C1457867360,C
C136634417,C
C1519723202,C
C270370509,C
C576782065,C
C1131781580,C
C1518273469,C
C1611483427,C
C871814032,C
C1866763015,C
C881672878,C
C1182237266,C
C978784308,C
C869608189,C
C2121859263,C
C449186636,C
C651891735,C
C335502147,C
C1294027751,C
C630422228,C
C842684426,C
C1898185174,C
C1264807774,C
C782759132,C
C1037963705,C
C2125291409,C
C285707452,C
C942052149,C
C444290362,C
C1047093269,C
C12185819,C
C427722942,C
C1224682789,C
C149700008,C
C726730575,C
C506304096,C
C1345537470,C
C712250463,C
C1092067405,C
C1267520613,C
C106930724,C
C335775587,C
C1462830784,C
C1246965344,C
C1472479373,C
C969099398,C
C708626310,C
C1409982566,C
C1168340170,C
C1517830985,C
C1518240201,C
C2119709483,C
C1655225752,C
C269855064,C
C1190793859,C
C1486970397,C
C433911450,C
C1383859392,C
C844890230,C
C261172273,C
C840183831,C
C748964604,C
C532100013,C
C438250658,C
C1074619527,C
C1072766295,C
C260324314,C
C1085553126,C
C866414395,C
C696147355,C
C1486861052,C
C1241194378,C
C1443756363,C
C854296761,C
C887693253,C
C1675078068,C
C567587096,C
C1105992378,C
C1138417563,C
C82669876,C
C184516071,C
C2008097188,C
C1491578992,C
C1758587377,C
C1190429229,C
C815749427,C
C522008423,C
C1806612454,C
C9701690,C
C1064348677,C
C556223230,C
C1305572067,C
C2024314200,C
C1829047809,C
C1795352454,C
C427148786,C
C872785069,C
C606557427,C
C1205909462,C
C744665522,C
C610813865,C
C706829068,C
C935658927,C
C1499825229,C
C1906427301,C
C1305964333,C
C1816550836,C
C34553910,C
C1958197086,C
C1968015248,C
C369387569,C
C450782452,C
C160143945,C
C964511313,C
C1802784867,C
C1597827743,C
C273275190,C
C867153403,C
C400680114,C
C1802007531,C
C463523673,C
C1857552965,C
C1673070716,C
C2118401265,C
C609725895,C
C1178286288,C
C368120633,C
C1160054760,C
C1134853676,C
C2081851883,C
C1603200079,C
C1765014536,C
C712482180,C
C724193820,C
C542427091,C
C1138096743,C
C1635723875,C
C956307325,C
C1919638900,C
C866414910,C
C1888449495,C
C199523059,C
C774557894,C
C1628562361,C
C1157309598,C
C978097246,C
C1717547944,C
C1128804806,C
C199518027,C
C285621182,C
C1393741272,C
C891308373,C
C812331836,C
C755720806,C
C199245986,C
C699180666,C
C323620724,C
C1026280121,C
C271621902,C
C1819371332,C
C1811313017,C
C2081756956,C
C1730154967,C
C738179255,C
C1370421735,C
C504789757,C
C1058391661,C
C924680663,C
C718874269,C
C1410654808,C
C1838947777,C
C1795452410,C
C392418197,C
C2015532834,C
C1393117725,C
C1244789362,C
C1640703547,C
C379155103,C
C192638537,C
C2130173515,C
C630486346,C
C154757729,C
C691233312,C
C511096622,C
C1804085972,C
C1611252661,C
C680996757,C
C1335615679,C
C1953680528,C
C548545362,C
C556303887,C
C1143276839,C
C1059787650,C
C1177265377,C
C426002729,C
C1342094326,C
C877406862,C
C103047319,C
C1563809745,C
C624684299,C
C1743722775,C
C1844162816,C
C1492205039,C
C143259287,C
C288833007,C
C852702943,C
C1128343740,C
C1450084558,C
C1270175707,C
C546087307,C
C1566631752,C
C1956707614,C
C1744678179,C
C427871642,C
C301833514,C
C521722708,C
C271377222,C
C2065762826,C
C2060513697,C
C410222713,C
C1861803220,C
C799653303,C
C585202294,C
C1376788285,C
C1830094235,C
C1548559006,C
C408475695,C
C428576161,C
C1093976814,C
C1025625307,C
C425309906,C
C543021490,C
C436643721,C
C1270617470,C
C740325067,C
C1881266035,C
C2022162818,C
C1878553727,C
C227115333,C
C1982222991,C
C599212256,C
C1002894736,C
C1746277793,C
C1856023832,C
C1268472825,C
C2012530411,C
C2114580288,C
C1717699539,C
C1334465444,C
C117383322,C
C898434354,C
C492511069,C
C1718636169,C
C356005505,C
C949667951,C
C1217101602,C
C2060685721,C
C2052119405,C
C390335936,C
C1605606339,C
C378617827,C
C164103658,C
C502501433,C
C1665079678,C
C706587857,C
C160374198,C
C1096380680,C
C1914819336,C
C477303142,C
C1714051510,C
C1568123931,C
C1385620979,C
C975104167,C
C109666985,C
C1295540356,C
C1656748822,C
C2004565977,C
C853837808,C
C353183181,C
C282134256,C
C771403962,C
C287179256,C
C1426959507,C
C48017106,C
C1985770434,C
C1807527016,C
C922186985,C
C747657191,C
C1557521706,C
C775816840,C
C156724786,C
C502991223,C
C1441123126,C
C898870268,C
C1225638889,C
C1937221024,C
C53387577,C
C198942679,C
C659661900,C
C1730244452,C
C92475942,C
C1963429607,C
C481097184,C
C1262668971,C
C1235188600,C
C1483097447,C
C1297043373,C
C1458982396,C
C1679438122,C
C339788148,C
C1125573112,C
C124687089,C
C551410627,C
C1744145175,C
C1321085787,C
C1119661582,C
C1049687775,C
C393888670,C
C1894298325,C
C1338147953,C
C998715487,C
C818133446,C
C2117660675,C
C1957659290,C
C1479185931,C
C2135963358,C
C386692409,C
C842718269,C
C403788816,C
C1080613423,C
C1996297228,C
C1803700149,C
C78040278,C
C1460144846,C
C414159853,C
C1715235345,C
C1883375191,C
C424211747,C
C970660464,C
C1048769357,C
C1094519972,C
C626314803,C
C1843014674,C
C2066901889,C
C1057075880,C
C2129111288,C
C1812003391,C
C1068111301,C
C142211143,C
C1160844097,C
C98844007,C
C505947737,C
C964435402,C
C1965279160,C
C1857869766,C
C324301062,C
C744398971,C
C808767907,C
C519311825,C
C903659168,C
C541955381,C
C1105700111,C
C2031273483,C
C1711836423,C
C662706285,C
C917298078,C
C1295280435,C
C671609278,C
C1812465307,C
C891003101,C
C1797570237,C
C1679458417,C
C470861133,C
C1300979113,C
C310942891,C
C346342868,C
C700439868,C
C1307378047,C
C1339527200,C
C570078369,C
C2066603790,C
C1616109629,C
C2028086379,C
C373022039,C
C1221546588,C
C1257352420,C
C72843651,C
C1311638176,C
C46706219,C
C1051284660,C
C1943739339,C
C1098506498,C
C1713766678,C
C1555064266,C
C136804356,C
C874660018,C
C437426133,C
C1979477621,C
C1893538820,C
C1551014815,C
C996240122,C
C235257487,C
C2047670192,C
C1197863770,C
C959463249,C
C452889653,C
C1462280812,C
C117228585,C
C68418619,C
C546716440,C
C1253152318,C
C1298293512,C
C921483031,C
C794947414,C
C351362934,C
C1469444378,C
C1635073538,C
C997246970,C
C1396619623,C
C969002890,C
C318040241,C
C1642527163,C
C847645948,C
C876539224,C
C1788535052,C
C1116291053,C
C2089607393,C
C145252938,C
C1868686109,C
C777129869,C
C1922686366,C
C1847144624,C
C436632671,C
C86043151,C
C2044238729,C
C1358790058,C
C1563094045,C
C2014216295,C
C1715451802,C
C973057750,C
C739438270,C
C2026325575,C
C153853156,C
C437595085,C
C837178732,C
C250883943,C
C269018190,C
C928012348,C
C317430000,C
C2123769214,C
C438124232,C
C471097879,C
C230861644,C
C666992826,C
C1022357867,C
C1271945104,C
C1804437701,C
C825000143,C
C835019402,C
C1467642521,C
C1694745551,C
C1177326295,C
C1852286979,C
C2118898211,C
C1338663287,C
C1171108615,C
C546641009,C
C311460991,C
C747816093,C
C1855196717,C
C552198318,C
C1582832873,C
C1056958493,C
C2117397537,C
C356110177,C
C458867164,C
C2012265983,C
C489647033,C
C1823901292,C
C1788006524,C
C277332716,C
C1540105290,C
C1497447156,C
C679060526,C
C561613981,C
C1891021885,C
C2123161808,C
C1249942022,C
C1125292418,C
C2146001467,C
C1468845762,C
C326766098,C
C229217440,C
C1439044930,C
C1282266605,C
C1458012832,C
C1891374197,C
C325946077,C
C1991283883,C
C552578541,C
C239857977,C
C444079490,C
C31378036,C
C181177203,C
C1646125777,C
C2121049882,C
C659125583,C
C599134630,C
C1427371312,C
C670652368,C
C328238019,C
C1233845935,C
C310694101,C
C1749948822,C
C1086380273,C
C1863662898,C
C202003041,C
C634268681,C
C1440545718,C
C197688254,C
C162858389,C
C668228220,C
C1352884053,C
C798424604,C
C1322381590,C
C1793239196,C
C1284973829,C
C828966021,C
C1749493036,C
C1513636547,C
C1811081989,C
C976869706,C
C630326263,C
C1674961359,C
C1967440853,C
C873214337,C
C2033700175,C
C956959892,C
C1667357678,C
C801580496,C
C1088641911,C
C584610393,C
C1361401603,C
C1057819107,C
C355594712,C
C829090350,C
C715932448,C
C808378742,C
C2135299801,C
C1031966846,C
C1503616076,C
C1239977402,C
C779194867,C
C2089891434,C
