CONTRACT_ID,SUB_ID,PLAN_TYPE,MONTHLY_RATE_USD,DATA_LIMIT_GB,CONTRACT_START_DATE,CONTRACT_END_DATE,TERM_MONTHS,AUTO_RENEW,EARLY_TERMINATION_FEE_USD,STATUS
CTR-6ED06EF9,SUB-CON-00858,STANDARD,59.99,50,2021-08-06,2023-08-06,24,False,240,ACTIVE
CTR-CFB988F6,SUB-CON-00859,BASIC,29.99,10,2023-04-14,2024-04-14,12,True,120,ACTIVE
CTR-9226C970,SUB-CON-00860,BASIC,29.99,10,2024-04-14,2025-04-14,12,False,120,ACTIVE
CTR-4E47671D,SUB-CON-00861,STANDARD,59.99,50,2025-05-12,2027-05-12,24,True,240,ACTIVE
CTR-9316ED5D,SUB-CON-00862,BASIC,29.99,10,2021-04-16,2022-04-16,12,False,120,ACTIVE
CTR-46F50BCA,SUB-CON-00863,PREMIUM,99.99,100,2024-11-26,2025-11-26,12,True,120,ACTIVE
CTR-BD457FDB,SUB-CON-00864,BASIC,29.99,10,2022-03-08,2024-03-08,24,False,240,ACTIVE
CTR-DD78ECFF,SUB-CON-00865,PREMIUM,99.99,100,2021-12-25,2023-12-25,24,True,240,ACTIVE
CTR-B05B1220,SUB-CON-00866,BASIC,29.99,10,2026-01-18,2027-01-18,12,True,120,ACTIVE
CTR-7803EC73,SUB-CON-00867,STANDARD,59.99,50,2025-09-21,2026-09-21,12,True,120,ACTIVE
CTR-559986E7,SUB-CON-00868,BASIC,29.99,10,2022-11-07,2024-11-07,24,True,240,ACTIVE
CTR-D3C5B45D,SUB-CON-00869,PREMIUM,99.99,100,2025-11-11,2026-11-11,12,True,120,ACTIVE
CTR-193E5F90,SUB-CON-00870,STANDARD,59.99,50,2022-06-09,2024-06-09,24,True,240,ACTIVE
CTR-050AA77B,SUB-CON-00871,STANDARD,59.99,50,2022-10-28,2023-10-28,12,True,120,ACTIVE
CTR-46F8D203,SUB-CON-00872,BASIC,29.99,10,2022-06-27,2023-06-27,12,True,120,ACTIVE
CTR-E5ECE8FB,SUB-CON-00873,PREMIUM,99.99,100,2022-09-17,2023-09-17,12,True,120,ACTIVE
CTR-0CEBD6F4,SUB-CON-00874,PREMIUM,99.99,100,2022-11-05,2023-11-05,12,True,120,ACTIVE
CTR-6C50520B,SUB-CON-00875,STANDARD,59.99,50,2023-05-17,2024-05-17,12,True,120,ACTIVE
CTR-2DC028F3,SUB-CON-00876,STANDARD,59.99,50,2024-12-26,2025-12-26,12,False,120,ACTIVE
CTR-79C466F8,SUB-CON-00877,PREMIUM,99.99,100,2021-09-21,2023-09-21,24,True,240,ACTIVE
CTR-A22FBED1,SUB-CON-00878,STANDARD,59.99,50,2024-11-21,2026-11-21,24,False,240,ACTIVE
CTR-30DD57BD,SUB-CON-00879,PREMIUM,99.99,100,2023-01-13,2025-01-13,24,True,240,ACTIVE
CTR-2843AB02,SUB-CON-00880,BASIC,29.99,10,2023-04-18,2024-04-18,12,True,120,ACTIVE
CTR-58CA8E2A,SUB-CON-00881,STANDARD,59.99,50,2023-08-25,2024-08-25,12,False,120,ACTIVE
CTR-12976A45,SUB-CON-00882,PREMIUM,99.99,100,2021-07-24,2023-07-24,24,True,240,ACTIVE
CTR-3FA03182,SUB-CON-00883,STANDARD,59.99,50,2024-06-17,2025-06-17,12,False,120,ACTIVE
CTR-1888CFC2,SUB-CON-00884,BASIC,29.99,10,2024-07-11,2026-07-11,24,True,240,ACTIVE
CTR-B56D7AC7,SUB-CON-00885,BASIC,29.99,10,2025-12-03,2027-12-03,24,True,240,ACTIVE
CTR-5B433D20,SUB-CON-00886,PREMIUM,99.99,100,2024-09-25,2025-09-25,12,True,120,ACTIVE
CTR-7FA7F07D,SUB-CON-00887,STANDARD,59.99,50,2022-06-10,2024-06-10,24,True,240,ACTIVE
CTR-F4BDDE6B,SUB-CON-00888,BASIC,29.99,10,2024-08-18,2025-08-18,12,True,120,ACTIVE
CTR-FF67195F,SUB-CON-00889,BASIC,29.99,10,2023-05-21,2025-05-21,24,True,240,ACTIVE
CTR-26E1F756,SUB-CON-00890,STANDARD,59.99,50,2023-08-17,2025-08-17,24,False,240,ACTIVE
CTR-D15CA103,SUB-CON-00891,BASIC,29.99,10,2021-05-06,2022-05-06,12,True,120,ACTIVE
CTR-F240EF38,SUB-CON-00892,PREMIUM,99.99,100,2022-07-17,2024-07-17,24,False,240,ACTIVE
CTR-123A9587,SUB-CON-00893,PREMIUM,99.99,100,2024-11-21,2025-11-21,12,True,120,ACTIVE
CTR-2801461D,SUB-CON-00894,BASIC,29.99,10,2021-08-12,2022-08-12,12,True,120,ACTIVE
CTR-DB190BF7,SUB-CON-00895,PREMIUM,99.99,100,2025-02-17,2026-02-17,12,True,120,ACTIVE
CTR-3B89B8CA,SUB-CON-00896,PREMIUM,99.99,100,2021-10-10,2022-10-10,12,True,120,ACTIVE
CTR-091CA4C7,SUB-CON-00897,PREMIUM,99.99,100,2021-08-01,2022-08-01,12,True,120,ACTIVE
CTR-8451C1A8,SUB-CON-00898,PREMIUM,99.99,100,2023-01-06,2025-01-06,24,True,240,ACTIVE
CTR-D82FDFF4,SUB-CON-00899,PREMIUM,99.99,100,2022-08-20,2024-08-20,24,False,240,ACTIVE
CTR-BB962969,SUB-CON-00900,STANDARD,59.99,50,2025-01-29,2027-01-29,24,True,240,ACTIVE
CTR-E7467207,SUB-CON-00901,STANDARD,59.99,50,2023-04-23,2024-04-23,12,False,120,ACTIVE
CTR-BE302BFE,SUB-CON-00902,BASIC,29.99,10,2026-01-04,2027-01-04,12,False,120,ACTIVE
CTR-4F601DFD,SUB-CON-00903,BASIC,29.99,10,2024-12-19,2026-12-19,24,True,240,ACTIVE
CTR-EE7D6068,SUB-CON-00904,BASIC,29.99,10,2023-08-25,2025-08-25,24,True,240,ACTIVE
CTR-9DD100F6,SUB-CON-00905,PREMIUM,99.99,100,2024-03-15,2026-03-15,24,False,240,ACTIVE
CTR-1C2DE327,SUB-CON-00906,BASIC,29.99,10,2022-12-18,2024-12-18,24,False,240,ACTIVE
CTR-DBBAF54D,SUB-CON-00907,PREMIUM,99.99,100,2023-08-12,2025-08-12,24,True,240,ACTIVE
CTR-7F057F98,SUB-CON-00908,PREMIUM,99.99,100,2021-03-28,2022-03-28,12,True,120,ACTIVE
CTR-EE8BC68B,SUB-CON-00909,STANDARD,59.99,50,2024-07-12,2025-07-12,12,True,120,ACTIVE
CTR-3B0986A2,SUB-CON-00910,STANDARD,59.99,50,2023-03-25,2024-03-25,12,True,120,ACTIVE
CTR-A1BDE1AC,SUB-CON-00911,PREMIUM,99.99,100,2022-05-28,2023-05-28,12,True,120,ACTIVE
CTR-471531D4,SUB-CON-00912,STANDARD,59.99,50,2023-02-19,2024-02-19,12,True,120,ACTIVE
CTR-D7036509,SUB-CON-00913,PREMIUM,99.99,100,2024-01-27,2025-01-27,12,True,120,ACTIVE
CTR-BEB70B53,SUB-CON-00914,PREMIUM,99.99,100,2026-01-20,2027-01-20,12,True,120,ACTIVE
CTR-DA2187C8,SUB-CON-00915,BASIC,29.99,10,2024-08-15,2026-08-15,24,True,240,ACTIVE
CTR-DF6340C8,SUB-CON-00916,PREMIUM,99.99,100,2025-04-16,2026-04-16,12,True,120,ACTIVE
CTR-E44B847C,SUB-CON-00917,STANDARD,59.99,50,2022-05-23,2024-05-23,24,True,240,ACTIVE
CTR-3CC94BEC,SUB-CON-00918,STANDARD,59.99,50,2022-12-05,2024-12-05,24,True,240,ACTIVE
CTR-DFBE8420,SUB-CON-00919,PREMIUM,99.99,100,2022-05-13,2024-05-13,24,True,240,ACTIVE
CTR-6F91CBB3,SUB-CON-00920,PREMIUM,99.99,100,2021-02-10,2022-02-10,12,False,120,ACTIVE
CTR-0AA212D9,SUB-CON-00921,BASIC,29.99,10,2022-02-06,2023-02-06,12,True,120,ACTIVE
CTR-507C0388,SUB-CON-00922,PREMIUM,99.99,100,2021-10-22,2022-10-22,12,True,120,ACTIVE
CTR-62AA616F,SUB-CON-00923,PREMIUM,99.99,100,2022-08-22,2024-08-22,24,True,240,ACTIVE
CTR-AAEAC217,SUB-CON-00924,PREMIUM,99.99,100,2025-01-28,2026-01-28,12,False,120,ACTIVE
CTR-72053F92,SUB-CON-00925,PREMIUM,99.99,100,2024-01-25,2026-01-25,24,True,240,ACTIVE
CTR-4E5ABB0E,SUB-CON-00926,STANDARD,59.99,50,2024-06-18,2026-06-18,24,False,240,ACTIVE
CTR-B156C74E,SUB-CON-00927,BASIC,29.99,10,2025-09-20,2026-09-20,12,True,120,ACTIVE
CTR-E9B411E4,SUB-CON-00928,BASIC,29.99,10,2024-05-29,2026-05-29,24,True,240,ACTIVE
CTR-BEC2FF04,SUB-CON-00929,PREMIUM,99.99,100,2025-05-10,2026-05-10,12,False,120,ACTIVE
CTR-1BFB5DBF,SUB-CON-00930,PREMIUM,99.99,100,2021-09-30,2023-09-30,24,False,240,ACTIVE
CTR-48D6EE51,SUB-CON-00931,PREMIUM,99.99,100,2023-08-03,2025-08-03,24,False,240,ACTIVE
CTR-BB94777A,SUB-CON-00932,STANDARD,59.99,50,2021-08-13,2022-08-13,12,True,120,ACTIVE
CTR-BB90E31C,SUB-CON-00933,PREMIUM,99.99,100,2024-05-06,2026-05-06,24,False,240,ACTIVE
CTR-7C4FC4F3,SUB-CON-00934,PREMIUM,99.99,100,2023-02-08,2024-02-08,12,False,120,ACTIVE
CTR-8036D3D8,SUB-CON-00935,BASIC,29.99,10,2022-01-30,2024-01-30,24,True,240,ACTIVE
CTR-98099F12,SUB-CON-00936,STANDARD,59.99,50,2023-01-16,2025-01-16,24,True,240,ACTIVE
CTR-CC9B8FC7,SUB-CON-00937,PREMIUM,99.99,100,2023-10-16,2025-10-16,24,True,240,ACTIVE
CTR-A80CB095,SUB-CON-00938,STANDARD,59.99,50,2025-07-30,2026-07-30,12,True,120,ACTIVE
CTR-3E3A0808,SUB-CON-00939,PREMIUM,99.99,100,2024-04-22,2026-04-22,24,True,240,ACTIVE
CTR-685A8E53,SUB-CON-00940,STANDARD,59.99,50,2021-08-11,2023-08-11,24,True,240,ACTIVE
CTR-B52D3D21,SUB-CON-00941,PREMIUM,99.99,100,2025-07-21,2026-07-21,12,True,120,ACTIVE
CTR-16AE2932,SUB-CON-00942,PREMIUM,99.99,100,2022-11-23,2024-11-23,24,True,240,ACTIVE
CTR-5A6CB33E,SUB-CON-00943,STANDARD,59.99,50,2023-11-19,2024-11-19,12,False,120,ACTIVE
CTR-988BE34C,SUB-CON-00944,BASIC,29.99,10,2025-09-08,2027-09-08,24,True,240,ACTIVE
CTR-A0B1A2D9,SUB-CON-00945,PREMIUM,99.99,100,2023-04-12,2025-04-12,24,True,240,ACTIVE
CTR-61BE43B6,SUB-CON-00946,PREMIUM,99.99,100,2022-04-10,2023-04-10,12,False,120,ACTIVE
CTR-C23D2381,SUB-CON-00947,PREMIUM,99.99,100,2022-11-18,2024-11-18,24,False,240,ACTIVE
CTR-290A3795,SUB-CON-00948,STANDARD,59.99,50,2024-11-03,2025-11-03,12,True,120,ACTIVE
CTR-862537E0,SUB-CON-00949,STANDARD,59.99,50,2025-04-07,2026-04-07,12,True,120,ACTIVE
CTR-F301CFCA,SUB-CON-00950,PREMIUM,99.99,100,2023-12-04,2024-12-04,12,False,120,ACTIVE
CTR-28167A6F,SUB-CON-00951,PREMIUM,99.99,100,2025-05-20,2027-05-20,24,False,240,ACTIVE
CTR-A368D7FA,SUB-CON-00952,PREMIUM,99.99,100,2021-09-05,2022-09-05,12,True,120,ACTIVE
CTR-AC58C5D2,SUB-CON-00953,PREMIUM,99.99,100,2023-09-29,2024-09-29,12,False,120,ACTIVE
CTR-4A568C93,SUB-CON-00954,PREMIUM,99.99,100,2023-11-17,2024-11-17,12,True,120,ACTIVE
CTR-3172A25B,SUB-CON-00955,BASIC,29.99,10,2023-08-18,2025-08-18,24,True,240,ACTIVE
CTR-6B837AAE,SUB-CON-00956,PREMIUM,99.99,100,2021-08-25,2023-08-25,24,True,240,ACTIVE
CTR-84092D5C,SUB-CON-00957,STANDARD,59.99,50,2024-11-06,2026-11-06,24,False,240,ACTIVE
CTR-B640718E,SUB-CON-00958,STANDARD,59.99,50,2024-08-16,2025-08-16,12,True,120,ACTIVE
CTR-88914FBF,SUB-CON-00959,PREMIUM,99.99,100,2022-07-16,2023-07-16,12,True,120,ACTIVE
CTR-667CD512,SUB-CON-00960,STANDARD,59.99,50,2022-07-26,2023-07-26,12,False,120,ACTIVE
CTR-E2620152,SUB-CON-00961,STANDARD,59.99,50,2021-06-07,2023-06-07,24,True,240,ACTIVE
CTR-958041AA,SUB-CON-00962,STANDARD,59.99,50,2023-06-10,2024-06-10,12,False,120,ACTIVE
CTR-5F08D24C,SUB-CON-00963,STANDARD,59.99,50,2024-02-28,2026-02-28,24,False,240,ACTIVE
CTR-58BFFBEF,SUB-CON-00964,STANDARD,59.99,50,2025-12-13,2026-12-13,12,True,120,ACTIVE
CTR-8C72AB40,SUB-CON-00965,STANDARD,59.99,50,2025-07-03,2027-07-03,24,True,240,ACTIVE
CTR-E4465EB1,SUB-CON-00966,PREMIUM,99.99,100,2024-02-28,2025-02-28,12,False,120,ACTIVE
CTR-7B1619AC,SUB-CON-00967,BASIC,29.99,10,2025-12-05,2027-12-05,24,True,240,ACTIVE
CTR-F19E24AB,SUB-CON-00968,BASIC,29.99,10,2022-09-17,2023-09-17,12,False,120,ACTIVE
CTR-83DDBC2C,SUB-CON-00969,PREMIUM,99.99,100,2024-08-07,2025-08-07,12,True,120,ACTIVE
CTR-5F610696,SUB-CON-00970,STANDARD,59.99,50,2022-07-14,2023-07-14,12,True,120,ACTIVE
CTR-566EAD36,SUB-CON-00971,BASIC,29.99,10,2023-09-30,2025-09-30,24,True,240,ACTIVE
CTR-19D99470,SUB-CON-00972,PREMIUM,99.99,100,2025-04-12,2027-04-12,24,False,240,ACTIVE
CTR-5AB4F09B,SUB-CON-00973,STANDARD,59.99,50,2024-06-19,2025-06-19,12,True,120,ACTIVE
CTR-AB38CA29,SUB-CON-00974,STANDARD,59.99,50,2021-04-20,2022-04-20,12,False,120,ACTIVE
CTR-D22ED018,SUB-CON-00975,BASIC,29.99,10,2025-10-12,2027-10-12,24,False,240,ACTIVE
CTR-4DBD54AA,SUB-CON-00976,BASIC,29.99,10,2022-09-13,2023-09-13,12,True,120,ACTIVE
CTR-16E33C1D,SUB-CON-00977,PREMIUM,99.99,100,2024-02-12,2026-02-12,24,True,240,ACTIVE
CTR-A03587BE,SUB-CON-00978,BASIC,29.99,10,2021-09-22,2022-09-22,12,False,120,ACTIVE
CTR-96AC9B5D,SUB-CON-00979,PREMIUM,99.99,100,2024-06-03,2026-06-03,24,True,240,ACTIVE
CTR-B842231B,SUB-CON-00980,STANDARD,59.99,50,2024-07-31,2025-07-31,12,False,120,ACTIVE
CTR-877D51D2,SUB-CON-00981,STANDARD,59.99,50,2026-01-11,2028-01-11,24,True,240,ACTIVE
CTR-6DB3A232,SUB-CON-00982,PREMIUM,99.99,100,2022-06-20,2024-06-20,24,True,240,ACTIVE
CTR-36C3FD85,SUB-CON-00983,PREMIUM,99.99,100,2023-07-23,2025-07-23,24,True,240,ACTIVE
CTR-B418F5AC,SUB-CON-00984,PREMIUM,99.99,100,2021-03-09,2023-03-09,24,True,240,ACTIVE
CTR-3DF0B5F6,SUB-CON-00985,BASIC,29.99,10,2025-11-10,2026-11-10,12,True,120,ACTIVE
CTR-1973B2BD,SUB-CON-00986,STANDARD,59.99,50,2021-04-29,2022-04-29,12,False,120,ACTIVE
CTR-8EA54843,SUB-CON-00987,PREMIUM,99.99,100,2024-10-12,2025-10-12,12,True,120,ACTIVE
CTR-C863453A,SUB-CON-00988,STANDARD,59.99,50,2022-11-07,2024-11-07,24,True,240,ACTIVE
CTR-1B944560,SUB-CON-00989,BASIC,29.99,10,2021-04-21,2022-04-21,12,False,120,ACTIVE
CTR-7B012A15,SUB-CON-00990,PREMIUM,99.99,100,2023-12-04,2025-12-04,24,False,240,ACTIVE
CTR-DA242350,SUB-CON-00991,BASIC,29.99,10,2023-12-30,2025-12-30,24,True,240,ACTIVE
CTR-AA2F7040,SUB-CON-00992,BASIC,29.99,10,2023-01-23,2025-01-23,24,True,240,ACTIVE
CTR-5FFCA038,SUB-CON-00993,STANDARD,59.99,50,2022-11-22,2024-11-22,24,True,240,ACTIVE
CTR-5646A1B6,SUB-CON-00994,STANDARD,59.99,50,2021-08-01,2023-08-01,24,True,240,ACTIVE
CTR-0ECC359F,SUB-CON-00995,BASIC,29.99,10,2022-07-12,2024-07-12,24,True,240,ACTIVE
CTR-9700ABB0,SUB-CON-00996,BASIC,29.99,10,2025-09-26,2026-09-26,12,True,120,ACTIVE
CTR-FE57D79B,SUB-CON-00997,PREMIUM,99.99,100,2022-09-26,2023-09-26,12,True,120,ACTIVE
CTR-AA726452,SUB-CON-00998,PREMIUM,99.99,100,2023-10-03,2024-10-03,12,True,120,ACTIVE
CTR-8CF198E3,SUB-CON-00999,STANDARD,59.99,50,2022-07-29,2023-07-29,12,True,120,ACTIVE
CTR-D8BD2133,SUB-CON-01000,STANDARD,59.99,50,2022-08-15,2024-08-15,24,True,240,ACTIVE
CTR-754FB7DD,SUB-CON-01001,BASIC,29.99,10,2024-11-03,2025-11-03,12,False,120,ACTIVE
CTR-7A728C7A,SUB-CON-01002,STANDARD,59.99,50,2025-02-02,2026-02-02,12,False,120,ACTIVE
CTR-18EEFDC3,SUB-CON-01003,PREMIUM,99.99,100,2023-08-18,2024-08-18,12,True,120,ACTIVE
CTR-33C33D8C,SUB-CON-01004,BASIC,29.99,10,2025-12-24,2026-12-24,12,True,120,ACTIVE
CTR-48379AAC,SUB-CON-01005,BASIC,29.99,10,2023-05-21,2025-05-21,24,True,240,ACTIVE
CTR-C5BF163C,SUB-CON-01006,PREMIUM,99.99,100,2021-11-22,2022-11-22,12,False,120,ACTIVE
CTR-07A8180D,SUB-CON-01007,PREMIUM,99.99,100,2021-02-09,2023-02-09,24,False,240,ACTIVE
CTR-3930D972,SUB-CON-01008,BASIC,29.99,10,2024-06-18,2025-06-18,12,True,120,ACTIVE
CTR-4EA58999,SUB-CON-01009,BASIC,29.99,10,2021-03-04,2023-03-04,24,True,240,ACTIVE
CTR-FC64FA81,SUB-CON-01010,BASIC,29.99,10,2023-11-15,2024-11-15,12,False,120,ACTIVE
CTR-F941AAAD,SUB-CON-01011,PREMIUM,99.99,100,2023-05-22,2025-05-22,24,True,240,ACTIVE
CTR-700BFC96,SUB-CON-01012,BASIC,29.99,10,2021-09-14,2022-09-14,12,True,120,ACTIVE
CTR-F636D085,SUB-CON-01013,PREMIUM,99.99,100,2022-02-01,2024-02-01,24,True,240,ACTIVE
CTR-FD88DD38,SUB-CON-01014,BASIC,29.99,10,2021-08-02,2023-08-02,24,False,240,ACTIVE
CTR-63324743,SUB-CON-01015,PREMIUM,99.99,100,2022-10-21,2024-10-21,24,True,240,ACTIVE
CTR-7F1CA3DC,SUB-CON-01016,PREMIUM,99.99,100,2022-03-15,2024-03-15,24,True,240,ACTIVE
CTR-198AED06,SUB-CON-01017,STANDARD,59.99,50,2023-02-09,2024-02-09,12,True,120,ACTIVE
CTR-60A9E072,SUB-CON-01018,STANDARD,59.99,50,2021-06-25,2023-06-25,24,False,240,ACTIVE
CTR-27BB607F,SUB-CON-01019,STANDARD,59.99,50,2021-02-03,2023-02-03,24,False,240,ACTIVE
CTR-A1C00760,SUB-CON-01020,PREMIUM,99.99,100,2021-07-28,2023-07-28,24,False,240,ACTIVE
CTR-2A7A9FA2,SUB-CON-01021,PREMIUM,99.99,100,2024-07-09,2026-07-09,24,True,240,ACTIVE
CTR-21300A3F,SUB-CON-01022,STANDARD,59.99,50,2021-02-07,2023-02-07,24,True,240,ACTIVE
CTR-4976DD3C,SUB-CON-01023,PREMIUM,99.99,100,2022-06-13,2023-06-13,12,True,120,ACTIVE
CTR-BE59D254,SUB-CON-01024,PREMIUM,99.99,100,2021-02-01,2022-02-01,12,True,120,ACTIVE
CTR-D916FABE,SUB-CON-01025,PREMIUM,99.99,100,2025-08-03,2027-08-03,24,True,240,ACTIVE
CTR-2F384264,SUB-CON-01026,BASIC,29.99,10,2023-08-18,2024-08-18,12,True,120,ACTIVE
CTR-5E745453,SUB-CON-01027,BASIC,29.99,10,2025-05-31,2026-05-31,12,True,120,ACTIVE
CTR-0B217F94,SUB-CON-01028,STANDARD,59.99,50,2024-07-01,2026-07-01,24,False,240,ACTIVE
CTR-EC4B8BB4,SUB-CON-01029,BASIC,29.99,10,2025-11-22,2026-11-22,12,True,120,ACTIVE
CTR-2A7F1785,SUB-CON-01030,BASIC,29.99,10,2021-10-12,2022-10-12,12,False,120,ACTIVE
CTR-E1EF901F,SUB-CON-01031,BASIC,29.99,10,2022-06-11,2024-06-11,24,True,240,ACTIVE
CTR-11C77537,SUB-CON-01032,BASIC,29.99,10,2024-12-09,2025-12-09,12,True,120,ACTIVE
CTR-0B1F2E10,SUB-CON-01033,STANDARD,59.99,50,2022-06-23,2024-06-23,24,True,240,ACTIVE
CTR-1D60CFB3,SUB-CON-01034,BASIC,29.99,10,2022-04-07,2023-04-07,12,False,120,ACTIVE
CTR-9440DCE1,SUB-CON-01035,PREMIUM,99.99,100,2024-02-17,2026-02-17,24,False,240,ACTIVE
CTR-8DA6B97C,SUB-CON-01036,PREMIUM,99.99,100,2023-08-24,2024-08-24,12,False,120,ACTIVE
CTR-7C64DF0E,SUB-CON-01037,BASIC,29.99,10,2025-03-21,2027-03-21,24,True,240,ACTIVE
CTR-956D92E2,SUB-CON-01038,STANDARD,59.99,50,2023-09-15,2025-09-15,24,True,240,ACTIVE
CTR-31966282,SUB-CON-01039,PREMIUM,99.99,100,2023-07-11,2025-07-11,24,True,240,ACTIVE
CTR-23FA1B2B,SUB-CON-01040,STANDARD,59.99,50,2024-01-03,2025-01-03,12,True,120,ACTIVE
CTR-52AD723F,SUB-CON-01041,STANDARD,59.99,50,2022-03-14,2024-03-14,24,False,240,ACTIVE
CTR-CFE06AC9,SUB-CON-01042,STANDARD,59.99,50,2026-01-21,2028-01-21,24,True,240,ACTIVE
CTR-4D80C50F,SUB-CON-01043,PREMIUM,99.99,100,2021-04-27,2022-04-27,12,True,120,ACTIVE
CTR-250E2E39,SUB-CON-01044,STANDARD,59.99,50,2022-11-07,2023-11-07,12,True,120,ACTIVE
CTR-4270021D,SUB-CON-01045,STANDARD,59.99,50,2024-01-30,2025-01-30,12,True,120,ACTIVE
CTR-40459B31,SUB-CON-01046,PREMIUM,99.99,100,2024-05-30,2025-05-30,12,True,120,ACTIVE
CTR-649431D1,SUB-CON-01047,PREMIUM,99.99,100,2024-07-14,2025-07-14,12,False,120,ACTIVE
CTR-3E8B8467,SUB-CON-01048,BASIC,29.99,10,2021-04-05,2022-04-05,12,True,120,ACTIVE
CTR-76472DCE,SUB-CON-01049,BASIC,29.99,10,2023-07-26,2024-07-26,12,False,120,ACTIVE
CTR-0AA32D3B,SUB-CON-01050,BASIC,29.99,10,2023-07-26,2024-07-26,12,False,120,ACTIVE
CTR-D66CD553,SUB-CON-01051,STANDARD,59.99,50,2022-12-11,2023-12-11,12,True,120,ACTIVE
CTR-E9D491BA,SUB-CON-01052,STANDARD,59.99,50,2025-09-11,2026-09-11,12,True,120,ACTIVE
CTR-270A3676,SUB-CON-01053,PREMIUM,99.99,100,2024-10-10,2025-10-10,12,True,120,ACTIVE
CTR-A19CC66B,SUB-CON-01054,STANDARD,59.99,50,2021-01-30,2023-01-30,24,True,240,ACTIVE
CTR-EB8ACD15,SUB-CON-01055,BASIC,29.99,10,2021-08-06,2023-08-06,24,True,240,ACTIVE
CTR-9AB246AD,SUB-CON-01056,BASIC,29.99,10,2024-12-21,2025-12-21,12,True,120,ACTIVE
CTR-92E17CE5,SUB-CON-01057,STANDARD,59.99,50,2025-01-04,2026-01-04,12,False,120,ACTIVE
CTR-15D43D73,SUB-CON-01058,STANDARD,59.99,50,2025-06-23,2026-06-23,12,True,120,ACTIVE
CTR-EE4100C0,SUB-CON-01059,STANDARD,59.99,50,2024-04-06,2026-04-06,24,True,240,ACTIVE
CTR-DF945BE7,SUB-CON-01060,STANDARD,59.99,50,2024-05-17,2026-05-17,24,False,240,ACTIVE
CTR-BE8E30D1,SUB-CON-01061,STANDARD,59.99,50,2022-05-14,2024-05-14,24,True,240,ACTIVE
CTR-D0887E04,SUB-CON-01062,BASIC,29.99,10,2024-09-13,2026-09-13,24,True,240,ACTIVE
CTR-9D9A7DB6,SUB-CON-01063,PREMIUM,99.99,100,2024-12-14,2025-12-14,12,True,120,ACTIVE
CTR-D8D4EB99,SUB-CON-01064,BASIC,29.99,10,2024-11-03,2025-11-03,12,False,120,ACTIVE
CTR-A8641B7C,SUB-CON-01065,PREMIUM,99.99,100,2021-11-15,2023-11-15,24,True,240,ACTIVE
CTR-E36D9559,SUB-CON-01066,PREMIUM,99.99,100,2024-07-14,2025-07-14,12,False,120,ACTIVE
CTR-68C1C97E,SUB-CON-01067,BASIC,29.99,10,2022-08-17,2024-08-17,24,True,240,ACTIVE
CTR-C6ED940C,SUB-CON-01068,PREMIUM,99.99,100,2021-10-11,2022-10-11,12,False,120,ACTIVE
CTR-F804BE96,SUB-CON-01069,STANDARD,59.99,50,2022-12-14,2023-12-14,12,False,120,ACTIVE
CTR-14180CAC,SUB-CON-01070,STANDARD,59.99,50,2025-05-17,2026-05-17,12,True,120,ACTIVE
CTR-C17036D2,SUB-CON-01071,STANDARD,59.99,50,2023-09-19,2024-09-19,12,True,120,ACTIVE
CTR-1C619ADE,SUB-CON-01072,STANDARD,59.99,50,2021-04-12,2022-04-12,12,False,120,ACTIVE
CTR-DADA6C99,SUB-CON-01073,PREMIUM,99.99,100,2021-05-25,2022-05-25,12,True,120,ACTIVE
CTR-4FE28A28,SUB-CON-01074,STANDARD,59.99,50,2023-01-12,2024-01-12,12,True,120,ACTIVE
CTR-57809964,SUB-CON-01075,BASIC,29.99,10,2025-07-01,2026-07-01,12,False,120,ACTIVE
CTR-B430EA3C,SUB-CON-01076,STANDARD,59.99,50,2024-11-19,2025-11-19,12,True,120,ACTIVE
CTR-A2DCC03B,SUB-CON-01077,PREMIUM,99.99,100,2021-11-29,2023-11-29,24,True,240,ACTIVE
CTR-9655C748,SUB-CON-01078,PREMIUM,99.99,100,2024-09-09,2025-09-09,12,False,120,ACTIVE
CTR-4FD360EA,SUB-CON-01079,STANDARD,59.99,50,2023-10-12,2024-10-12,12,False,120,ACTIVE
CTR-5C74E1DA,SUB-CON-01080,PREMIUM,99.99,100,2025-08-08,2026-08-08,12,True,120,ACTIVE
CTR-BEADD82A,SUB-CON-01081,BASIC,29.99,10,2024-01-28,2026-01-28,24,False,240,ACTIVE
CTR-CE8210EC,SUB-CON-01082,STANDARD,59.99,50,2023-05-16,2024-05-16,12,False,120,ACTIVE
CTR-74073B46,SUB-CON-01083,PREMIUM,99.99,100,2025-05-22,2026-05-22,12,True,120,ACTIVE
CTR-D1498761,SUB-CON-01084,PREMIUM,99.99,100,2022-07-04,2024-07-04,24,True,240,ACTIVE
CTR-36723491,SUB-CON-01085,STANDARD,59.99,50,2025-04-14,2026-04-14,12,True,120,ACTIVE
CTR-1AC4DE35,SUB-CON-01086,PREMIUM,99.99,100,2023-06-19,2025-06-19,24,False,240,ACTIVE
CTR-5A8B42B9,SUB-CON-01087,PREMIUM,99.99,100,2023-08-17,2025-08-17,24,True,240,ACTIVE
CTR-4592796F,SUB-CON-01088,BASIC,29.99,10,2023-08-20,2025-08-20,24,True,240,ACTIVE
CTR-F24509A5,SUB-CON-01089,BASIC,29.99,10,2024-06-26,2025-06-26,12,False,120,ACTIVE
